portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Portfolio 1,-0.8413972450992735,23.413678071865007,23.878209504061832,14.221896811829748,15.126167541203861,10.54796726579914,12.05223527378234,10.787435723600431,13.123189100173182
benchmark,1.658483197328664,20.230859454226092,20.91750222309734,12.69214478207148,15.272569439294713,13.081637433046645,11.005452800663296,12.939398248279934,15.86952005696122
