portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Portfolio 1,10000.0,118821.87669993617,0.1208216658914806,0.3092296465150819,-0.2190427719798047,0.9043247562796043,1.4876883915021986,12.05223527378234,11.400582979516987,-28.01587599719808
benchmark,10000.0,96881.04194930806,0.11588014522911014,0.3230778094040059,-0.36795014924150693,0.6631609900140739,0.9941925149666349,11.005452800663296,14.801349153471383,-50.784821064571204
