portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,2.206487613083614,0.1779060539257613,0.17022169269755275,0.10500000004488635,0.31245702829610456,-0.08981470551081305,-0.10279598088328101,1.255493952904679,2.2492104598317426,0.17022169269755272
provided,1.0,1.4902342275703253,0.08603986142704811,0.08770251716322992,0.09952450838057529,0.20676466192265175,-0.15777787877676197,-0.15777787877676164,0.49543263643638014,0.7361476592330813,0.08770251716322992
benchmark,1.0,2.1127968605097887,0.16737918892677572,0.16581398347370735,0.14302210050156153,0.43411643376564846,-0.13336251830185963,-0.13403065561027616,0.8909053596657902,1.470437335618873,0.16581398347370735
