portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
KAW Native Proxy Canonical,up,0.02101698281580047,0.040847028191877154,-0.01983004537607668,35,11,24,35,31.428571428571427,0.009372275807976551,-0.03321444258543441,0.9372275807976551,-3.3214442585434414,-1.9830045376076681
KAW Native Proxy Canonical,down,-0.01166735006523657,-0.027313559207318098,0.01564620914208153,23,15,8,23,65.21739130434783,0.029534101741295782,-0.010393589481445193,2.953410174129578,-1.0393589481445193,1.5646209142081529
KAW Core Revised Internal,up,0.023122602880300457,0.040847028191877154,-0.017724425311576694,35,10,25,35,28.57142857142857,0.014188992846232928,-0.030489792574700542,1.4188992846232928,-3.0489792574700543,-1.7724425311576693
KAW Core Revised Internal,down,-0.01331991958687626,-0.027313559207318098,0.013993639620441837,23,16,7,23,69.56521739130434,0.026975156767604997,-0.01567839957307397,2.6975156767604997,-1.567839957307397,1.3993639620441838
