point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct,weight_138920_pct
1,1.0481374750409018,13.006199535274183,8.745719903103147,10.003354897440564,6.596688841627024,5.3966557239030415,30.079246066434173,0.0,0.0,20.933331391793548,26.990723078801647
2,1.0575948291244366,13.089773725717633,8.7465357359539,10.282600896194094,6.791412743701319,5.412464222252799,30.228250318751744,0.0,0.0,20.769813306455333,26.515334309769912
3,1.0668492752918917,13.173363286383957,8.749015201992338,10.564482179983433,6.985093950328351,5.427451737763164,30.377626268196266,0.0,0.0,20.60440838087092,26.040812050328054
4,1.075895456154517,13.256953043768535,8.753146257172533,10.846582817181874,7.178573474838901,5.4423946668584,30.52700951653068,0.0,0.0,20.439005054720095,25.566309045686342
5,1.0847288294612194,13.340542800581263,8.758926456006256,11.128708899603717,7.372026688553299,5.4573330327552965,30.67639302883491,0.0,0.0,20.273605927922528,25.09180700189453
6,1.0933452377545365,13.424132556902071,8.766352536519852,11.41083811619944,7.565476608745772,5.472270847604784,30.82577656312354,0.0,0.0,20.10820739096928,24.617305053429376
7,1.1017409082832985,13.507722313154474,8.775420320553007,11.692967722130378,7.758926118901358,5.4872085941900535,30.975160099954007,0.0,0.0,19.942808928545634,24.14280311640992
8,1.1099124603669326,13.59131206940023,8.786124725147806,11.975097376508302,7.952375578027299,5.5021463322838535,31.124543637110918,0.0,0.0,19.777410475404768,23.66830118081153
9,1.1178569109208847,13.674901825643465,8.798459776860359,12.257227036881197,8.14582503081901,5.517084069332714,31.273927174304283,0.0,0.0,19.612012023427678,23.193799245380703
10,1.1255716780683998,13.758491581887295,8.812418628273123,12.539356698033721,8.339274482814293,5.532021806232205,31.423310711502815,0.0,0.0,19.446613571582173,22.71929730998331
11,1.1330545828545555,13.842081338130525,8.827993576717052,12.821486359268802,8.532723934715053,5.54695954312352,31.57269424869533,0.0,0.0,19.28121511975952,22.244795374585227
12,1.1403038490904638,13.925671094374357,8.845176085127376,13.103616020514497,8.726173386602499,5.561897280015924,31.722077785900137,0.0,0.0,19.115816667930712,21.770293439186332
13,1.1473181013680753,14.009260850616245,8.863956804890462,13.385745681748212,8.919622838492588,5.576835016912592,31.87146132308668,0.0,0.0,18.950418216117026,21.295791503783295
14,1.1540963613032516,14.092850606860093,8.884325600559812,13.667875343006752,9.113072290369702,5.5917727538041095,32.0208448602793,0.0,0.0,18.78501976429692,20.821289568386597
15,1.1606380420763893,14.176440363103831,8.906271576270457,13.950005004236385,9.306521742270709,5.606710490696006,32.17022839748085,0.0,0.0,18.619621312475875,20.346787632985787
16,1.1669429413557721,14.2600301193478,8.929783103722585,14.232134665503931,9.499971194140652,5.621648227586022,32.319611934678136,0.0,0.0,18.454222860650198,19.872285697590442
17,1.1730112326974729,14.343619875590871,8.954847851554433,14.51426432671927,9.693420646051331,5.636585964476444,32.46899547187301,0.0,0.0,18.28882440884067,19.39778376218631
18,1.1788434555274054,14.427209631833767,8.981452815951895,14.79639398796168,9.886870097948758,5.6515237013659805,32.61837900906996,0.0,0.0,18.123425957006976,18.92328182679053
19,1.1844405038183694,14.510799388077947,9.009584352321063,15.078523649221243,10.080319549802155,5.66646143826211,32.76776254626991,0.0,0.0,17.958027505209735,18.448779891383822
20,1.189803613581975,14.594389144321273,9.039228207857173,15.360653310464157,10.273769001700227,5.681399175146607,32.917146083462285,0.0,0.0,17.792629053387092,17.97427795598817
21,1.1949343493007774,14.67797890056497,9.070369554851686,15.642782971709712,10.467218453595093,5.696336912040901,33.066529620663296,0.0,0.0,17.62723060154855,17.499776020593014
22,1.1998345894280529,14.76156865680774,9.10299302455806,15.924912632970258,10.66066790546104,5.711274648928655,33.21591315785673,0.0,0.0,17.461832149737706,17.025274085191832
23,1.204506511085931,14.84515841305173,9.137082741469616,16.20704229420957,10.854117357354516,5.726212385823133,33.365296695055456,0.0,0.0,17.296433697914694,16.55077214979271
24,1.208952574091289,14.928748169293948,9.172622357836097,16.48917195544888,11.047566809245675,5.741150122712411,33.51468023224551,0.0,0.0,17.131035246097497,16.07627021439253
25,1.2131755044394188,15.012337925538402,9.209595088288927,16.771301616694707,11.241016261135366,5.756087859608408,33.664063769445086,0.0,0.0,16.96563679427071,15.60176827899508
26,1.2171782773705428,15.095927681781285,9.247983744400837,17.053431277945908,11.43446571301533,5.771025596494772,33.81344730664281,0.0,0.0,16.800238342451497,15.127266343595991
27,1.220964100143539,15.179517438024728,9.28777076907575,17.335560939187186,11.627915164899258,5.785963333387584,33.96283084383983,0.0,0.0,16.6348398906393,14.65276440819308
28,1.2245363946333436,15.263107194268304,9.328938270608225,17.61769060042352,11.821364616804493,5.800901070278535,34.11221438103061,0.0,0.0,16.469441438812606,14.178262472797885
29,1.2278987798652863,15.346696950511602,9.371468056311105,17.899820261673877,12.01481406867886,5.815838807166477,34.26159791823857,0.0,0.0,16.304042986993707,13.703760537395352
30,1.2310550545916945,15.430286706754902,9.41534166559151,18.18194992293299,12.208263520558404,5.830776544062179,34.41098145542091,0.0,0.0,16.138644535171366,13.229258602000671
31,1.2340091800095039,15.513876462998988,9.46054040237236,18.46407958417022,12.40171297244837,5.845714280950356,34.560364992626994,0.0,0.0,15.973246083356587,12.75475666659838
32,1.2367652627098256,15.597466219241863,9.50704536676486,18.746209245425774,12.595162424329537,5.860652017833455,34.70974852982386,0.0,0.0,15.80784763153342,12.280254731201222
33,1.2393275379429205,15.681055975485506,9.55483748591585,19.028338906664143,12.788611876213757,5.875589754730832,34.85913206702013,0.0,0.0,15.642449179722306,11.805752795797758
34,1.2417003532728461,15.764645731728299,9.60389754394088,19.310468567894155,12.982061328119062,5.890527491627955,35.008515604211524,0.0,0.0,15.477050727892832,11.331250860399496
35,1.2438881526891499,15.84823548797175,9.654206210895614,19.59259822915434,13.175510779997976,5.905465228508846,35.15789914140663,0.0,0.0,15.311652276073746,10.856748925003957
36,1.2458954612332953,15.931825244215439,9.705744070714168,19.874727890405953,13.368960231863552,5.920402965408941,35.307282678608395,0.0,0.0,15.146253824261635,10.382246989598743
37,1.2477268701905244,16.015415000459004,9.758491648079266,20.15685755165518,13.562409683752952,5.93534070229343,35.45666621580757,0.0,0.0,14.98085537243682,9.90774505420246
38,1.2493870228891786,16.09900475670222,9.812429434180988,20.438987212879116,13.755859135655804,5.950278439196093,35.606049752999766,0.0,0.0,14.815456920616246,9.43324311880013
39,1.2508806011421432,16.18259451294592,9.867537911336292,20.721116874142144,13.94930858751997,5.965216176079104,35.75543329019639,0.0,0.0,14.65005846881217,8.958741183399235
40,1.2522123123575593,16.266184269189075,9.923797576444882,21.003246535385767,14.142758039408637,5.980153912971682,35.90481682739614,0.0,0.0,14.484660016985046,8.484239248000259
41,1.2533868773393924,16.349774025432705,9.981188963273686,21.285376196641792,14.336207491293907,5.995091649860964,36.05420036458985,0.0,0.0,14.319261565156694,8.009737312605886
