portfolio,rank,date,month_since_bottom,recovery_progress_pct,recovered,drawdown_pct,maximum_drawdown_pct
optimized,1,2026-07-31,0,0.0,False,-10.492358138522938,-10.492358138522938
optimized,1,2026-08-31,1,27.44314772501497,False,-7.612924794730458,-10.492358138522938
optimized,2,2020-10-31,0,0.0,True,-8.968987790704919,-8.968987790704919
optimized,2,2020-11-30,1,25.195942119057708,True,-6.709166818293555,-8.968987790704919
optimized,2,2020-12-31,2,66.94295408916314,True,-2.9648824117106787,-8.968987790704919
optimized,2,2021-01-31,3,83.06896857114084,True,-1.5185421416947897,-8.968987790704919
optimized,2,2021-02-28,4,71.44492844083028,True,-2.561100881768985,-8.968987790704919
optimized,2,2021-03-31,5,91.53057387347843,True,-0.7596217952304918,-8.968987790704919
optimized,2,2021-04-30,6,100.0,True,0.0,-8.968987790704919
optimized,3,2020-03-31,0,0.0,True,-7.219041689223104,-7.219041689223104
optimized,3,2020-04-30,1,100.0,True,0.0,-7.219041689223104
optimized,4,2022-06-30,0,0.0,True,-6.72445089822693,-6.72445089822693
optimized,4,2022-07-31,1,55.45658009630198,True,-2.995300399815215,-6.72445089822693
optimized,4,2022-08-31,2,57.42005856179223,True,-2.8632672545060633,-6.72445089822693
optimized,4,2022-09-30,3,44.93108018420963,True,-3.7030824731967837,-6.72445089822693
optimized,4,2022-10-31,4,84.78574619684802,True,-1.023075026524578,-6.72445089822693
optimized,4,2022-11-30,5,94.42555648241924,True,-0.37485071718911245,-6.72445089822693
optimized,4,2022-12-31,6,12.276374598128987,True,-5.898932116293343,-6.72445089822693
optimized,4,2023-01-31,7,45.60855570098297,True,-3.657525964723851,-6.72445089822693
optimized,4,2023-02-28,8,82.51035637336925,True,-1.1760824979476614,-6.72445089822693
optimized,4,2023-03-31,9,100.0,True,0.0,-6.72445089822693
optimized,5,2018-12-31,0,0.0,True,-5.993456815030019,-5.993456815030019
optimized,5,2019-01-31,1,90.57940546601638,True,-0.5646192651133863,-5.993456815030019
optimized,5,2019-02-28,2,100.0,True,0.0,-5.993456815030019
optimized,6,2018-03-31,0,0.0,True,-4.673445544703192,-4.673445544703192
optimized,6,2018-04-30,1,10.993888075182566,True,-4.159652172263916,-4.673445544703192
optimized,6,2018-05-31,2,62.08951471980523,True,-1.7717258853026219,-4.673445544703192
optimized,6,2018-06-30,3,96.22133029828488,True,-0.17659407082385448,-4.673445544703192
optimized,6,2018-07-31,4,100.0,True,0.0,-4.673445544703192
optimized,7,2016-03-31,0,0.0,True,-4.200815306423067,-4.200815306423067
optimized,7,2016-04-30,1,22.73932228892986,True,-3.2455783751328293,-4.200815306423067
optimized,7,2016-05-31,2,100.0,True,0.0,-4.200815306423067
optimized,8,2022-01-31,0,0.0,True,-3.610841750743765,-3.610841750743765
optimized,8,2022-02-28,1,49.67073442684375,True,-1.8173101341582343,-3.610841750743765
optimized,8,2022-03-31,2,100.0,True,0.0,-3.610841750743765
optimized,9,2026-03-31,0,0.0,True,-2.7750629743500177,-2.7750629743500177
optimized,9,2026-04-30,1,100.0,True,0.0,-2.7750629743500177
optimized,10,2021-09-30,0,0.0,True,-2.2545183100421196,-2.2545183100421196
optimized,10,2021-10-31,1,100.0,True,0.0,-2.2545183100421196
optimized,11,2017-11-30,0,0.0,True,-2.0774351606274055,-2.0774351606274055
optimized,11,2017-12-31,1,27.477705338546155,True,-1.506603648590854,-2.0774351606274055
optimized,11,2018-01-31,2,100.0,True,0.0,-2.0774351606274055
optimized,12,2023-09-30,0,0.0,True,-2.0069338528730607,-2.0069338528730607
optimized,12,2023-10-31,1,27.82923889386934,True,-1.4484194365150804,-2.0069338528730607
optimized,12,2023-11-30,2,100.0,True,0.0,-2.0069338528730607
optimized,13,2023-05-31,0,0.0,True,-1.7566073501051105,-1.7566073501051105
optimized,13,2023-06-30,1,100.0,True,0.0,-1.7566073501051105
optimized,14,2016-09-30,0,0.0,True,-1.7264592337166706,-1.7264592337166706
optimized,14,2016-10-31,1,100.0,True,0.0,-1.7264592337166706
optimized,15,2025-04-30,0,0.0,True,-1.6254096530361917,-1.6254096530361917
optimized,15,2025-05-31,1,46.8627058284289,True,-0.8636987088269543,-1.6254096530361917
optimized,15,2025-06-30,2,100.0,True,0.0,-1.6254096530361917
optimized,16,2017-03-31,0,0.0,True,-1.438017788878665,-1.438017788878665
optimized,16,2017-04-30,1,100.0,True,0.0,-1.438017788878665
optimized,17,2019-10-31,0,0.0,True,-1.2109595930054007,-1.2109595930054007
optimized,17,2019-11-30,1,100.0,True,0.0,-1.2109595930054007
optimized,18,2019-05-31,0,0.0,True,-1.1906613685089273,-1.1906613685089273
optimized,18,2019-06-30,1,100.0,True,0.0,-1.1906613685089273
optimized,19,2016-11-30,0,0.0,True,-0.948321411429387,-0.948321411429387
optimized,19,2016-12-31,1,100.0,True,0.0,-0.948321411429387
optimized,20,2024-08-31,0,0.0,True,-0.617051360762666,-0.617051360762666
optimized,20,2024-09-30,1,100.0,True,0.0,-0.617051360762666
optimized,21,2025-12-31,0,0.0,True,-0.4688702685372359,-0.4688702685372359
optimized,21,2026-01-31,1,100.0,True,0.0,-0.4688702685372359
optimized,22,2023-07-31,0,0.0,True,-0.15392843497462616,-0.15392843497462616
optimized,22,2023-08-31,1,100.0,True,0.0,-0.15392843497462616
optimized,23,2017-01-31,0,0.0,True,-0.14383034085696522,-0.14383034085696522
optimized,23,2017-02-28,1,100.0,True,0.0,-0.14383034085696522
provided,1,2020-03-31,0,0.0,True,-14.861436561317165,-14.861436561317165
provided,1,2020-04-30,1,76.6620743982998,True,-3.468351008024073,-14.861436561317165
provided,1,2020-05-31,2,100.0,True,0.0,-14.861436561317165
provided,2,2018-12-31,0,0.0,True,-10.850534723078209,-10.850534723078209
provided,2,2019-01-31,1,61.68029367845082,True,-4.157893040201288,-10.850534723078209
