portfolio,return_3m_pct,return_1y_pct,annualized_3y_pct,annualized_5y_pct,annualized_10y_pct,ytd_pct,full_period_cagr_pct,volatility_3y_pct,volatility_5y_pct
optimized,0.3116079734798438,26.984075419470344,31.128453489602713,19.131110087887173,17.546153199843452,11.727373332923996,17.28570889036858,12.874723250687921,14.259552115079973
provided,-0.16583461497140517,40.65086876214414,28.089504664842522,18.621491663424706,17.40379087185493,15.505869639182324,17.64826440395528,14.028997529171768,16.56782261663835
benchmark,4.215426264503974,19.49553761637286,19.203386585984905,12.757051101264128,14.981878055623943,10.1302135048698,14.499544329816594,13.061453228842412,15.876060768286008
