ticker,provided_contribution,optimized_contribution,unit
QQQ,1.8794084546195655,1.0295637501399466,monetary_initial_value_1
SPMO,0.5185838020410423,2.1742433549568356,monetary_initial_value_1
GDX,0.5216109181994647,0.10903511909196523,monetary_initial_value_1
GLD,0.0,1.074074321832625,monetary_initial_value_1
SLV,0.4700391532914034,0.0,monetary_initial_value_1
AIA,0.6911427718182636,0.0,monetary_initial_value_1
XLE,0.6576621021106169,0.16425686254638777,monetary_initial_value_1
