ticker,name,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,expected_return_pct,volatility_pct,cagr_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
QQQ,Invesco QQQ Trust,1.0,6.386459842807071,0.22590762386127677,0.5792844213363997,-0.27823430456676035,0.9809741291483883,1.6193253107766603,-0.1031759477417532,0.11548152492830766,0.2584522580869586,0.261957240408041,0.18283178360086816,,0.22877779291128464,22.590762386127665,19.11495835653231,22.877779291128462,19.11495835653231,-27.823430456676025,18.225316216445066,19.97352823928951
SPMO,Invesco S&P 500 Momentum ETF,1.0,6.515183866779991,0.22769566983823836,0.6635803157354894,-0.039675739516623065,1.001092550730474,1.7336631996573117,-0.09877775710493142,0.1786103586685337,0.26708965694439213,0.3908777533947363,0.23859683225976624,,0.23150533446473798,22.769566983823836,18.90942471941311,23.150533446473798,18.90942471941311,-19.003653477100045,21.84519005966025,20.787768212780016
AIA,iShares Asia 50 ETF,1.0,3.3912822891171652,0.1541639844419082,0.43827848328074737,-0.1735723094915449,0.6067449443042624,1.0443352502014558,-0.09782884226422106,0.3661486843268471,0.6628274332195812,0.38990976128706967,0.17467115437850045,,0.1453265462561253,15.416398444190824,19.080366131183936,14.53265462561253,19.080366131183936,-37.196112268503036,20.945743395116263,21.203722615624734
GLD,SPDR Gold Shares,1.0,3.992904628487236,0.1658434431964755,0.6148184716811123,-0.06704817652936479,0.845807563149117,1.5898714417851352,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,0.23487136716111046,,0.16629894264400003,16.584344319647553,15.068275712237778,16.6298942644,15.068275712237778,-23.82431439388064,18.332074486395257,15.676920658311195
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.5840405493254237,0.19165369425663698,0.7624169824661788,-0.3572021162099409,0.4879823991635012,0.7812157251808431,0.035413292210946246,0.3599042532708856,0.4260026927257625,0.17382916941563464,0.29926631708956797,,0.15238339160033276,19.1653694256637,31.40663821751486,15.238339160033277,31.40663821751486,-56.8195984016171,21.798917596194983,26.239157538460113
144600,KODEX 은선물(H),1.0,2.7547770700636933,0.1722030136295977,1.3635852240765045,-0.1557017543859649,0.37408961318714445,0.6866411420507985,-0.0938759065269944,-0.10789369297897633,0.6614952718676126,0.3389055902571547,0.17767522115638945,,0.11917627591013935,17.220301362959766,35.769019327583166,11.917627591013936,35.769019327583166,-48.35135135135135,46.83011130302887,40.064490545749806
SCHD,Schwab U.S. Dividend Equity ETF,1.0,3.8072574380739796,0.1602170418470306,0.4130494904474391,-0.025728420103402816,0.8259021684314046,1.3379174194444097,-0.0007309114436574449,0.23539076644439016,0.2921977770214097,0.17808053263736134,0.13929478554076913,,0.16014553130147258,16.021704184703058,14.750199105566539,16.014553130147256,14.750199105566539,-18.13392892054939,12.705429535674659,13.065313136427143
