year,optimized_return_pct,provided_return_pct,benchmark_return_pct
2017,0.20850009805577496,4.246172328826181,3.6759924026987356
2018,2.27174141942752,-2.7990314184377585,-0.39211112168514584
2019,28.851757205055527,29.186741217041124,35.931854130202744
2020,19.2316642362532,15.503424572762569,11.17554166776278
2021,21.309273500756177,26.73880143977716,40.98881483238972
2022,0.9340940143480525,2.1819979187072347,-13.336272213417145
2023,22.428721627109958,18.78083964891182,27.935873421075286
2024,48.26603948528645,40.37651140590801,43.41167375810253
2025,38.79150762784913,30.8150970723694,15.354070455012646
2026,9.965056032256658,20.279226593570023,8.88832490115481
