point,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
1,1.238116309190958,16.90520898175163,10.55290696531466,0.46685765334304974,10.04728549940359,11.57153060357208,43.52742176483104,0.0,0.0,34.38690447885025
2,1.2436538058573925,16.964444867945137,10.553549587118347,0.8589052520272061,10.508210584904502,11.248332868864605,43.60262515233461,0.0,0.0,33.78192614186908
3,1.2490385534911104,17.023680754138645,10.555477217790932,1.25095285071139,10.969135670405457,10.925135134157108,43.677828539838195,0.0,0.0,33.17694780488785
4,1.2542687533579358,17.08291664033215,10.558689153545494,1.643000449395583,11.430060755906359,10.601937399449621,43.75303192734177,0.0,0.0,32.57196946790666
5,1.2593427783976014,17.14215252652566,10.563184222830419,2.0350480480797732,11.890985841407305,10.278739664742114,43.82823531484535,0.0,0.0,31.96699113092545
6,1.264259175668849,17.201388412719165,10.568960788462887,2.4270956467639397,12.35191092690823,9.955541930034633,43.903438702348936,0.0,0.0,31.36201279394426
7,1.2690166682580812,17.26062429891267,10.576016750603081,2.819143245448107,12.812836012409159,9.632344195327146,43.97864208985251,0.0,0.0,30.757034456963066
8,1.2736141566466581,17.31986018510618,10.584349550556531,3.211190844132298,13.273761097910116,9.309146460619647,44.053845477356084,0.0,0.0,30.15205611998184
9,1.2780507195351287,17.379096071299692,10.593956175388582,3.603238442816497,13.73468618341105,8.985948725912152,44.129048864859676,0.0,0.0,29.547077783000624
10,1.282325614125944,17.438331957493194,10.604833163331701,3.995286041500649,14.195611268911962,8.662750991204675,44.204252252363254,0.0,0.0,28.94209944601946
11,1.2864382758693338,17.497567843686703,10.616976609963128,4.387333640184822,14.656536354412886,8.33955325649719,44.279455639866825,0.0,0.0,28.33712110903828
12,1.2903883176801298,17.556803729880205,10.630382175127425,4.779381238868988,15.117461439913797,8.016355521789711,44.35465902737041,0.0,0.0,27.7321427720571
13,1.2941755286363077,17.61603961607371,10.645045090575609,5.171428837553145,15.578386525414784,7.693157787082215,44.429862414873995,0.0,0.0,27.127164435075855
14,1.2977998721728357,17.675275502267223,10.660960168290062,5.56347643623734,16.03931161091569,7.369960052374728,44.50506580237757,0.0,0.0,26.52218609809468
15,1.3012614837871288,17.73451138846073,10.678121809461858,5.9555240349215275,16.50023669641661,7.046762317667235,44.58026918988114,0.0,0.0,25.91720776111348
16,1.3045606682749051,17.793747274654233,10.696524014085188,6.34757163360571,16.96116178191753,6.723564582959749,44.65547257738473,0.0,0.0,25.312229424132287
17,1.3076978965175228,17.852983160847742,10.716160391131496,6.73961923228987,17.4220868674185,6.400366848252258,44.730675964888306,0.0,0.0,24.707251087151068
18,1.3106738018439859,17.91221904704125,10.737024169264421,7.1316668309740745,17.883011952919386,6.0771691135447625,44.805879352391884,0.0,0.0,24.102272750169902
19,1.3134891759926468,17.971454933234757,10.759108208055137,7.523714429658231,18.343937038420307,5.753971378837288,44.88108273989547,0.0,0.0,23.497294413188712
20,1.3161449646992498,18.030690819428262,10.782405009656653,7.915762028342391,18.804862123921247,5.430773644129808,44.95628612739904,0.0,0.0,22.892316076207514
21,1.3186422629393155,18.08992670562177,10.80690673089468,8.3078096270266,19.26578720942218,5.107575909422303,45.03148951490262,0.0,0.0,22.287337739226295
22,1.320982309853991,18.14916259181528,10.83260519573214,8.699857225710797,19.726712294923143,4.784378174714799,45.106692902406195,0.0,0.0,21.682359402245062
23,1.3231664833893453,18.20839847800878,10.859491908063998,9.091904824394959,20.187637380424032,4.461180440007329,45.18189628990978,0.0,0.0,21.077381065263893
24,1.3251962946796858,18.267634364202294,10.887558064799027,9.483952423079103,20.64856246592497,4.137982705299845,45.257099677413365,0.0,0.0,20.47240272828272
25,1.327081831183152,18.326870250395796,10.916725066500955,9.860794250941836,21.049963601564738,3.865038517529558,45.37394670072567,0.16176513115763022,0.0,19.688491798080562
26,1.328854644442296,18.386106136589305,10.946737808237602,10.229120842318885,21.41803130639178,3.6202363319925124,45.51411417330688,0.4141187871012094,0.0,18.80437855888873
27,1.3305187171394992,18.445342022782814,10.97756767793802,10.597447433695917,21.78609901121877,3.3754341464554964,45.65428164588808,0.6664724430447754,0.0,17.920265319696966
28,1.332075422896786,18.50457790897632,11.009207810819232,10.965774025072951,22.154166716045804,3.1306319609184716,45.79444911846928,0.918826098988357,0.0,17.036152080505136
29,1.33352618323508,18.563813795169825,11.041651241394087,11.334100616449993,22.52223442087281,2.8858297753814437,45.93461659105048,1.1711797549319225,0.0,16.152038841313363
30,1.334872464469671,18.623049681363334,11.074890909983656,11.702427207827034,22.89030212569986,2.6410275898444016,46.07478406363168,1.423533410875508,0.0,15.267925602121506
31,1.336115774616868,18.682285567556843,11.108919669174877,12.070753799204072,23.258369830526927,2.3962254043073616,46.21495153621289,1.6758870668190966,0.0,14.383812362929646
32,1.337257660320238,18.741521453750345,11.143730290212739,12.4390803905811,23.62643753535389,2.151423218770352,46.355119008794084,1.928240722762645,0.0,13.49969912373793
33,1.3382997038044153,18.800757339943853,11.179315469317078,12.807406981958106,23.994505240180956,1.9066210332333307,46.49528648137529,2.180594378706225,0.0,12.615585884546105
34,1.339243519863974,18.85999322613736,11.215667833914395,13.175733573335165,24.36257294500794,1.6618188476963052,46.635453953956485,2.4329480346498027,0.0,11.731472645354298
35,1.3400907528943973,18.919229112330864,11.252779948775977,13.544060164712166,24.730640649834985,1.4170166621592792,46.775621426537676,2.6853016905933647,0.0,10.84735940616253
36,1.3408430739716726,18.978464998524373,11.29064432205399,13.91238675608924,25.09870835466199,1.172214476622242,46.91578889911888,2.9376553465369493,0.0,9.963246166970684
37,1.34150217798656,19.03770088471788,11.329253411207995,14.280713347466211,25.46677605948904,0.9274122910852467,47.055956371700084,3.190009002480515,0.0,9.07913292777891
38,1.342069780839074,19.096936770911388,11.368599628814833,14.649039938843236,25.834843764316094,0.6826101055482106,47.19612384428128,3.442362658424092,0.0,8.195019688587072
39,1.3425476166982269,19.156172657104896,11.40867534825548,15.017366530220366,26.202911469143086,0.4378079200111448,47.33629131686249,3.6947163143676818,0.0,7.310906449395224
40,1.342937435331589,19.215408543298402,11.44947290927309,15.385693121597335,26.570979173970155,0.19300573447412742,47.4764587894437,3.9470699703112544,0.0,6.426793210203424
41,1.3432405434023582,19.27464442949191,11.490988525238201,15.740205122771991,26.954081156805227,0.0,47.60151333047166,4.208697970234326,0.0,5.495502419716792
42,1.343445233971063,19.333880315685416,11.53333025066094,16.043240718251603,27.393204388387954,0.0,47.670253541181026,4.504884352726035,0.0,4.388416999453391
43,1.3435473539870382,19.39311620187892,11.576542797023203,16.346276313731284,27.83232761997064,0.0,47.73899375189037,4.801070735217743,0.0,3.281331579189968
44,1.3435491479449597,19.452352088072427,11.620616449597378,16.64931190921099,28.271450851553343,0.0,47.80773396259972,5.097257117709489,0.0,2.1742461589264583
45,1.34345287658131,19.511587974265936,11.665541448335812,16.952347504690643,28.71057408313606,0.0,47.87647417330907,5.393443500201212,0.0,1.0671607386630184
46,1.3432605788550023,19.570823860459445,11.711310038777565,17.25901823973557,29.156898333470117,0.0,47.91146649139863,5.672616935395689,0.0,0.0
47,1.3427834512631087,19.63005974665295,11.759585637712936,17.662853888015086,29.79570112544102,0.0,47.044399617711235,5.49704536883266,0.0,0.0
48,1.34186435013892,19.68929563284646,11.811784754982781,18.06668953629468,30.43450391741195,0.0,46.177332744023744,5.321473802269617,0.0,0.0
49,1.3405158665915649,19.748531519039965,11.867855619545997,18.470525184574207,31.07330670938283,0.0,45.310265870336366,5.1459022357065916,0.0,0.0
50,1.3387514975471009,19.80776740523347,11.927743629695527,18.874360832853714,31.71210950135373,0.0,44.44319899664899,4.9703306691435705,0.0,0.0
51,1.3365855336191492,19.86700329142698,11.99139159422716,19.278196481133193,32.350912293324676,0.0,43.576132122961596,4.794759102580538,0.0,0.0
52,1.3340329462726646,19.926239177620488,12.05873997636023,19.682032129412836,32.989715085295536,0.0,42.709065249274126,4.619187536017499,0.0,0.0
53,1.3311092756735798,19.985475063813993,12.129727138309484,20.08586777769232,33.62851787726646,0.0,41.84199837558675,4.4436159694544735,0.0,0.0
54,1.3278305205015752,20.0447109500075,12.204289584536317,20.489703425971815,34.267320669237414,0.0,40.974931501899334,4.268044402891441,0.0,0.0
55,1.3242130308713,20.103946836201004,12.282362201857122,20.89353907425145,34.90612346120822,0.0,40.10786462821192,4.092472836328419,0.0,0.0
56,1.3202734053640217,20.163182722394517,12.363878494752464,21.29737472253094,35.544926253179234,0.0,39.24079775452445,3.9169012697653725,0.0,0.0
