kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472276290815224,19.210168189033904,13.39811301678559,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3435606653281231,19.423749334539036,11.59922806471293,16.50298756080786,28.0594149663685,0.0,47.77454193271547,4.954239993416237,0.0,2.708815546691911
benchmark,Benchmark,0.9194008339341813,17.690018279973163,15.064741090221828,,,,,,,
