asset,optimized,provided
133690,0.21415844158789954,0.11129939444830872
402970,0.25250878117194603,0.040420106558227066
069500,0.0,0.20521521264651116
EEM,0.0,0.18188621542046035
101280,0.1270221323971439,0.03916985735601209
TLT,0.0,0.11584952228735428
385560,0.0,0.1515459914437137
132030,0.4063106448430105,0.1546136998394126
