asset,optimized,provided
contribution_133690,0.21727918559386852,0.10403837633067048
contribution_402970,0.3071843281262318,0.07884004928603333
contribution_069500,0.0,0.1577029200873109
contribution_EEM,0.0,0.13487308291844682
contribution_101280,0.1469237189965715,0.04256592014113417
contribution_TLT,0.0,-0.031140505851459728
contribution_385560,0.0,-0.0826321646921312
contribution_132030,0.43434526726936906,0.19273269643491303
