ticker,name,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ratio,sortino_ratio,3m,ytd,1y,3y,5y,10y,full_period,3y_annualized_volatility,5y_annualized_volatility
133690,TIGER 미국나스닥100,1.0,2.249191749580212,0.18258690371124242,0.19035245000510997,0.20910241976977761,0.6142785065590315,-0.3048622233653272,-0.3048622233653272,0.7267138399747305,1.1763701935257243,-0.10991103573447591,0.10556075687395272,0.2359527350851094,0.2602066369407454,,,0.18258690371124242,0.1868096117837905,
402970,ACE 미국배당다우존스,1.0,1.8151290208554267,0.13127208071126484,0.13268726152026805,0.133587312861044,0.275309020328941,0.01303147432357843,-0.11342244720398642,0.7058487210693659,1.2108928493208007,-0.019601603767581022,0.21711305996681673,0.2747207281754238,0.168884182360169,,,0.13127208071126484,0.1314338860299804,
069500,KODEX 200,1.0,3.036174612617206,0.2583218567151666,0.2927373205610694,0.3634122632268791,0.9422217937594395,-0.24150391702526786,-0.2778881165177094,0.6998731708073261,1.3954862649209754,-0.2033832798192413,0.7733289212442094,1.5059621229833997,0.49985890880061556,,,0.2583218567151666,0.4243068184932652,
168580,ACE 중국본토CSI300,1.0,1.1033532972488236,0.02055755689677352,0.03932182407223244,0.1986068742171776,0.3129276863325321,-0.22970687711386695,-0.3477702618063381,0.00466749446452629,0.0072525123267155765,-0.1256345177664976,-0.009060837048755932,0.09157160963244615,0.12849860037574645,,,0.02055755689677352,0.19533079269017264,
200250,KIWOOM 인도Nifty50(합성),1.0,1.118310598111227,0.02340468674760743,0.032658176169696844,0.13896248477440873,0.19566720442498253,-0.17447714949651405,-0.20762081784386632,-0.04128201525629679,-0.05747512325454303,-0.07787151200519138,-0.17447714949651405,-0.12553846153846138,0.021282952880393058,,,0.02340468674760743,0.14044060969877764,
101280,KODEX 일본TOPIX100,1.0,1.9628271914592594,0.14973112742669592,0.1481468801903949,0.12655930665987816,0.26061552701608215,-0.12042049603424376,-0.13219186705275088,0.8671985925076311,1.4867055270072216,-0.033779719504859695,0.15448630655167195,0.26759978402624895,0.22553185235948803,,,0.14973112742669592,0.12632661134310108,
267440,RISE 미국장기국채선물(H),1.0,0.7195963887413703,-0.0658164796435805,-0.061878533850341005,0.11056440734317007,0.049298398112504804,-0.22175401632868041,-0.33650848631797703,-0.9069226150267257,-1.0818978104902532,-0.006719609040928609,-0.037869822485207205,-0.027046433700334993,-0.015766610300806172,,,-0.0658164796435805,0.1076676582251555,
385560,RISE KIS국고채30년Enhanced,1.0,0.6586591604328937,-0.08276307092217616,-0.06760587371904794,0.19507505500340183,0.17461278878601716,-0.2946683592510314,-0.3841633418256982,-0.543384192834939,-0.7451347788387863,-0.1013117744028621,-0.24585362982148906,-0.3323301021471752,-0.04137045193599043,,,-0.08276307092217616,0.17113808385503815,
132030,KODEX 골드선물(H),1.0,2.127430699213902,0.1690474966498725,0.17274477261969112,0.17941423699923312,0.5935210911846427,-0.016480331262940018,-0.23913775682047833,0.7488254403916591,1.3472482501718388,0.006853338554924537,0.0188230632058648,0.280378486055777,0.2750438210637469,,,0.1690474966498725,0.20070545201740864,
QQQ,Invesco QQQ Trust  Series 1,1.0,2.2584103677498146,0.18358810395763792,0.18965915355607532,0.20060003754989328,0.5792848434281157,-0.2782341627010251,-0.2782341627010252,0.7540593103440768,1.184461705130355,-0.1031759477417532,0.11548152492830766,0.2584522580869588,0.2619571712980613,,,0.18358810395763792,0.18225319798462636,
SPY,State Street SPDR S&P 500 ETF Trust,1.0,2.112796710772683,0.16737917180941086,0.16550144527494193,0.1409514058066324,0.4216530995831156,-0.11898872537995164,-0.1316737461701306,0.9017761615170361,1.5118999731011227,-0.05867600792947014,0.08322659727233517,0.2024642016246765,0.2271477293883597,,,0.16737917180941086,0.125319578727507,
EWY,Ishares Msci South Korea ETF,1.0,2.9765408532808144,0.25316814794878706,0.2881453850291712,0.35570566542555154,0.918875028631658,-0.20344538880033924,-0.28621134047147845,0.7021270160096356,1.2943434315615807,-0.1917581633965525,0.7581111213473981,1.5431940013581138,0.47824991362745317,,,0.25316814794878706,0.4147054490148606,
EEM,iShares MSCI Emerging Markets ETF,1.0,1.7536834730763475,0.1232402667179453,0.12716100675241498,0.14485857270503638,0.30483899298594164,-0.1370815944220689,-0.15638723677441313,0.6127782257454336,0.9600630632849855,-0.09175303562326798,0.18324668035503633,0.3690126169824657,0.24256344841350974,,,0.1232402667179453,0.15445267769303014,
EWJ,iShares MSCI Japan ETF,1.0,1.8666168600146318,0.13783786711608426,0.13672040850841016,0.11846597048797065,0.22840600205373085,-0.10655845293602428,-0.13268756150984495,0.8299900850614945,1.3523427413974507,-0.04272852447609077,0.14528819743091792,0.27377940322712746,0.20923566110044645,,,0.13783786711608426,0.11956249777242124,
TLT,iShares 20+ Year Treasury Bond ETF,1.0,0.7875823500394397,-0.04820373810729972,-0.03969435061035558,0.13901844791198015,0.042047735417667154,-0.24988590894978102,-0.3438186569698093,-0.5617180983491112,-0.6892210115996532,-0.09736530549087319,-0.06803575265808437,-0.0020009812457136844,0.004635169921526128,,,-0.04820373810729972,0.14806228495906096,
GLD,SPDR Gold Shares,1.0,2.9014383168530324,0.24655976538005064,0.2345259494894259,0.15866880522521373,0.6148184716811123,-0.013698048789798745,-0.2382431439388062,1.2361038556055897,2.4763670783592864,-0.09501637369634475,-0.013698048789798745,0.28185739566661105,0.33271159933789196,,,0.24655976538005064,0.18332074486395258,
