date,year,month,series::KAW Direct Proxy v2::return,series::KAW Direct Proxy v2::balance,series::KAW Core::return,series::KAW Core::balance,series::benchmark::return,series::benchmark::balance,asset::133690::return,asset::402970::return,asset::069500::return,asset::168580::return,asset::200250::return,asset::101280::return,asset::267440::return,asset::385560::return,asset::132030::return,asset::QQQ::return,asset::SPY::return,asset::EWY::return,asset::EEM::return,asset::EWJ::return,asset::TLT::return,asset::GLD::return
2025-05-31,2025,5,-0.0035790764629901866,12044.320533193762,-0.01748144710794175,12530.10003096474,0.023026065674164542,15845.238429492803,0.06361220908300669,-0.018476357267950938,0.0649971610435407,-0.0035362561314118413,-0.019388954171562833,0.01598194130925501,-0.027443025891898287,-0.04033044156350518,-0.009884342996892004,0.05088005612188873,0.023026065674164542,0.03859288313052378,0.001248132733610463,-0.0012160630036638365,-0.068367543222843,-0.03800303192833332
2025-04-30,2025,4,0.001174773233372485,12087.582916705383,-0.02036509155265017,12753.04165410638,-0.04113842204591278,15488.596978270481,-0.013438185157318205,-0.09199332114176673,0.014676005943175863,-0.061922596754057424,0.01875498802873099,0.007688458213912064,-0.007460918995736643,0.030330420809480785,0.051991209733612154,-0.019241576869290844,-0.04113842204591278,0.005730006261076337,-0.031424153592284676,0.00773792260647177,-0.04591129123429838,0.019715525943192036
2025-03-31,2025,3,0.014076443721917926,12073.399410242417,0.018484105436963005,13018.157626006841,-0.0413255905572083,16153.11045345913,-0.06856716552877873,-0.0052202799968361635,0.0025535795713633735,0.0003568242640499264,0.06502337441563966,0.003561156006026467,-0.0035402407363700483,-0.0064733395696913165,0.08508782133302306,-0.0617753681381733,-0.0413255905572083,0.0035435546887694347,0.02675568329805844,0.01657722475764767,0.0030122179842799746,0.1111486206878165
2025-02-28,2025,2,0.010552813833372775,11905.807974327829,0.025667130035263584,12781.895717873402,-0.007079090039700864,16849.42280126969,-0.041412937479683554,0.006047584944696371,0.009978507829290661,0.023407829389424428,-0.05235602094240843,-0.007071943424452609,0.03898970083374209,0.05197207862072584,0.012304974977921601,-0.021500587249503433,-0.007079090039700864,0.018731733233573467,0.017222972377108237,0.008043504086241438,0.0629831241485499,0.024007706762563474
2025-01-31,2025,1,0.016492396133145903,11781.480207021565,0.004946340120873307,12462.031143996928,0.00885091490793899,16969.551786298263,-0.006986636443845118,0.006648510092919002,0.04662746232205395,-0.03563882236934779,-0.0427910562837317,0.01229865540819608,0.012790264497702708,0.01611892540497295,0.07255620106087401,-0.008461845147983205,0.0014882498654826826,0.03201585316426514,-0.0034137067498825058,-0.004382254678063746,-0.021589647893815456,0.051793843227549985
2024-12-31,2024,12,-0.00036150022543480977,11590.327927527715,0.022408032428062365,12400.69309819867,0.027836186700677112,16820.67343701303,0.0888861117403088,-0.009756484492742135,-0.017739339036015322,0.061215337469168185,0.03594249201277955,0.04860208844617686,-0.051807370775933115,-0.03930886082434615,-0.019382005077713815,0.07095575623695694,0.0353925544985112,-0.03526473219388959,0.042602566402220265,0.034595881078237856,-0.0050662878065940165,0.03571017964857792
2024-11-30,2024,11,0.012963872462595675,11594.519348886146,0.015086255256338532,12128.908131471662,0.07095578288667426,16365.13060608119,0.04095388317939386,0.06406144496961508,-0.042378260738143436,0.004580267307403574,-0.007923930269413626,0.025159094272606097,0.011071428571428621,0.08333795859466053,-0.04641275465013284,0.06476501563436998,0.07095578288667426,-0.031152688087080826,-0.016372699778986477,0.03473841344341877,0.03076950946784307,-0.020890120494477915
2024-10-31,2024,10,0.01033017502769507,11446.133138686326,0.02476933358885076,11948.647781078234,0.038726607196139184,15280.86487564436,0.07112562595253658,0.055877372783174506,-0.014947149024862272,0.009436464925910437,-0.02132609538580843,0.015275969147550805,-0.0529875986471251,-0.012915861993398225,0.04478993151952615,0.03901724890422975,0.038726607196139184,-0.01828601781947614,0.015855176932229265,-0.0027572302253893177,-0.009092138960660745,0.09313976262680335
2024-09-30,2024,9,0.02605628056905001,11329.101536903581,0.014936615830327458,11659.841282752679,0.007560975359504063,14711.15187555692,0.005411226982584338,-0.009358170742473693,-0.04346216285494575,0.1975583189616048,0.006046420908913497,-0.03643646542155299,0.006125226860254074,0.021304274843330306,0.05164471549990268,0.012703767142385747,0.007560975359504063,-0.03636901755300814,0.04348993574082605,-0.019062907893362624,0.006564096477340131,0.03705145179952396
2024-08-31,2024,8,-0.0010918581451984108,11041.40362614463,-0.0109381329770128,11488.245769134728,-0.0028484593127861,14600.75591981705,-0.010346530792627484,-0.017265313204927968,-0.04788892805813927,-0.04233310152990266,-0.01950659781985087,-0.006472957422324566,0.030267617155545157,-0.003137506449318761,0.035054731045597975,-0.014859698767760388,-0.0028484593127861,-0.04098897024769532,-0.016087253440908222,-0.011886221124117191,-0.005044176788173704,-0.005229011857650789
2024-07-31,2024,7,0.026465130072865196,11053.472450071968,0.011085314641301924,11615.295414950748,-0.0017777167993413556,14642.464383853376,-0.04109782545472673,0.07009562714696882,-0.007027842102428794,0.004716157205240101,0.027106658809664008,0.039836466071695664,0.014463544754001134,0.0650972820436655,0.03748345293666833,-0.030271463492254846,-0.0017777167993413556,-0.006855923966113453,-0.005383816469051617,0.025736405592877043,0.022080544137561997,0.03921485933288471
2024-06-30,2024,6,0.02624235321906693,10768.483143004887,0.03293591378294858,11487.947897919428,0.043806802761991115,14668.540895424998,0.06896245436700044,0.008992974238875906,0.07038275305510733,-0.040958204204707305,0.0670718926849716,-0.013719512195121908,0.029914529914529808,0.058181932482554766,-0.009659835782791726,0.07347025288642905,0.043806802761991115,0.0716361288930123,0.03463182385563357,0.004941614714460085,0.026557315284119642,0.006878162651244857
2024-05-31,2024,5,0.006221801764773051,10493.119007636778,0.01929503588854191,11121.646313803545,0.04311824453420399,14052.927090157811,0.04294700176938693,-0.007991822321345654,-0.01738884168790711,-0.0024648034423695453,-0.003966597077244227,0.019297278331913192,0.0,0.016795308180321822,0.005899500277623648,0.05397893050175839,0.04311824453420399,-0.020802930521252372,0.012276126615669014,0.01798962668898918,0.02156248664581617,0.008971919868939082
2024-04-30,2024,4,0.003148002431327818,10428.236586837324,-0.004234751727525645,10911.115940154228,-0.014966156802127317,13472.036524903304,-0.001609308090010253,-0.0036111111111111205,-0.019275636040439914,0.05226833128187103,0.03679653679653683,-0.012326732673267338,-0.03453966757043503,-0.047824102251978085,0.05306241777517906,-0.01847459447715727,-0.014966156802127317,-0.035677317097430494,0.024170014048123134,-0.032274990104434575,-0.03984109432194882,0.05710342090911347
2024-03-31,2024,3,0.03795283898395404,10395.511491387539,0.046956717370021876,10957.518309745818,0.04541927382754585,13676.724528739926,0.033730746799498945,0.054481546572934914,0.05552623863969508,0.010214050981437017,0.013380127220881777,0.03019175846593236,0.013379524549038457,0.02592922149893062,0.07639052788922984,0.025221412586015957,0.04541927382754585,0.05968544141018439,0.03990714956182306,0.04497459207829624,0.02023935466089699,0.10006530994078555
2024-02-29,2024,2,0.010640645721033456,10015.398678001251,0.02538124466295548,10466.06619734132,0.057548419419825025,13082.525711111064,0.028426186309020496,0.0,0.05928387317164052,0.08119268257550294,0.01446372941700047,0.044200660347214926,-0.025608194622279146,-0.0187791988971433,-0.003137008862050039,0.05819838813417144,0.057548419419825025,0.08351581327044433,0.04698556333563442,0.04927082427159091,-0.01754093800779133,0.009682466338101436
2024-01-31,2024,1,-0.004996107984543166,9909.950406611486,0.00018794101083001056,10206.999837198637,0.05470810500479373,12370.616296025655,0.05956138980048964,0.04627643273061599,-0.06207037166491902,-0.037035324579249074,0.03572251670891902,0.08631262293185227,-0.021749032111136435,-0.03815837937384903,-0.029160956296634732,0.03873163545792058,0.03791182371336954,-0.07648740225697281,-0.022255556944973498,0.05932557293465335,-0.0074315022607078784,0.008446019931920068
2023-12-31,2023,12,0.05543873354539172,9959.710194236648,0.061996134581670186,10205.081883793791,0.03711730200104357,11728.947788800231,0.05667294164272274,0.07135821385575136,0.06525179186446994,-0.020382281003714087,0.08366633366633369,0.0335426008968609,0.06268151016456924,0.1160530772645807,0.01774506005424259,0.06572703261355373,0.05390072573572002,0.07928836258982441,0.04131552780384995,0.04234295192597637,0.1021984994580789,0.019449762895899392
2023-11-30,2023,11,0.0519020422594194,9436.559297743745,0.03494365472904879,9609.339950953461,0.04300504977400932,11309.181484264185,0.07503224966566857,0.018504068665700535,0.10741160705081954,-0.03854026041893477,0.004012036108324901,0.039723983588213274,0.07856956408248505,0.12638675383846043,0.020803670305331368,0.05910326010821598,0.04300504977400932,0.09641075135746835,0.030184519280171962,0.014871550833607472,0.05055033819978538,-0.02010041823508213
2023-10-31,2023,10,-0.02420031428408634,8970.948737274632,-0.022343539077287356,9284.89189439904,-0.021549004594819454,10842.882771003435,-0.022692837067280425,-0.04715878916622407,-0.06436264266195146,-0.03771529145539121,-0.03039144176999753,-0.05781057810578105,-0.05091044221479002,-0.036011426530976665,0.048258706467661616,-0.015215098052352216,-0.021871559219693304,-0.06748872496185743,-0.03302103425537262,-0.03730992695073043,-0.05496774322504561,0.0536680989266467
2023-09-30,2023,9,-0.023284370272194918,9193.432697913739,-0.033295166981805596,9497.090507268733,-0.03074396162702686,11081.681987060938,-0.035959591454440054,-0.02394775036284469,-0.020808411509160685,-0.004505444078261256,0.027736131934033015,0.029672516736023224,-0.053242641022633985,-0.03713254254770504,-0.027654599693622495,-0.03934543729032014,-0.03042433282897783,-0.039724742414759984,-0.01392470486138353,0.01116700356078315,-0.06289709633112783,-0.012311160144803046
2023-08-31,2023,8,-0.006556245065258667,9412.599141549317,0.001494119334555356,9824.188503969119,0.019705222505470354,11433.183336843622,0.02055121873506449,0.027153657757427396,-0.030637778455904763,-0.04498007968127493,0.01444866920152088,0.0011472044439078122,-0.019772387630762167,-0.009282125521587359,-0.00989861898299671,0.021179245333308172,0.019705222505470354,-0.041991699253565384,-0.03214048285452342,0.007458482770836605,0.003982160188767958,0.02330659190529749
2023-07-31,2023,7,0.009250087756030114,9474.717712798572,-0.013964494029123694,9809.53189270529,-0.002500920282190844,11212.24358226947,0.015179520354881904,0.01261591546258356,0.022114095006394052,0.03258186605232849,0.0,-0.012756318550310008,-0.021374732815839792,0.007688743199409709,0.02311336164652067,0.0031666380232495683,-0.002500920282190844,0.029736248411597943,0.0242358517734671,-0.010399575918122683,-0.05869244949430219,-0.012011734167250099
2023-06-30,2023,6,-0.00046059006218714983,9387.879008130372,0.020777329205681566,9948.457061945826,0.06587105317381936,11240.354813601827,0.04148419076952692,0.03239452298786594,-0.0003118081756103841,-0.005197462656026164,0.028951486697965656,0.03376879467586891,-0.012991339107261801,-0.0198661014668281,-0.03301216237561211,0.06410802132079052,0.06587105317381936,0.01057305547229892,0.04503895548470127,0.051379172838379006,0.003179881981974164,-0.02122984175236875
2023-05-31,2023,5,-0.012888119639145375,9392.204964399,-0.017382635249738602,9745.962001024476,-0.008622364600434529,10545.698544051538,0.07891013409141068,-0.035227150681989006,0.041232427518587134,-0.08466004869825805,0.012410879324003199,0.004270066216968793,-0.02129971745272763,-0.05456511712972534,-0.01623805454121674,0.06462136717099742,-0.008622364600434529,0.0211423395643342,-0.03688347495409938,-0.004792193489938756,-0.04293327018437765,-0.0264207059996725
2023-04-30,2023,4,0.01577484749915704,9514.833273980581,0.03600762850642241,9918.36939855167,0.04958501767385881,10637.418242546084,0.042660891926642686,0.02195148721325868,0.01179291767952173,0.005347794976085618,0.06736189402480264,0.05201822916666665,0.005353436031902081,-0.0070587120613966325,-0.000776337240897429,0.0383283603413187,0.04958501767385881,0.023800117567299717,0.02444191058227485,0.03572186441671921,0.036576754302275916,0.041990184945076114
2023-03-31,2023,3,0.03386618623661693,9367.069186056488,0.037709410092461024,9573.645140867015,0.019889533557141625,10134.880036798968,0.05580165761646194,-0.04486843484642,0.02463816896667792,-0.010914102659614122,-0.01880530973451322,0.013058963197467355,0.0348219332956472,0.06467828981657386,0.08874989434536396,0.07678038347173932,0.019889533557141625,0.02915139309871928,0.015066558740443492,0.03177122657470188,0.031017731736083354,0.061275555531199455
2023-02-28,2023,2,-0.007438740993050508,9060.233626707164,0.01740752167437671,9225.747639711575,0.043607758414023756,9937.233105482339,0.0915443527631763,0.05977113654038435,-0.007847720821506088,0.00731679861918888,0.017445132245357264,0.024874949303771876,-0.03259324073061354,-0.061430915861894864,-0.05593680178742422,0.06667220402602592,0.043607758414023756,-0.013303239505441322,-0.010490334859430961,0.020710801789498134,0.01859711242239137,0.013062338503589954
2023-01-31,2023,1,0.05044901238581595,9128.13546215965,0.03765410350254644,9067.898008586077,0.03863173040262757,9522.00002861612,0.07822065253952237,-0.01875068134743263,0.08902789395206745,0.08350611863235358,-0.03423913043478266,0.05875617261862165,0.03135927805978578,0.0966859911741802,0.055237453688110394,0.06860884431712133,0.024466548672750665,0.07364370363669082,0.040078453580904894,0.03332530025695002,0.028693551993163036,0.026837000965368674
2022-12-31,2022,12,-0.02940982421516626,8689.74634135503,-0.05854358023025958,8738.844647727858,-0.10392317208230539,9167.830858513149,-0.10523226942350228,-0.06378852827107573,-0.07737476093010776,-0.008265462462704654,-0.07999999999999996,-0.06497591006423986,-0.010823476902477092,0.0035776932562219255,0.027602318940901593,-0.12465685307251917,-0.0915332203285556,-0.08409724225372206,-0.05078559324030607,-0.052415560501727354,-0.05317578771854725,-0.014948641591758793
2022-11-30,2022,11,0.034479201146774816,8953.054088280227,0.021383017433105896,9282.261466616997,-0.015897359421590207,10231.076814939379,-0.07222237734900738,-0.027107536490914463,0.07039471321337509,0.03255620316403007,-0.013320177602368033,0.02651463113064989,0.04978329623989697,0.10226467829316377,0.0650631278223206,-0.016037636937780153,-0.015897359421590207,0.09224365719259398,0.0776116293706628,0.040627933623556656,-0.0010568128560835,0.011443473381349767
2022-10-31,2022,10,-0.005787966216381097,8654.648714401696,-0.009947358929101556,9087.934015140336,0.07483402130460548,10396.35134900769,0.02098241012629365,0.09040710264183627,0.0636030254412101,-0.10918261385551109,0.04430705821741365,0.03770760567396114,-0.04433001231389233,-0.05482475980241375,-0.017564508827523806,0.03380290063766256,0.07483402130460548,0.08744403110517629,-0.025621692839536414,0.017240364290477705,-0.06524604708643711,-0.023695449588070128
2022-09-30,2022,9,-0.04723685123174594,8705.033152199103,-0.02920245127636069,9179.243242369717,-0.033006630519393676,9672.517935735666,-0.03649173888560797,-0.010711225364181676,-0.12277997453253808,-0.026113338389858076,-0.005125576627370565,-0.050104949556503464,-0.07025395503746878,-0.0674911839640947,-0.034359153698198974,-0.046761401204018616,-0.033006630519393676,-0.12861679033336104,-0.057457916607426385,-0.02874805592040608,-0.022250617772896386,0.034720645369005654
2022-08-31,2022,8,-0.0276378934272724,9136.618228206135,-0.0017444469719112366,9455.363020269437,-0.005911911472131104,10002.672449482247,-0.005232669344481744,0.02177957754186277,-0.004802241045821387,-0.01735519591141399,0.04779806659505903,0.00047419048909369543,-0.04880704880704878,-0.12470647309890559,-0.02746365105008075,-0.016814455143902896,-0.005911911472131104,-0.008812154364434277,0.022628403346818704,-0.01087656920357094,-0.010812966883988917,0.00587025997631474
2022-07-31,2022,7,0.044562046511135836,9396.312512022765,0.035619557410378366,9471.886223510328,0.09839694278366551,10062.159042962747,0.11934546566753323,0.03888573052870958,0.05129193983802538,-0.07184504397667757,0.0888888888888888,0.07079646017699126,0.04814776382691699,0.12275320023877434,-0.029940613658858473,0.13202046213514684,0.09839694278366551,0.04656891369250071,0.002266278659626142,0.06898397279036672,0.030228330377797485,-0.02025330650948476
2022-06-30,2022,6,-0.03371640395492499,8995.456558475096,-0.012916242222672087,9146.105976595576,-0.04849230209733335,9160.767524955263,-0.048748199764332756,-0.04857204673301596,-0.12888250923861588,0.15430244495988443,-0.04469273743016755,-0.046611341632088465,-0.020829099776468185,-0.08901678222383347,-0.02091577162238556,-0.05535595998864118,-0.04849230209733335,-0.11310654863649927,-0.016465596963859075,-0.039617686535653895,0.02380299353232007,0.020781228138940122
2022-05-31,2022,5,-0.017285092865098318,9309.333818035217,-0.03480120798824721,9265.78510134781,-0.021808692146972675,9627.633644107787,-0.06394596729169222,0.0010829542993284758,-0.0019508031822477179,0.0011420305302829448,-0.04837852206273263,-0.007413509060955503,-0.008362720403022661,0.012371543919745598,-0.03529136802742283,-0.039496992096045624,-0.021808692146972675,-0.0035078527026284334,-0.01802409641215541,-0.007119006772335568,-0.0460037632231709,-0.05584417826050314
2022-04-30,2022,4,-0.040642238375594275,9473.076830773345,-0.03037700828496699,9599.872252259289,-0.04436220019726156,9842.280918687466,-0.08333229313594548,0.004787812840043593,-0.028573966599549916,-0.062323755131179714,-0.0018572565667285268,-0.025812491641032498,-0.05709671290138707,-0.09107083287001005,-0.007653652879783479,-0.09484327370804879,-0.04436220019726156,-0.019922037589155228,-0.01668706461151437,-0.037263975125514714,-0.05113920641638159,0.025895318889220587
2022-03-31,2022,3,0.0025252640313557636,9874.394318479606,0.00046059702159012214,9900.623576674263,0.05224129338714434,10299.174981064056,0.10111880807081208,0.0557151062607697,0.013048564657887729,-0.06388879607043807,0.028938028938028992,-0.01130578512396696,-0.038809241165190356,-0.04520238885202388,0.009679181953009097,0.061458045514108495,0.05224129338714434,-0.0024062712982604317,-0.020168501628430646,-0.007309438044316718,-0.04109260604774245,0.02702531914348727
2022-02-28,2022,2,0.0010077858087875766,9849.521675665988,-0.00025982188356658657,9896.065478389457,-0.03764927635582671,9787.845283956889,-0.024365386936290645,-0.009895359417652405,0.009753142510979806,-0.011004626569729004,-0.024760383386581486,-0.010403035854488318,-0.01191013263556795,-0.023027254103674455,0.06227197346600333,-0.019020847471162727,-0.016856486337611387,0.02063493329977284,-0.01666163409084287,-0.0018645732471940235,-0.026189002208798606,0.06229761976885784
2022-01-31,2022,1,-0.04152734075605806,9839.605460918407,-0.03334200498194682,9898.637360993333,-0.03855491004093736,10170.767313285587,-0.12817844909220566,-0.029044726670347853,-0.08929162528963919,-0.05236126769384941,0.009134873723804393,-0.03789500188845529,-0.02703889035203233,-0.05858945877987454,-0.001242236024844745,-0.10657714294360732,-0.05632761223635807,-0.08150527552564069,-0.020561218967317663,-0.046493543420541794,-0.016071558761125426,0.0005522230095484915
2021-12-31,2021,12,0.012695973435620976,10265.921897740973,0.008055652579897245,10240.061544009128,0.0455011048045062,10578.625258483195,0.01032328171692476,0.05881665107577172,0.06523272214386466,0.023363138159792296,0.01972602739726037,0.018529204334166938,-0.01359542777970213,-0.01545450175455465,0.0016590626296142386,0.011835683947999387,0.04266355426275559,0.047613717789113386,0.014001214987683364,0.015938557398282427,-0.027861801243863282,0.019890186455156833
2021-11-30,2021,11,0.013722002163524788,10137.220021635247,0.015823036932726648,10158.230369327266,0.011823441397629697,10118.234413976297,0.06091326031929034,0.007658772239896416,-0.03594799014192229,-0.0006405534381705991,-0.04249737670514164,0.003087015242137836,0.02212781023189936,0.06953548751960104,-0.0024824162184525767,0.040387554680723525,0.011823441397629697,-0.028229006500924747,-0.021646803079801713,-0.010849777603982758,0.048288640615254286,0.012980555320772247
