portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
KAW Direct Proxy v2,10000.0,14672.91342988064,0.08255921129278954,0.08437489421603699,0.09854657270155155,0.2114314388091636,-0.15353473093661274,-0.1569535789760722,0.4665820978785411,0.6886472784788629
KAW Core,10000.0,17378.146974705436,0.12112978215696879,0.12201796697354497,0.11963018829190789,0.2794469006290379,-0.14660233142441859,-0.14660233142441847,0.6990136902843492,1.0400318257348016
benchmark,10000.0,21127.96710772683,0.16737917180941086,0.16581396288643657,0.14302205245885688,0.4341161491975265,-0.13336273527968112,-0.13403043390642144,0.8909055149861195,1.470436947194792
