portfolio,market_type,portfolio_return_pct,benchmark_return_pct,active_return_pct,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,3.1506539233336945,3.9186520387760946,-0.7679981154423994,72,23,49,72,31.944444444444443,2.030248971798731,-2.081461033943339,-0.7679981154423994
optimized,down,-1.4453706005933256,-3.4147998198885516,1.9694292192952263,36,27,9,36,75.0,3.026057245338181,-1.2004548588336361,1.9694292192952263
provided,up,3.5092557699084743,3.9186520387760946,-0.4093962688676194,72,28,44,72,38.88888888888889,1.3742107093211087,-1.5444188913513552,-0.4093962688676194
provided,down,-2.2159696211672966,-3.4147998198885516,1.198830198721256,36,25,11,36,69.44444444444444,2.139917123165272,-0.9400037204696896,1.198830198721256
