date,portfolio,ticker,cumulative_active_contribution_pct
2024-12-31,Growth 70/30,QQQ,18.780409773481914
2025-01-31,Growth 70/30,QQQ,18.41483274128316
2025-02-28,Growth 70/30,QQQ,17.411048312856714
2025-03-31,Growth 70/30,QQQ,16.00107429253601
2025-04-30,Growth 70/30,QQQ,17.585755347191668
2025-05-31,Growth 70/30,QQQ,19.611416918541458
2025-06-30,Growth 70/30,QQQ,20.48444872475132
2025-07-31,Growth 70/30,QQQ,20.5688397467202
2025-08-31,Growth 70/30,QQQ,19.800255552509547
2025-09-30,Growth 70/30,QQQ,21.07018644667682
2025-10-31,Growth 70/30,QQQ,22.74782908208816
2025-11-30,Growth 70/30,QQQ,21.518599662416253
2025-12-31,Growth 70/30,QQQ,21.05042538636021
2020-01-31,Growth 70/30,GLD,1.3620171752148202
2020-02-29,Growth 70/30,GLD,3.5461294668564944
2020-03-31,Growth 70/30,GLD,7.2255504064088845
2020-04-30,Growth 70/30,GLD,5.59435720140814
2020-05-31,Growth 70/30,GLD,4.941444592837431
2020-06-30,Growth 70/30,GLD,5.230727020344088
2020-07-31,Growth 70/30,GLD,6.701107900480036
2020-08-31,Growth 70/30,GLD,4.510134111700312
2020-09-30,Growth 70/30,GLD,4.382014043836408
2020-10-31,Growth 70/30,GLD,4.974198784223387
2020-11-30,Growth 70/30,GLD,0.08831237821389018
2020-12-31,Growth 70/30,GLD,1.0810140399456243
2021-01-31,Growth 70/30,GLD,0.4195851610845088
2021-02-28,Growth 70/30,GLD,-2.2916531895612895
2021-03-31,Growth 70/30,GLD,-3.9966188678299543
2021-04-30,Growth 70/30,GLD,-4.514917029789692
2021-05-31,Growth 70/30,GLD,-2.408385304742319
2021-06-30,Growth 70/30,GLD,-5.225505140729851
2021-07-31,Growth 70/30,GLD,-5.198966287441998
2021-08-31,Growth 70/30,GLD,-6.114719511948673
2021-09-30,Growth 70/30,GLD,-5.683619182670382
2021-10-31,Growth 70/30,GLD,-7.344603052792806
2021-11-30,Growth 70/30,GLD,-7.3105815156233325
2021-12-31,Growth 70/30,GLD,-7.708285883473767
2022-01-31,Growth 70/30,GLD,-6.629672709847186
2022-02-28,Growth 70/30,GLD,-3.9076519087223365
2022-03-31,Growth 70/30,GLD,-4.653593708283006
2022-04-30,Growth 70/30,GLD,-2.641611823869972
2022-05-31,Growth 70/30,GLD,-3.6877925397160145
2022-06-30,Growth 70/30,GLD,-1.683767323409349
2022-07-31,Growth 70/30,GLD,-5.222840515857665
2022-08-31,Growth 70/30,GLD,-4.88178365474115
2022-09-30,Growth 70/30,GLD,-2.974858347496108
2022-10-31,Growth 70/30,GLD,-5.94845388574055
2022-11-30,Growth 70/30,GLD,-5.068639311871343
2022-12-31,Growth 70/30,GLD,-2.460597463251921
2023-01-31,Growth 70/30,GLD,-2.6194419799442015
2023-02-28,Growth 70/30,GLD,-3.4754389358646853
2023-03-31,Growth 70/30,GLD,-2.2129362755880884
2023-04-30,Growth 70/30,GLD,-2.433475837100554
2023-05-31,Growth 70/30,GLD,-2.9745585771182212
2023-06-30,Growth 70/30,GLD,-5.584965942221223
2023-07-31,Growth 70/30,GLD,-5.880366562985407
2023-08-31,Growth 70/30,GLD,-5.776129039198669
2023-09-30,Growth 70/30,GLD,-5.781276832704212
2023-10-31,Growth 70/30,GLD,-2.918295742113829
2023-11-30,Growth 70/30,GLD,-4.899194875453467
2023-12-31,Growth 70/30,GLD,-5.884223354427403
2024-01-31,Growth 70/30,GLD,-6.788858379254273
2024-02-29,Growth 70/30,GLD,-8.217560812823466
2024-03-31,Growth 70/30,GLD,-6.598120550951219
2024-04-30,Growth 70/30,GLD,-4.491682495942491
2024-05-31,Growth 70/30,GLD,-5.523396065812516
2024-06-30,Growth 70/30,GLD,-6.622208889242718
2024-07-31,Growth 70/30,GLD,-5.375323479894776
2024-08-31,Growth 70/30,GLD,-5.448617524291633
2024-09-30,Growth 70/30,GLD,-4.552102081794968
2024-10-31,Growth 70/30,GLD,-2.994591296102227
2024-11-30,Growth 70/30,GLD,-5.72083151659986
2024-12-31,Growth 70/30,GLD,-5.421684038462501
2025-01-31,Growth 70/30,GLD,-4.19169523059437
2025-02-28,Growth 70/30,GLD,-3.2643628242637086
2025-03-31,Growth 70/30,GLD,1.2411922701923157
2025-04-30,Growth 70/30,GLD,3.1286284690493686
2025-05-31,Growth 70/30,GLD,1.2264895884407152
2025-06-30,Growth 70/30,GLD,-0.19355774219439928
2025-07-31,Growth 70/30,GLD,-1.068537669461174
2025-08-31,Growth 70/30,GLD,-0.18788345016875796
2025-09-30,Growth 70/30,GLD,2.2710311249377253
2025-10-31,Growth 70/30,GLD,2.6235038314956762
2025-11-30,Growth 70/30,GLD,4.175351666329831
2025-12-31,Growth 70/30,GLD,4.778876154419204
2020-01-31,Balanced 50/50,QQQ,1.539403810728146
2020-02-29,Balanced 50/50,QQQ,2.4689636354605806
2020-03-31,Balanced 50/50,QQQ,5.069626020734219
2020-04-30,Balanced 50/50,QQQ,6.2072943722861424
2020-05-31,Balanced 50/50,QQQ,7.125479033154702
2020-06-30,Balanced 50/50,QQQ,9.382094040527189
2020-07-31,Balanced 50/50,QQQ,10.110770983989692
2020-08-31,Balanced 50/50,QQQ,12.093292046059645
2020-09-30,Balanced 50/50,QQQ,11.076151203183665
2020-10-31,Balanced 50/50,QQQ,10.800383654787815
2020-11-30,Balanced 50/50,QQQ,10.974437972194428
2020-12-31,Balanced 50/50,QQQ,11.573218860869005
2021-01-31,Balanced 50/50,QQQ,12.21341858839517
2021-02-28,Balanced 50/50,QQQ,10.75638437691956
2021-03-31,Balanced 50/50,QQQ,9.34482064806933
2021-04-30,Balanced 50/50,QQQ,9.654200118304646
2021-05-31,Balanced 50/50,QQQ,8.725289945745724
2021-06-30,Balanced 50/50,QQQ,10.734989488003837
2021-07-31,Balanced 50/50,QQQ,10.944817986612481
2021-08-31,Balanced 50/50,QQQ,11.566163993611283
2021-09-30,Balanced 50/50,QQQ,11.054852129917686
2021-10-31,Balanced 50/50,QQQ,11.478684039449332
2021-11-30,Balanced 50/50,QQQ,12.87884569863474
2021-12-31,Balanced 50/50,QQQ,11.142628098166268
2022-01-31,Balanced 50/50,QQQ,9.406192064255874
2022-02-28,Balanced 50/50,QQQ,8.644050543942704
2022-03-31,Balanced 50/50,QQQ,9.09846541591297
2022-04-30,Balanced 50/50,QQQ,6.6890524619637235
2022-05-31,Balanced 50/50,QQQ,5.782886418783139
2022-06-30,Balanced 50/50,QQQ,5.451970151393365
2022-07-31,Balanced 50/50,QQQ,7.123449257688491
2022-08-31,Balanced 50/50,QQQ,6.597459605322542
2022-09-30,Balanced 50/50,QQQ,5.9519882429040605
2022-10-31,Balanced 50/50,QQQ,3.8881490216752246
2022-11-30,Balanced 50/50,QQQ,3.8806515513841067
2022-12-31,Balanced 50/50,QQQ,2.2552147609464224
2023-01-31,Balanced 50/50,QQQ,4.432327376333312
2023-02-28,Balanced 50/50,QQQ,5.509552999003725
2023-03-31,Balanced 50/50,QQQ,8.402026379226685
2023-04-30,Balanced 50/50,QQQ,7.857246776234001
2023-05-31,Balanced 50/50,QQQ,11.568337787608513
2023-06-30,Balanced 50/50,QQQ,11.480262616988485
2023-07-31,Balanced 50/50,QQQ,11.773649520016289
2023-08-31,Balanced 50/50,QQQ,11.844754070204111
2023-09-30,Balanced 50/50,QQQ,11.676540109508327
2023-10-31,Balanced 50/50,QQQ,11.729219839733618
2023-11-30,Balanced 50/50,QQQ,12.571452059726306
2023-12-31,Balanced 50/50,QQQ,13.082157078305212
2024-01-31,Balanced 50/50,QQQ,13.195449836106231
2024-02-29,Balanced 50/50,QQQ,13.22777292530427
2024-03-31,Balanced 50/50,QQQ,12.23016115760207
2024-04-30,Balanced 50/50,QQQ,12.059254097521405
2024-05-31,Balanced 50/50,QQQ,12.606179472766394
2024-06-30,Balanced 50/50,QQQ,14.077240553727293
2024-07-31,Balanced 50/50,QQQ,12.632730425842913
2024-08-31,Balanced 50/50,QQQ,12.016383572088102
2024-09-30,Balanced 50/50,QQQ,12.276948469782239
2024-10-31,Balanced 50/50,QQQ,12.290810739992924
2024-11-30,Balanced 50/50,QQQ,11.984556127456264
2024-12-31,Balanced 50/50,QQQ,13.41457840962994
2025-01-31,Balanced 50/50,QQQ,13.153451958059403
2025-02-28,Balanced 50/50,QQQ,12.436463080611942
2025-03-31,Balanced 50/50,QQQ,11.429338780382869
2025-04-30,Balanced 50/50,QQQ,12.561253819422625
2025-05-31,Balanced 50/50,QQQ,14.00815494181533
2025-06-30,Balanced 50/50,QQQ,14.631749089108093
2025-07-31,Balanced 50/50,QQQ,14.692028390514434
2025-08-31,Balanced 50/50,QQQ,14.143039680363966
2025-09-30,Balanced 50/50,QQQ,15.050133176197733
2025-10-31,Balanced 50/50,QQQ,16.248449344348693
2025-11-30,Balanced 50/50,QQQ,15.370428330297331
2025-12-31,Balanced 50/50,QQQ,15.036018133114442
2020-01-31,Balanced 50/50,GLD,2.2700286253580337
2020-02-29,Balanced 50/50,GLD,5.910215778094158
2020-03-31,Balanced 50/50,GLD,12.042584010681473
2020-04-30,Balanced 50/50,GLD,9.323928669013565
2020-05-31,Balanced 50/50,GLD,8.235740988062384
2020-06-30,Balanced 50/50,GLD,8.717878367240145
2020-07-31,Balanced 50/50,GLD,11.168513167466726
2020-08-31,Balanced 50/50,GLD,7.516890186167186
2020-09-30,Balanced 50/50,GLD,7.303356739727346
2020-10-31,Balanced 50/50,GLD,8.29033130703898
2020-11-30,Balanced 50/50,GLD,0.14718729702314914
2020-12-31,Balanced 50/50,GLD,1.8016900665760394
2021-01-31,Balanced 50/50,GLD,0.6993086018075134
2021-02-28,Balanced 50/50,GLD,-3.81942198260215
2021-03-31,Balanced 50/50,GLD,-6.661031446383259
2021-04-30,Balanced 50/50,GLD,-7.524861716316156
2021-05-31,Balanced 50/50,GLD,-4.013975507903867
2021-06-30,Balanced 50/50,GLD,-8.709175234549754
2021-07-31,Balanced 50/50,GLD,-8.664943812403331
2021-08-31,Balanced 50/50,GLD,-10.191199186581123
2021-09-30,Balanced 50/50,GLD,-9.47269863778397
2021-10-31,Balanced 50/50,GLD,-12.241005087988011
2021-11-30,Balanced 50/50,GLD,-12.184302526038888
2021-12-31,Balanced 50/50,GLD,-12.847143139122947
2022-01-31,Balanced 50/50,GLD,-11.049454516411977
2022-02-28,Balanced 50/50,GLD,-6.5127531812038955
2022-03-31,Balanced 50/50,GLD,-7.7559895138050114
2022-04-30,Balanced 50/50,GLD,-4.402686373116621
2022-05-31,Balanced 50/50,GLD,-6.146320899526692
2022-06-30,Balanced 50/50,GLD,-2.8062788723489165
2022-07-31,Balanced 50/50,GLD,-8.704734193096108
2022-08-31,Balanced 50/50,GLD,-8.136306091235252
2022-09-30,Balanced 50/50,GLD,-4.958097245826848
2022-10-31,Balanced 50/50,GLD,-9.914089809567583
2022-11-30,Balanced 50/50,GLD,-8.447732186452239
2022-12-31,Balanced 50/50,GLD,-4.100995772086535
2023-01-31,Balanced 50/50,GLD,-4.365736633240336
2023-02-28,Balanced 50/50,GLD,-5.792398226441142
2023-03-31,Balanced 50/50,GLD,-3.688227125980148
2023-04-30,Balanced 50/50,GLD,-4.055793061834256
2023-05-31,Balanced 50/50,GLD,-4.957597628530369
2023-06-30,Balanced 50/50,GLD,-9.308276570368706
2023-07-31,Balanced 50/50,GLD,-9.800610938309012
2023-08-31,Balanced 50/50,GLD,-9.626881731997782
2023-09-30,Balanced 50/50,GLD,-9.635461387840355
2023-10-31,Balanced 50/50,GLD,-4.863826236856383
2023-11-30,Balanced 50/50,GLD,-8.165324792422446
2023-12-31,Balanced 50/50,GLD,-9.807038924045674
2024-01-31,Balanced 50/50,GLD,-11.31476396542379
2024-02-29,Balanced 50/50,GLD,-13.695934688039113
2024-03-31,Balanced 50/50,GLD,-10.996867584918702
2024-04-30,Balanced 50/50,GLD,-7.486137493237488
2024-05-31,Balanced 50/50,GLD,-9.20566010968753
2024-06-30,Balanced 50/50,GLD,-11.037014815404532
2024-07-31,Balanced 50/50,GLD,-8.958872466491297
2024-08-31,Balanced 50/50,GLD,-9.081029207152724
2024-09-30,Balanced 50/50,GLD,-7.5868368029916144
2024-10-31,Balanced 50/50,GLD,-4.990985493503714
2024-11-30,Balanced 50/50,GLD,-9.534719194333102
2024-12-31,Balanced 50/50,GLD,-9.03614006410417
2025-01-31,Balanced 50/50,GLD,-6.986158717657287
2025-02-28,Balanced 50/50,GLD,-5.440604707106184
2025-03-31,Balanced 50/50,GLD,2.0686537836538568
2025-04-30,Balanced 50/50,GLD,5.214380781748945
2025-05-31,Balanced 50/50,GLD,2.0441493140678557
2025-06-30,Balanced 50/50,GLD,-0.32259623699066875
2025-07-31,Balanced 50/50,GLD,-1.7808961157686265
2025-08-31,Balanced 50/50,GLD,-0.31313908361459974
2025-09-30,Balanced 50/50,GLD,3.785051874896206
2025-10-31,Balanced 50/50,GLD,4.372506385826124
2025-11-30,Balanced 50/50,GLD,6.958919443883049
2025-12-31,Balanced 50/50,GLD,7.964793590698671
