portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Growth 70/30,10000.0,30468.8880816059,0.19931956199222894,0.4171879139464656,-0.23590982368222135,1.264561352207229,2.260050088727355,20.404513595316608,15.761952683776595,-25.764778477334993
Balanced 50/50,10000.0,30181.471545303397,0.19460541229728506,0.4264721057459737,-0.17311529414085536,1.4274562239046684,2.6930688147762596,20.214466969287148,13.633021387161056,-21.18334092477767
benchmark,10000.0,23293.155228756812,0.1562707260909299,0.28728769487345285,-0.18175368123865732,0.9124841266342003,1.4771123463033715,15.134298751013219,17.125856935983307,-23.927170365660068
