portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino,expected_return
optimized,1.0,5.340926947512038,0.2046095256044853,0.19423748984296257,0.11599227598132662,0.48266055928370855,0.002085063857216074,-0.11357805161270951,1.3435606891776528,2.4142425888489183,0.19423748984296255
provided,1.0,5.1370858778726225,0.199412404937219,0.19210167674598613,0.13398109855805806,0.4037652174940889,-0.027990306176279733,-0.15671036947989792,1.1472278613477214,1.8858334166837938,0.19210167674598616
benchmark,1.0,4.394560821200068,0.17878622806765176,0.17690017030654545,0.15064743199568875,0.43411668052941277,-0.13336253144735644,-0.17409897251204298,0.9194006222708284,1.4655839465572464,0.17690017030654545
