date,optimized_drawdown,provided_drawdown,benchmark_drawdown
2017-09-30,0.0,0.0,0.0
2017-10-31,0.0,0.0,0.0
2017-11-30,-0.024334972907643526,-0.01928948901162364,-0.008686467005682541
2017-12-31,-0.016381213805009343,-0.006043337900244805,-0.0070345703872670695
2018-01-31,0.0,0.0,0.0
2018-02-28,-0.014092757363060704,-0.03475898866425786,-0.030205718332099618
2018-03-31,-0.044138627482434356,-0.061506164791305995,-0.07198436532016839
2018-04-30,-0.03296269119359729,-0.04234381588704206,-0.06064448605952222
2018-05-31,-0.007149758099333492,-0.012282404665585833,-0.02836264959004342
2018-06-30,0.0,0.0,0.0
2018-07-31,-0.001659934409233066,0.0,0.0
2018-08-31,0.0,0.0,0.0
2018-09-30,-0.0010580679969173223,0.0,0.0
2018-10-31,-0.017887019198747245,-0.053944981535673286,-0.04785588492247628
2018-11-30,-0.03017475725265928,-0.059966685448045176,-0.047822195735015116
2018-12-31,-0.055679271557237286,-0.11400414237128653,-0.13221953911543882
2019-01-31,-0.0015878456970065402,-0.046461368418513116,-0.06886937026441675
2019-02-28,0.0,-0.02296326995068676,-0.03339848658362343
2019-03-31,0.0,0.0,0.0
2019-04-30,0.0,0.0,0.0
2019-05-31,0.0,-0.03964862443878825,-0.04355416282792601
2019-06-30,0.0,0.0,-0.0052939503865724324
2019-07-31,0.0,0.0,0.0
2019-08-31,0.0,0.0,0.0
2019-09-30,-0.01836706390700038,0.0,0.0
2019-10-31,-0.029260876569805472,-0.009527899658152372,-0.0071596252122316795
2019-11-30,-0.019657716265333858,0.0,0.0
2019-12-31,-0.0033035663283443872,0.0,0.0
2020-01-31,0.0,0.0,0.0
2020-02-29,-0.02698038805990899,-0.04623057564452526,-0.06040172948878697
2020-03-31,-0.078697311912169,-0.15671036947989792,-0.17409897251204298
2020-04-30,0.0,-0.03495151307124211,-0.07205364964704641
2020-05-31,0.0,0.0,-0.00778845843625342
2020-06-30,-0.002974567209163559,0.0,-0.02248553865596492
2020-07-31,0.0,0.0,0.0
2020-08-31,0.0,0.0,0.0
2020-09-30,-0.05935236917409226,-0.07370676650142083,-0.05630499735932226
2020-10-31,-0.10905803717506046,-0.11358583795051913,-0.10692305446857464
2020-11-30,-0.10130294955903751,-0.048156849471744145,-0.03186077867047177
2020-12-31,-0.06622112717490203,-0.005195621301472109,-0.012275508006790337
2021-01-31,-0.05903133739469446,0.0,0.0
2021-02-28,-0.07349635173849578,0.0,0.0
2021-03-31,-0.06131114409326277,0.0,0.0
2021-04-30,-0.039037321081662246,0.0,0.0
2021-05-31,0.0,0.0,0.0
2021-06-30,0.0,0.0,0.0
2021-07-31,0.0,-0.0007474348223931448,0.0
2021-08-31,0.0,0.0,0.0
2021-09-30,-0.013705494028409704,-0.010328715429108626,-0.025774751009508656
2021-10-31,0.0,0.0,0.0
2021-11-30,0.0,-0.0026482462748443902,0.0
2021-12-31,0.0,0.0,0.0
2022-01-31,-0.02660223577462184,-0.008609735711263,-0.03855498300654825
