portfolio,date,portfolio_return,benchmark_return,active_return,cumulative_active_return,annual_active_return,rolling_active_return,rolling_tracking_error
optimized,2017-09-30,0.01241934370431871,0.04048815547605722,-0.02806881177173851,-0.028068811771738478,-0.034674713078233,,
optimized,2017-10-31,0.006276521565752629,0.0034757231696835866,0.0028007983960690423,-0.025330788717162767,-0.034674713078233,,
optimized,2017-11-30,-0.02433497290764349,-0.008686467005682652,-0.01564850590196084,-0.041053041722119765,-0.034674713078233,,
optimized,2017-12-31,0.008152141238820023,0.0016663714994649137,0.006485769739355109,-0.034674713078233,-0.034674713078233,,
optimized,2018-01-31,0.054594714253500765,0.05937159767967115,-0.004776883426170386,-0.04152024972592416,0.026638353530331504,,
optimized,2018-02-28,-0.01409275736306059,-0.03020571833209973,0.01611296096903914,-0.023238026541967383,0.026638353530331504,,
optimized,2018-03-31,-0.030475351858671795,-0.04307990650987936,0.012604554651207567,-0.00910424304492552,0.026638353530331504,,
optimized,2018-04-30,0.011692005357849715,0.012219491608628452,-0.0005274862507787369,-0.009748331548960154,0.026638353530331504,,
optimized,2018-05-31,0.026692799604727112,0.034365941318703186,-0.007673141713976074,-0.017924977221615235,0.026638353530331504,,
optimized,2018-06-30,0.02208034361151833,0.04355193354616449,-0.02147158993464616,-0.04123444827130873,0.026638353530331504,,
optimized,2018-07-31,-0.0016599344092332131,0.02932809811917858,-0.030988032528411792,-0.0756755072764379,0.026638353530331504,,
optimized,2018-08-31,0.013685512896146241,0.034935234238433255,-0.021249721342287014,-0.10106973604086256,0.026638353530331504,,
optimized,2018-09-30,-0.0010580679969172543,0.003114096851980941,-0.004172164848898196,-0.10591243260812777,0.026638353530331504,,
optimized,2018-10-31,-0.01684677623661707,-0.04785588492247639,0.031009108685859318,-0.06722602669419864,0.026638353530331504,,
optimized,2018-11-30,-0.012511532068222244,3.5382445711329424e-05,-0.012546914513933574,-0.08060172086415629,0.026638353530331504,,
optimized,2018-12-31,-0.026298051628691747,-0.08863611712265496,0.06233806549396321,-0.00784485818785785,0.026638353530331504,,
optimized,2019-01-31,0.0572807778448647,0.07300252967950782,-0.015721751834643125,-0.02452998705044318,-0.07080074771214173,,
optimized,2019-02-28,0.020883947222486668,0.03809442257405515,-0.017210475351568486,-0.04411292221343022,-0.07080074771214173,,
optimized,2019-03-31,0.02560034148815975,0.035648516917621276,-0.010048175429461525,-0.056800602184885696,-0.07080074771214173,,
optimized,2019-04-30,0.03542698584238601,0.06740819391084951,-0.0319812080684635,-0.09691215824797439,-0.07080074771214173,,
optimized,2019-05-31,0.0014819158924770438,-0.04355416282792601,0.04503607872040306,-0.03978764057164663,-0.07080074771214173,,
optimized,2019-06-30,0.0413097577040523,0.04000248728613598,0.0013072704179163189,-0.03984132737894375,-0.07080074771214173,,
optimized,2019-07-31,0.032783000676164555,0.042177331542939234,-0.00939433086677468,-0.05303008917791341,-0.07080074771214173,,
optimized,2019-08-31,0.04720312029636318,0.0005379877702624825,0.046665132526100696,0.005981769751307153,-0.07080074771214173,,
optimized,2019-09-30,-0.018367063907000415,0.011721987586956528,-0.030089051493956943,-0.0338135121935379,-0.07080074771214173,,
optimized,2019-10-31,-0.011097643795616317,-0.0071596252122316795,-0.003938018583384637,-0.03869312456303686,-0.07080074771214173,,
optimized,2019-11-30,0.009892627249366442,0.04805011692526362,-0.038157489675897174,-0.08962842426357098,-0.07080074771214173,,
optimized,2019-12-31,0.016682081563071573,0.01099260662309609,0.005689474939975483,-0.08322379141625613,-0.07080074771214173,,
optimized,2020-01-31,0.0545364876666761,0.02619495014060691,0.028341537526069188,-0.04797778894389282,0.08056112082098865,,
optimized,2020-02-29,-0.026980388059908985,-0.06040172948878697,0.03342134142887798,0.0014611859815494288,0.08056112082098865,,
optimized,2020-03-31,-0.05315095730613512,-0.12100622850380094,0.06785527119766582,0.09322708972989169,0.08056112082098865,,
optimized,2020-04-30,0.11769705505518037,0.1235563578064256,-0.0058593027512452295,0.09722861464866894,0.08056112082098865,,
optimized,2020-05-31,0.05469055111665389,0.06925528742728404,-0.014564736310630148,0.08307688629443155,0.08056112082098865,,
optimized,2020-06-30,-0.0029745672091635814,-0.01481244634238843,0.011837879133224849,0.09974979816975749,0.08056112082098865,,
optimized,2020-07-31,0.07624353555860057,0.05109015877635681,0.02515337678224376,0.142774575877592,0.08056112082098865,,
optimized,2020-08-31,0.03900497393929852,0.06753077582363742,-0.028525801884338904,0.10612293670554496,0.08056112082098865,0.025513214403547924,0.09286725262593222
optimized,2020-09-30,-0.059352369174092305,-0.05630499735932226,-0.003047371814770043,0.0950093370609173,0.08056112082098865,0.03399374949270917,0.09127120756946776
optimized,2020-10-31,-0.05284196374079595,-0.05363815318255494,0.0007961894417589863,0.09117603166839316,0.08056112082098865,0.03259752803181981,0.09127190168394832
