portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
Coverage Probe,10000.0,19259.12921348315,0.3115374059927378,0.30767114828891884,0.2749991035005957,0.5976315064720468,-0.05447336666092051,-0.2641083521444695,1.1188078229071476,3.0477407640192484
