year,Sample Portfolio_return_pct,Portfolio 2_return_pct,Portfolio 3_return_pct,benchmark_return_pct
2020,19.59230356244386,27.405133773207034,29.791564414386528,18.331568286407986
2021,15.487677447494663,12.238482086983593,15.935422272083732,28.728800909857966
2022,-17.306553859031638,-9.95664660670349,-11.600903943489726,-18.17536688271668
2023,18.79737316421306,20.72837218739729,28.661527927945585,26.17578617682772
2024,18.652629562365707,21.155110739609718,14.543782541035455,24.88644158680897
2025,24.216200649280715,54.37907872130248,42.545055751417294,17.719080450516998
2026,7.902799988057829,19.884098237786006,20.34070766895293,13.081637433046666
