portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
Sample Portfolio,10000.0,21577.699004807615,0.12351997119826481,0.24216200649280717,-0.17306553859031637,0.7666171897192948,1.198345875329159,12.227882710125382,12.403024935180587,-22.24544149669051
Portfolio 2,10000.0,34856.31591473264,0.20374799695999363,0.5437907872130248,-0.0995664660670349,1.004281173665256,1.7078270938076396,20.59858785169959,17.456440642033584,-22.346466250790765
Portfolio 3,10000.0,33627.56213183977,0.1976738133537121,0.42545055751417293,-0.11600903943489727,0.9918778597970289,1.6547400494969677,19.95112004921784,17.062339045287665,-20.051044742755785
benchmark,10000.0,26145.121912021732,0.15921054923427513,0.28728800909857966,-0.18175366882716681,0.7719124097537983,1.2321273778178394,15.507078826076759,16.941598241176827,-23.927182389219894
