date,year,month,series::Sample Portfolio::return,series::Sample Portfolio::balance,series::Portfolio 2::return,series::Portfolio 2::balance,series::Portfolio 3::return,series::Portfolio 3::balance,series::benchmark::return,series::benchmark::balance,asset::SPY::return,asset::GLD::return,asset::TLT::return,asset::QQQ::return,asset::SLV::return,asset::GDX::return,asset::AIA::return,asset::XLF::return,asset::XLE::return,asset::EWY::return,asset::EWJ::return,asset::INDY::return
2026-08-31,2026,8,0.03623751425484826,21577.699004807615,0.07729129253994753,34856.31591473264,0.06997958810709795,33627.56213183977,0.0267994025821654,26145.121912021732,0.0267994025821654,0.0992625397928133,0.007324219389085895,0.041817497259588166,0.14839572893793185,0.3294197593085566,0.03888795835103109,0.013523015039246689,0.07405541400355853,0.1512412067710558,0.037774628063917515,-0.0025142996651785765
2026-07-31,2026,7,-0.006880863748543402,20823.120865609653,-0.019681539452187785,32355.516243477025,-0.05422690960535993,31428.227702296947,0.00034817917005858234,25462.735804357442,0.00034817917005858234,0.00857810852984442,-0.04473763223412919,-0.06573877318676935,-0.020759315223688124,-0.01789262463518959,-0.057885053905554096,0.062115239292021895,0.12125773964788422,-0.22189197200242627,-0.009434944624106878,0.00690447023688967
2026-06-30,2026,6,-0.027038303978049585,20967.39465136765,-0.04605858221500737,33005.107570244494,-0.03543311610845497,33230.1986824165,-0.010292566443839024,25453.873295878508,-0.010292566443839024,-0.11684884638695336,0.011659307076725689,-0.00149083123068805,-0.21747402622778766,-0.15688905185695068,-0.001057710310039317,0.0429971735588075,-0.04968884533158102,-0.01909346499348552,0.008786156893088926,0.0199290859080965
2026-05-31,2026,5,0.029743107809030396,21550.072050210103,0.05786432390406428,34598.673414223704,0.0773134786513524,34450.90147439985,0.05262575303750272,25718.583525657763,0.05262575303750272,-0.015436926989543909,0.005333981252724884,0.10568488508947738,0.025052476405646562,0.013591538518504587,0.14431583041072082,-0.010550553302632437,-0.05632857041269368,0.2803558650426692,0.04332212264660584,-0.023106789967728525
2026-04-30,2026,4,0.05573517268890385,20927.619604137853,0.07152286522510083,32706.15392958595,0.09473238469305864,31978.530072349622,0.10505268686597247,24432.789575443217,0.10505268686597247,-0.015408224107347213,-0.008396601009508786,0.15690076873760872,-0.021719925752800906,-0.03792084401042628,0.17173813305863472,0.055904408448808285,-0.02628136791889235,0.30688555170333465,0.05518703775857192,0.034801114119390464
2026-03-31,2026,3,-0.062098867496827324,19822.792822973082,-0.0844738800618564,30523.057408313158,-0.08328590565456424,29211.276216438753,-0.04937956664344334,22110.06757038597,-0.04937956664344334,-0.11051161024305556,-0.04230048153123911,-0.04838259103173448,-0.19825860569063614,-0.20778660614434996,-0.10057615197954917,-0.03511997639435782,0.10265119723456761,-0.1873554462296264,-0.08585037239358739,-0.1048950833640282
2026-02-28,2026,2,0.022822898292464033,21135.269098212786,0.06275485584229683,33339.3627375431,0.05971816748889098,31865.19809897389,-0.008641958340223965,23258.565453213832,-0.008641958340223965,0.08720077925273872,0.04633760515633245,-0.023445318098410217,0.12659060330466843,0.22972399247038666,0.07918797137364386,-0.03761221368769385,0.09539670174721437,0.2365819017130082,0.07757819933034904,0.0023363685225019637
2026-01-31,2026,1,0.03332020941295553,20663.664387546207,0.07895739035692623,31370.699041520405,0.07607717660924815,30069.502511674113,0.014737728839574471,23461.317178880498,0.014737728839574471,0.12273224230545976,-0.00034438175940554316,0.012306465049553683,0.17106495786541798,0.09828612143075399,0.12152595197663985,-0.024283391331581416,0.1418026741972711,0.25910308707177854,0.06167954515311491,-0.0448366006987756
2025-12-31,2025,12,0.0014767017626285059,19997.348546280286,0.051258888693110675,29075.011971643078,0.04946039524227955,27943.63003444049,0.0007975029584423865,23120.572451474924,0.0007975029584423865,0.02173350667644791,-0.02658604848543189,-0.006699365349315034,0.2579574169232519,0.03800215761762371,0.04102318389624471,0.030591044482189966,-0.0029601582568700158,0.0939099269242738,0.009047096439217972,-0.007473483404573655
2025-11-30,2025,11,0.014956018393059756,19967.861969314275,0.04002091480535079,27657.328070527084,0.01450207273010749,26626.66467560159,0.0019500049129079766,23102.148419763787,0.0019500049129079766,0.05367817567023114,0.002723191778378986,-0.015610312534417359,0.16359920557907937,0.15500974411071589,-0.03708197982365968,0.018331233286564608,0.026324687251945367,-0.0631958352660974,-0.0052725971138274375,0.014911276245838767
