portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct,expected_return_pct
optimized,1.0,5.340928336215572,0.19423752381344397,0.48266040448012903,0.002085092775750974,1.3435604869378195,2.414242545805336,20.460956040587885,11.599231872502182,-11.357811252027616,19.423752381344393
provided,1.0,5.137086562125219,0.19210169674136268,0.40376507821113994,-0.027990463698499002,1.1472276613231862,1.8858335536730344,19.94124226883336,13.398113934759367,-15.671044162776926,19.21016967413627
benchmark,1.0,4.3945601977166575,0.17690015401823306,0.4341165478688911,-0.1333626169188057,0.9194005443051646,1.465583740629442,17.87862094852437,15.064742705444159,-17.409902583782554,17.690015401823306
