point,sharpe,expected_return_pct,volatility_pct,weight_SPY_pct,weight_QQQ_pct,weight_TLT_pct,weight_GLD_pct,weight_CPER_pct,weight_MCHI_pct,weight_EWY_pct
23,0.8052524168206819,9.22544383504447,9.39926041856669,48.517245770112815,0.0,29.641576114443197,19.763126761991533,2.07805135345245,0.0,0.0
24,0.8138980473741422,9.331905963191799,9.430222030004316,49.28765024828284,0.0,29.028292259950366,20.01445399007511,1.6696035016916804,0.0,0.0
25,0.8223747211489055,9.438368091339127,9.462476441154427,50.0,0.0,28.33320229589637,20.388088486407234,1.2787092176963917,0.0,0.0
26,0.8304012901994002,9.544830219486455,9.499218806519004,50.0,0.35389868612907666,27.392030612098562,21.222346066748926,1.0317246350234321,0.0,0.0
27,0.8382306721499824,9.651292347633785,9.53750076987956,50.0,0.9200810326801956,26.905362975320923,21.43269157721776,0.7418644147811162,0.0,0.0
28,0.845918777959922,9.757754475781113,9.576673340496834,50.0,1.4862633792313162,26.418695338543287,21.643037087686604,0.4520041945387966,0.0,0.0
29,0.8534661639260821,9.86421660392844,9.616725635033637,50.0,2.0524457257824356,25.93202770176564,21.85338259815544,0.16214397429648156,0.0,0.0
30,0.860870231079109,9.970678732075768,9.6576833130673,50.0,2.614455950203843,25.39043723478353,21.995106815012626,0.0,0.0,0.0
31,0.8681066637334779,10.077140860223096,9.699815178635289,50.0,3.171169397708988,24.77911870851645,22.04971189377456,0.0,0.0,0.0
32,0.8751711354504916,10.183602988370424,9.743164480984102,50.0,3.7278828452141184,24.167800182249376,22.104316972536505,0.0,0.0,0.0
33,0.8820647526864452,10.290065116517754,9.787715044226546,50.0,4.284596292719253,23.556481655982303,22.158922051298443,0.0,0.0,0.0
34,0.8887887869274139,10.396527244665082,9.833450541396385,50.0,4.841309740224385,22.945163129715233,22.21352713006038,0.0,0.0,0.0
35,0.8953446650538374,10.502989372812408,9.88035451756873,50.0,5.398023187729517,22.333844603448156,22.268132208822326,0.0,0.0,0.0
36,0.9017339596673135,10.609451500959736,9.928410412308434,50.0,5.954736635234649,21.722526077181094,22.322737287584257,0.0,0.0,0.0
37,0.9079583794289028,10.715913629107066,9.977601581405724,50.0,6.511450082739794,21.111207550914006,22.377342366346202,0.0,0.0,0.0
38,0.9140197594547507,10.822375757254395,10.027911317864113,50.0,7.0681635302449255,20.499889024646937,22.43194744510814,0.0,0.0,0.0
39,0.9199200518112604,10.928837885401723,10.079322872111309,50.0,7.624876977750058,19.888570498379863,22.486552523870078,0.0,0.0,0.0
40,0.9256613161483748,11.03530001354905,10.131819471409214,50.0,8.18159042525519,19.27725197211278,22.54115760263203,0.0,0.0,0.0
41,0.9312457105058362,11.141762141696377,10.185384338444443,50.0,8.738303872760325,18.665933445845713,22.59576268139396,0.0,0.0,0.0
42,0.9366754823236273,11.248224269843705,10.2400007090856,50.0,9.295017320265456,18.054614919578643,22.650367760155902,0.0,0.0,0.0
43,0.941952959684173,11.354686397991035,10.295651849298304,50.0,9.85173076777059,17.443296393311574,22.70497283891784,0.0,0.0,0.0
44,0.9470805428103463,11.461148526138363,10.352321071213321,50.0,10.408444215275733,16.831977867044483,22.759577917679785,0.0,0.0,0.0
45,0.9520606958398973,11.56761065428569,10.4099917483472,50.0,10.965157662780863,16.220659340777413,22.814182996441726,0.0,0.0,0.0
46,0.9568959388936479,11.67407278243302,10.4686473299786,50.0,11.521871110285995,15.60934081451034,22.868788075203668,0.0,0.0,0.0
47,0.9615888404516468,11.780534910580347,10.528271354686916,50.0,12.078584557791128,14.998022288243265,22.923393153965606,0.0,0.0,0.0
48,0.9661420100485341,11.886997038727678,10.588847463063004,50.0,12.635298005296267,14.386703761976191,22.97799823272754,0.0,0.0,0.0
49,0.9705611934931345,11.993459166875004,10.650325367950595,49.605847141317696,13.475014771175411,13.84837351875809,23.070764568748796,0.0,0.0,0.0
50,0.9748567549851378,12.099921295022332,10.712604262064,49.073961410152,14.413624286665211,13.335548319231826,23.176865983950957,0.0,0.0,0.0
51,0.9790315151560361,12.206383423169662,10.775666148828316,48.542075678986194,15.352233802155082,12.822723119705607,23.282967399153122,0.0,0.0,0.0
52,0.9830879171220271,12.31284555131699,10.83949736239878,48.01018994782046,16.29084331764489,12.309897920179361,23.389068814355284,0.0,0.0,0.0
53,0.9870284038295688,12.419307679464316,10.904084392140803,47.47830421665468,17.22945283313473,11.797072720653146,23.495170229557452,0.0,0.0,0.0
54,0.9908554141915766,12.525769807611647,10.969413887507402,46.94641848548889,18.168062348624606,11.28424752112689,23.60127164475961,0.0,0.0,0.0
55,0.994571379481538,12.632231935758975,11.03547266241844,46.414532754323126,19.10667186411444,10.771422321600648,23.707373059961775,0.0,0.0,0.0
56,0.9981787199789706,12.738694063906303,11.10224769916264,45.882647023157446,20.04528137960421,10.258597122074418,23.81347447516393,0.0,0.0,0.0
57,1.0016798418590191,12.845156192053631,11.169726151843316,45.350761291991674,20.98389089509405,9.745771922548188,23.919575890366094,0.0,0.0,0.0
58,1.0050771343184408,12.951618320200959,11.237895349388863,44.81887556082601,21.92250041058381,9.232946723021932,24.02567730556825,0.0,0.0,0.0
59,1.0083729669298054,13.058080448348285,11.306742798148903,44.286989829660236,22.86110992607365,8.720121523495711,24.131778720770413,0.0,0.0,0.0
60,1.0115696872153872,13.164542576495611,11.376256184096828,43.75510409849438,23.799719441563553,8.207296323969489,24.23788013597258,0.0,0.0,0.0
61,1.0146696184319777,13.271004704642944,11.446423374659156,43.22321836732873,24.73832895705332,7.694471124443219,24.343981551174743,0.0,0.0,0.0
62,1.017675057557651,13.377466832790272,11.517232420191869,42.69133263616294,25.676938472543178,7.181645924916993,24.4500829663769,0.0,0.0,0.0
63,1.020588273471434,13.483928960937597,11.588671555123419,42.1594469049972,26.615547988032983,6.668820725390748,24.55618438157907,0.0,0.0,0.0
64,1.0234115053167512,13.59039108908493,11.660729198783741,41.62756117383145,27.55415750352283,6.155995525864498,24.662285796781223,0.0,0.0,0.0
65,1.026146961039552,13.696853217232258,11.733393955937967,41.095675442665666,28.49276701901268,5.643170326338268,24.768387211983388,0.0,0.0,0.0
66,1.028796816092078,13.803315345379586,11.80665461704324,40.5637897114999,29.431376534502512,5.13034512681204,24.87448862718555,0.0,0.0,0.0
67,1.0313632122933312,13.909777473526914,11.880500158246216,40.03190398033423,30.369986049992292,4.617519927285767,24.98059004238771,0.0,0.0,0.0
68,1.0338482568374499,14.01623960167424,11.95491974113842,39.50001824916845,31.308595565482133,4.104694727759551,25.086691457589872,0.0,0.0,0.0
69,1.0362540214413747,14.122701729821568,12.029902712286033,38.96813251800276,32.247205080971916,3.5918695282332944,25.19279287279203,0.0,0.0,0.0
70,1.0385825416233938,14.229163857968896,12.105438602549908,38.43624678683692,33.1858145964618,3.0790443287070843,25.2988942879942,0.0,0.0,0.0
71,1.0408358161043822,14.335625986116227,12.181517126211215,37.904361055671174,34.124424111951626,2.5662191291808356,25.40499570319636,0.0,0.0,0.0
72,1.0430158063237993,14.442088114263557,12.258128179917263,37.372475324505366,35.063033627441506,2.053393929654608,25.511097118398517,0.0,0.0,0.0
73,1.0451244360627725,14.548550242410881,12.335261841461623,36.84058959333974,36.001643142931236,1.54056873012834,25.61719853360068,0.0,0.0,0.0
74,1.0471635911668753,14.65501237055821,12.412908368411879,36.30870386217392,36.940252658421116,1.027743530602115,25.72329994880284,0.0,0.0,0.0
75,1.0491351193614835,14.76147449870554,12.491058196597802,35.776818131008156,37.878862173910974,0.5149183310758748,25.829401364005,0.0,0.0,0.0
76,1.0510408295246756,14.86793662685287,12.56970194598519,35.24851246029016,38.81420954939452,0.0,25.937277990315323,0.0,0.0,0.0
77,1.0528454955724413,14.974398755000195,12.649274888232828,33.839498287887245,40.55205578743621,0.0,25.60844592467655,0.0,0.0,0.0
78,1.054514870221831,15.080860883147526,12.730208549507607,32.43048411548442,42.28990202547786,0.0,25.27961385903773,0.0,0.0,0.0
79,1.0560531107953808,15.187323011294854,12.812477143727543,31.021469943081502,44.027748263519555,0.0,24.95078179339894,0.0,0.0,0.0
80,1.0574643441623037,15.293785139442182,12.896055122859476,29.612455770678668,45.7655945015612,0.0,24.62194972776012,0.0,0.0,0.0
81,1.0587526593108054,15.400247267589506,12.98091719539974,28.20344159827582,47.50344073960283,0.0,24.293117662121347,0.0,0.0,0.0
82,1.0599221005731552,15.506709395736834,13.067038343271383,26.794427425872946,49.24128697764449,0.0,23.96428559648256,0.0,0.0,0.0
83,1.0609258312151557,15.613171523884164,13.155024080460079,26.94342265757701,50.0,0.0,23.056577342422994,0.0,0.0,0.0
84,1.0615339448429328,15.719633652031492,13.24777888986453,28.299691838229755,50.0,0.0,21.700308161770245,0.0,0.0,0.0
85,1.0617322731832868,15.82609578017882,13.345576348573596,29.655961018882458,50.0,0.0,20.344038981117546,0.0,0.0,0.0
86,1.0615382167254013,15.932557908326157,13.448306445054136,31.012230199535257,50.0,0.0,18.987769800464747,0.0,0.0,0.0
87,1.0609696849507797,16.039020036473474,13.555857037021779,32.368499380187934,50.0,0.0,17.63150061981206,0.0,0.0,0.0
88,1.060044944497368,16.145482164620805,13.668114331533527,33.724768560840666,50.0,0.0,16.27523143915933,0.0,0.0,0.0
89,1.0587824764872928,16.251944292768133,13.78496334254039,35.08103774149339,50.0,0.0,14.918962258506605,0.0,0.0,0.0
90,1.057200844130964,16.35840642091546,13.90628832342057,36.43730692214611,50.0,0.0,13.562693077853893,0.0,0.0,0.0
91,1.0553185713973037,16.46486854906279,14.031973172602463,37.793576102798845,50.0,0.0,12.206423897201152,0.0,0.0,0.0
92,1.053154033240031,16.571330677210117,14.16190181094255,39.14984528345154,50.0,0.0,10.850154716548467,0.0,0.0,0.0
93,1.0507253575988182,16.67779280535745,14.295958530036787,40.50611446410427,50.0,0.0,9.493885535895732,0.0,0.0,0.0
94,1.048050339155516,16.784254933504776,14.434028311108998,41.862383644756996,50.0,0.0,8.137616355242997,0.0,0.0,0.0
95,1.045146364621356,16.890717061652104,14.575997114532905,43.21865282540974,50.0,0.0,6.781347174590256,0.0,0.0,0.0
96,1.0420303491614769,16.997179189799432,14.721752140402913,44.57492200606248,50.0,0.0,5.4250779939375295,0.0,0.0,0.0
97,1.0387186834274058,17.10364131794676,14.871182060873805,45.93119118671518,50.0,0.0,4.068808813284814,0.0,0.0,0.0
98,1.0352271905643404,17.210103446094088,15.02417722524142,47.28746036736793,50.0,0.0,2.7125396326320725,0.0,0.0,0.0
99,1.0315710924856698,17.316565574241416,15.180629838938891,48.64372954802065,50.0,0.0,1.3562704519793447,0.0,0.0,0.0
100,1.027764898026782,17.423033229035386,15.340440788198501,49.99898886576501,50.000748313619795,0.00013290518216611642,0.0,0.00017340733770275003,0.0,0.0
