roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,22.837345817989828,54.89408545352437,0.9341271741266866,21.01141511152885,67.26056478552438,-2.7990336388505455,19.352998059798573,47.401670799764474,-13.336264980823575
3,20.874148559644905,40.0483174710949,9.720019070129338,19.563155446045403,37.88582742362425,8.705102947316078,18.666427606892793,28.67822203504755,10.561461951716634
5,19.82993336479673,28.06092823666859,13.078790184596457,18.905492590251406,26.122548650222477,12.588850370532278,18.012707221235242,23.081903347250112,12.515371576836332
7,21.668512021717778,25.676112056456724,17.050267956621724,19.771791780303136,24.905211125714068,15.940441674106353,18.7666525737397,21.497136127592697,16.660521065500223
