asset,optimized,provided
QQQ,0.19856617213989314,0.22717346394903926
SPMO,0.3408366880570601,0.22255797461603327
AIA,0.0,0.13662845046910707
GLD,0.3907017895885171,0.04902228196929451
XLE,0.04872124095700738,0.2268765197118734
144600,0.0,0.04997353249003641
SCHD,0.02117410925752229,0.08776777679461609
