year,portfolio,Jan_pct,Feb_pct,Mar_pct,Apr_pct,May_pct,Jun_pct,Jul_pct,Aug_pct,Sep_pct,Oct_pct,Nov_pct,Dec_pct,ytd_pct
2022,TO-BE Direct,,,,,,-5.793240297427622,5.690012536829961,0.7818037893599522,-4.086175077836993,5.5072431419060575,-0.6900586628347918,-5.057508802488664,-4.255248393641353
2023,TO-BE Direct,4.051914930823316,0.8924551489755674,4.868311444372185,2.4868154035437624,0.5007190198830155,2.973261483847033,2.2162862430909827,1.6438145732408835,-1.7764759920370072,-1.7198724321387444,4.937552536757211,4.029238352590584,27.844869576375864
2024,TO-BE Direct,2.5000766621813924,7.189922873397792,7.7311825966816725,1.0526012431009968,4.866927182587524,3.2925926719616325,-1.920472955506709,-0.8458018940596966,2.7658606368655256,6.343902159257558,5.103550686171091,3.6478523745755047,50.00419867992096
2025,TO-BE Direct,2.7209828875486073,-2.1682350437662605,-2.180148523304834,-2.0947123571107515,4.854672804874376,7.882557219816795,6.097337040180416,1.3827604843979668,9.053646747796524,4.184826074607303,0.41606107009450705,1.2169232489590789,35.23241271749637
2026,TO-BE Direct,12.256580085900675,1.0583750146751008,-4.064670192032716,15.031022298144963,12.287170386985888,0.9582852614610146,-12.273108781972892,2.1276763191421364,,,,,27.15281047622049
2022,KAW Direct Proxy,,,,,,-2.702156654173881,4.187415567398584,-2.193878113881342,-4.003631227348838,-0.8925447121547669,2.6853265373545367,-3.5762732676019064,-6.601919637805064
2023,KAW Direct Proxy,5.004910415867725,0.023987441115802463,3.3295556622127744,2.045838376048469,-1.613316402271439,0.19650547612360061,0.3652429628570505,-0.299302312298553,-2.473252366004274,-2.4808893276933093,4.769910953275118,6.136625360165567,15.536548653173732
2024,KAW Direct Proxy,-0.28484925021270213,1.1850773325055985,3.8981840986695495,0.23527210726032027,0.9456204595276874,2.5738799503212664,2.7607652373319302,-0.6388588189455747,2.6122072041121216,1.6914533296592784,1.5918584055963205,0.6649621976116971,18.548220117831903
2025,KAW Direct Proxy,1.1335464212342306,1.415178256048246,1.5059326014906438,-0.45927824254961097,-0.9717792998991797,1.508776696508466,2.472211120366864,1.9506330275930142,4.6526927249191905,3.987737899331138,1.2656138538239743,0.6187773363427149,20.676466119987058
2026,KAW Direct Proxy,5.165481520512349,3.9185328726668156,-6.006557831039537,4.224843522161615,4.846330715560464,-1.290607685320841,-7.200350655853001,1.237320606583674,,,,,4.095922800328822
2022,benchmark,,,,,,-4.849230879318778,9.839712235259324,-0.5912070139255654,-3.300637813492835,7.48340067999913,-1.5897677611298566,-10.392288157010332,-4.7758416503101415
2023,benchmark,3.863163859419605,4.360767647200303,1.9889691973565826,4.9584774412222865,-0.8622364252217185,6.587113427712321,-0.2500989304618506,1.9705293064467666,-3.0743890055949574,-2.154900299156315,4.300489891159787,3.711723653536847,27.935871206080364
2024,benchmark,5.470817585944898,5.754848827215753,4.541939910444803,-1.4966151842814357,4.3117990299397,4.380692682577547,-0.1777830030762928,-0.2848346202809271,0.7560975359504063,3.8726607196139184,7.095567217590215,2.783640182671765,43.41164908172735
2025,benchmark,0.885080804618732,-0.7078986299077106,-4.1325690719738795,-4.113852906733961,2.3026072425690325,3.4576838092306605,5.566062969695729,1.5312532291132275,4.963905319556394,3.906561652676843,2.825082622320596,-1.5288936878936399,15.354082673803159
2026,benchmark,0.8280616634021465,-0.6171952345696119,-0.22507345476927565,8.350047519414172,6.782233020786066,2.499901299595053,-8.234183406494822,0.07710809172516431,,,,,8.88832490115481
