date,asset_SPY,asset_QQQ,asset_TLT,asset_GLD,asset_CPER,asset_MCHI,asset_EWY,optimized,provided
2013-04-30,0.019212533261653952,0.02537287120375864,0.04684855671640342,-0.0756231330952718,-0.08371512743527543,0.01942182756458588,-0.016994795560364873,0.00464895839439121,0.0004481008324661022
2013-05-31,0.023609323406323268,0.0357752684249415,-0.06761001693761803,-0.06198785346133606,0.03136366063898266,-0.030959064493988775,-0.01335154633183011,0.013767330974152444,0.0011999631501680703
2013-06-30,-0.01334420490676691,-0.02395302610959449,-0.03271190387756229,-0.11058839427335088,-0.07007492794904546,-0.06610827335311109,-0.07702987118155902,-0.03674045408388246,-0.045506085877694606
2013-07-31,0.05167671005589525,0.06314036020713676,-0.02257958105558089,0.0743010530498811,0.011374396529818753,0.04160578435308748,0.04943605503671611,0.06161769111291344,0.044691220864712326
2013-08-31,-0.029992041733079566,-0.003959339419542518,-0.013404559617390288,0.052047484216675155,0.034208038285688636,0.027020434398730142,0.025076243517674124,-0.0017126103863486569,0.005308553907659108
2013-09-30,0.031646209130225644,0.04832187103554619,0.006517956846644912,-0.047838379698351585,0.01676487740596433,0.05353491647837827,0.07461115021531017,0.025196294308979607,0.031184855261503597
2013-10-31,0.046307000403381204,0.04956868885379606,0.014304148703953912,-0.003432632525768975,0.0031194159161440638,0.019543867511089275,0.03902454047262438,0.03868401243943295,0.03138794074461933
2013-11-30,0.029637323202520882,0.03551154288631375,-0.027033018568881073,-0.05511195422936577,-0.029320295011160624,0.062407253372274596,0.017683748539879307,0.016807215931577302,0.013443500916672945
2013-12-31,0.02592646374492391,0.029271230327907904,-0.018696250641927592,-0.03794527189279151,0.04805488415235981,-0.028803303375713685,0.008920936983675798,0.015715801496786686,0.011119761369917434
2014-01-31,-0.03524810647507315,-0.019213472180332647,0.06302740312159116,0.034188714238774454,-0.06288212043865693,-0.0893822234896341,-0.08705722619039269,-0.014312385053395096,-0.027024208224946236
2014-02-28,0.045515851959588405,0.05152434718137866,0.005241201999943046,0.0627030280482701,0.0027959634599625804,0.030972554093793736,0.0345526168881618,0.05171769541033781,0.038187010995344405
2014-03-31,0.00829549693820919,-0.027335375803551054,0.007321471906226451,-0.031421423365686874,-0.045539011217017755,-0.006184969198281598,0.007039958526311452,-0.016909091581940795,-0.01341991068826831
2014-04-30,0.006951644903107956,-0.0031941510966694286,0.020951945611242362,0.0049348807324614,-0.00438170148862338,-0.025561255633672175,0.01690780438243422,0.001503537113737132,0.0017172510120050054
2014-05-31,0.023206216205397423,0.044856136262835244,0.029495981297696927,-0.03051039187154414,0.03129581250717006,0.04607650015130127,0.033253367334912465,0.024037445930100706,0.029059211061883715
2014-06-30,0.02064490751292425,0.031238590150735934,-0.0025135581656640094,0.06319017654797743,0.016121391660880002,0.027294354343074367,0.006034261003415642,0.03385710238205964,0.02451322108677397
2014-07-31,-0.013437457659327023,0.011819777731052916,0.0066414831467072055,-0.03631673024297155,0.02473162723982192,0.0672850147471018,0.01661043302826637,-0.005065424434725628,0.008753624579343044
2014-08-31,0.039463349324248,0.05009452826534955,0.04723732091925381,0.0038090706137288155,-0.015027319556647378,0.012932097331393333,0.004538688939089264,0.03814562261245984,0.02827001416913625
2014-09-30,-0.013796157612832705,-0.0075663037691579005,-0.02112257943797502,-0.061763293138879294,-0.06148867199766073,-0.05485754994702152,-0.0887047599324653,-0.019605297810364505,-0.0338228080987141
2014-10-31,0.023550607814188274,0.026419753648984523,0.028185705670583427,-0.03054810644807593,0.010344876833192407,0.038623930168677045,-0.031069468039525594,0.014920361311926294,0.014189741476018147
2014-11-30,0.027472174217885392,0.04546352158279765,0.029673579692641727,-0.00488197260677703,-0.05850808140165853,0.011583116387818837,-0.029848145173315244,0.03044850622636497,0.013935341008287347
2014-12-31,-0.0025365502593744926,-0.022406268983590327,0.0325133989097901,0.013112132840068735,-0.015018074375931056,0.01863528384420099,-0.016357544488033504,-0.00956004339588533,-0.003940671073942469
2015-01-31,-0.029629216206648268,-0.020823231424580646,0.09815764819327377,0.08689905756357263,-0.12302839622870454,0.003384569617751021,0.006511001251304993,-0.0035466691575089557,-0.004980424628984058
2015-02-28,0.056204597114776655,0.07220587381170285,-0.061383199423638346,-0.05905219494812319,0.07793760271438122,0.05277758399924393,0.017610126242277646,0.04276223418637633,0.03569167342488031
2015-03-31,-0.0157059270852552,-0.023590065464919818,0.010921845296281152,-0.021522037888980217,0.0339266199044459,0.02713926840229597,0.010771555734190086,-0.020730057203198305,-0.004094479911703696
2015-04-30,0.009833868716222272,0.01922357419652121,-0.034251611022990236,-0.0016716737223684275,0.04195807854993072,0.15009174353292853,0.06865849814465674,0.012388167682611785,0.030212349550416552
2015-05-31,0.012856130700334312,0.02248450089438503,-0.02372458459944138,0.005552104050766671,-0.044914858107348965,-0.04515014903508874,-0.05509235886805186,0.016311434902189087,-0.007016408247534057
2015-06-30,-0.02031202747129468,-0.024840934635186662,-0.04072007347758,-0.015162101232906178,-0.04378375491580444,-0.0540948972028692,-0.046539887676358194,-0.021618360729665713,-0.031544757335366734
2015-07-31,0.022589291604438566,0.045577653287572906,0.045460205778413476,-0.06620986259282224,-0.08705488236489656,-0.1070662215358017,-0.07131205374101768,0.017562794204352892,-0.01042712713845289
2015-08-31,-0.060950066255647806,-0.0682447069416019,-0.006894936880684099,0.03707232801234017,-0.02538698805550943,-0.1187051378614924,-0.06525970880118914,-0.04636076654500931,-0.050580869692263615
2015-09-30,-0.025515909529014724,-0.022072885317864777,0.0196687524474779,-0.01801138660144541,-0.008894497565706927,-0.006575916550258021,0.019648665039387225,-0.022398215108819196,-0.0111414858242169
2015-10-31,0.08505948572576316,0.11369876014427227,-0.0040886652995613115,0.022833636790845047,-0.01217952111612175,0.07966206264282794,0.11480132147660638,0.08780228712097582,0.07122440863789396
2015-11-30,0.003655157600487069,0.006088564725621692,-0.00867635437488845,-0.06752062833262484,-0.11161585230759485,-0.011628028875290908,-0.028687059886765676,-0.0083700696709442,-0.02025519143993255
2015-12-31,-0.017282606836965586,-0.0159477312529529,-0.002971768958625831,-0.004513334897339294,0.0423667564030803,-0.03209399777001054,-0.0369794600539507,-0.014239504152632603,-0.011660021270963595
2016-01-31,-0.04978662014657376,-0.06910428790554779,0.055730910179725424,0.05410997351969926,-0.04555014375286537,-0.11967730066766058,-0.03885647139272297,-0.040115965925855535,-0.04011291361236151
2016-02-29,-0.0008260180455185173,-0.01565370465035376,0.03085939770562751,0.10930343875618398,0.03450809625388751,-0.02367614061463086,-0.024088862544262346,0.012249222553778059,0.00782927795147075
2016-03-31,0.0672662998985909,0.06852621408365511,-0.0009333076088501313,-0.008428860461434318,0.031227791030398633,0.1084742425387839,0.1337198039160037,0.05381351712650314,0.06041709114630489
2016-04-30,0.003940971896711387,-0.031867872251345575,-0.007365411108250508,0.051088083708025867,0.03647630394946533,-0.005645315131745043,-0.010791321096842554,-0.005191944735635942,-0.002395933263996086
2016-05-31,0.017011845099205836,0.04369991931647377,0.008054331149840888,-0.06138296703293311,-0.07569723184322252,-0.0004733957172420311,-0.04765559954859855,0.015770884425396495,-0.0012031414844322357
2016-06-30,0.0034760944175513675,-0.022780208834988103,0.06934175292128786,0.08969501879279118,0.04166666095740945,0.010643128476883978,0.04642287876143425,0.006388581025070965,0.019638100223994516
2016-07-31,0.03647093984533223,0.07150842822353431,0.021025177774568693,0.01984656031160892,0.007586183219120413,0.03845279637746657,0.06894564519241642,0.05089679393061927,0.04433235272364484
2016-08-31,0.0011976304803391624,0.010500682581264131,-0.010134289129138718,-0.03256316550912575,-0.062286096426854454,0.06224418535822451,0.012396685321596879,-0.00043188581432058277,0.00035546283191731907
2016-09-30,5.784864355651287e-05,0.022135579043632392,-0.015084288100471133,0.006892135107908315,0.05839417531917279,0.03721112297848017,0.03158830183903083,0.012368201716530997,0.01855238815621312
2016-10-31,-0.017337109043659038,-0.014572230415798249,-0.043806487662127025,-0.02944919584699579,-0.0034482890161974256,-0.029484082145835755,-0.04782389355876615,-0.018208068320309682,-0.0232402857564635
2016-11-30,0.03683854100543904,0.004359249204164417,-0.08213722856632288,-0.08356570639157301,0.16885810467753837,-0.009560251953942833,-0.037759691680834706,-0.001801766795148695,0.004259005570823627
2016-12-31,0.020271929850810277,0.011322738263440879,-0.004626152204644685,-0.019149882681417818,-0.03197152325000474,-0.05291040060461061,0.011270168646816847,0.008463085364835804,-0.002287571560191781
2017-01-31,0.017894730166883477,0.051400884248836265,0.008142183890447185,0.05419215772584596,0.087461790324878,0.07500591695356018,0.08756118383121558,0.04140077830451272,0.05023553458062226
2017-02-28,0.03929137438664898,0.04375067439610825,0.01584668103903275,0.031847686784806095,-0.010686193853767678,0.0361623571378884,0.011748349390181545,0.040136160212061685,0.02947536524597638
2017-03-31,0.0012499920386253027,0.020268690262709388,-0.006551501099186674,-0.00427746474772539,-0.015918174202193658,0.025046558133909214,0.05652323785025626,0.009730982987941094,0.011812871080043853
2017-04-30,0.009926235374316583,0.027269804442006107,0.015732122375853752,0.01726748147982482,-0.02368572270720104,0.024634124319157902,0.003717452971140567,0.019963825313610014,0.01393273425134275
2017-05-31,0.014112777283150413,0.03897325067728552,0.018878705495548154,-0.0012419798017191397,-0.008283987740149601,0.05101655268011851,0.09049919579143073,0.02368633135107538,0.029601379302338603
2017-06-30,0.006374942393228,-0.023179524148707054,0.007919249335987866,-0.02155534773928114,0.04176604093265701,0.020676984732425296,0.0013289891050993763,-0.013598594160653324,-0.0006652771292776749
2017-07-31,0.02055406561138584,0.040613283809919354,-0.006584026921439112,0.02313170169958645,0.06758306798682301,0.08630449084825398,0.027871864254982448,0.031063232166150846,0.03612550805207365
2017-08-31,0.002917801964258615,0.020735835764957633,0.034087247560608436,0.04198757511241591,0.06223175350833454,0.04359523776557972,-0.017646871327596347,0.019095572232700284,0.02322980538427324
2017-09-30,0.02014925659004274,-0.002952219478537521,-0.02322913451447617,-0.03369891808976022,-0.04292921751886303,0.017580725089368032,0.008616778236112399,-0.001419689115563072,-0.004221791205314606
2017-10-31,0.02356427351451984,0.046063721894632925,-0.0003855217922907883,-0.007484813689786707,0.05013186371204448,0.03502942514408103,0.08253715533928618,0.029037456429646176,0.034514782142627265
2017-11-30,0.030565883354239487,0.019717638901876944,0.007431664605147326,0.003563440057186007,-0.012060290237125626,0.014394872250258484,0.005216419731855826,0.020118079523410038,0.013883078982143181
2017-12-31,0.012127715944083794,0.00603113330553362,0.01812600040604595,0.021057003170010358,0.07121056100692491,0.01752272601665794,0.026666311267702136,0.010740677848675384,0.019693143367210977
2018-01-31,0.056359528829904804,0.08757032509246487,-0.03255575309772818,0.03234937283169237,-0.028964801446904165,0.12428614775438085,0.04417453048120845,0.06749794678142775,0.051471952945985354
2018-02-28,-0.036360479558205094,-0.012927566885457487,-0.0304138441800208,-0.020759902030566435,-0.02396096137829018,-0.07499012160932628,-0.0786043639888192,-0.021741606818792752,-0.03402328529598055
2018-03-31,-0.027410488060809257,-0.04078833597857823,0.028596214437190737,0.006320007324218668,-0.038076069959563474,-0.009103892100376543,0.04660838597070738,-0.027824006964036217,-0.014284133838517643
2018-04-30,0.005168084618726532,0.005058162488006168,-0.020881050563407055,-0.009539745360543916,0.015624959642690062,-0.02508405839501171,0.001988154984205126,0.002376798766075099,-0.0012381082990595928
2018-05-31,0.024309075873948816,0.05672934379965078,0.020044134712662753,-0.011959209467577336,0.0025640634390025063,0.02961868790171729,-0.04576719007361607,0.033771660516985554,0.02133066696590391
2018-06-30,0.005750958642194437,0.011450453177922038,0.006457574754937356,-0.03614944763120931,-0.04296676139994515,-0.05718073158592052,-0.06140831234885247,0.0008053261398893385,-0.014539440139283513
2018-07-31,0.037046300538047916,0.02796378091914109,-0.014368850032004832,-0.022418909632539674,-0.04329233060276294,-0.012074191841229709,-0.006646006888000433,0.0214418091845395,0.005918365483698149
2018-08-31,0.03192032162358971,0.05780686337357821,0.013119951353732118,-0.021381117106768266,-0.06592180616329357,-0.048260528207907494,0.0008920190848700216,0.03494710256079376,0.011570975232854682
2018-09-30,0.005945149751332535,-0.002816241106505135,-0.02864254193589244,-0.006607347245927042,0.0514354453151602,-0.013994473581468658,0.014111683054703672,-0.0007708805790918807,0.0019744341789725397
2018-10-31,-0.06910395182382112,-0.08595734542086486,-0.029304886471157143,0.02119545356837582,-0.05119451777224715,-0.11086984800721111,-0.14647716224156582,-0.06073085547810744,-0.07127309008340423
2018-11-30,0.018548877588552726,-0.0026496135056203185,0.017871585250223365,0.003386881324189961,0.0443644938596639,0.07943649429539423,0.04032946703121687,0.0051288116851344046,0.021453783642093285
2018-12-31,-0.08804827110390367,-0.08660763204486077,0.0585349237739774,0.04942010593064916,-0.05625714913572033,-0.07564177231925906,-0.015716225573563447,-0.06175258606645127,-0.047557955566630596
2019-01-31,0.08006542404657901,0.09010783360305452,0.0037860683804125106,0.028865979381443196,0.05656935979102706,0.12713791311307432,0.09955830065980353,0.07556120531025237,0.07463719702280822
2019-02-28,0.03241601766091007,0.029911821794568638,-0.013764120507480104,-0.006092201492829408,0.05987328485498278,0.023604767441524066,-0.02703957070834362,0.023999640922957588,0.019114966029337977
2019-03-31,0.018100193637949458,0.039245847816799184,0.055716643781011044,-0.01596899557748621,-0.004888655803033104,0.028331600284407843,-0.03207882520484362,0.022334603227001735,0.018504969820635243
2019-04-30,0.04085271878930974,0.05499281679360846,-0.019910941771360435,-0.006638842503124187,-0.007641888208545722,0.017459588695742045,0.00869565092941671,0.039087179092459554,0.023864745510157322
2019-05-31,-0.06377148685793566,-0.08225157447610743,0.06839228649328977,0.017574298155486723,-0.09405945891730583,-0.12893580851334352,-0.09612878464879271,-0.05787751781892538,-0.06074551645748592
2019-06-30,0.06958691765133818,0.07590019073883592,0.009501328049140723,0.08002914919848991,0.029751049881395764,0.08133763482885281,0.07737988627310943,0.07468628381987723,0.06448734557501727
2019-07-31,0.015119155506172044,0.023347932610120248,0.0025653165432186764,7.514839229982861e-05,-0.015330090540584873,-0.01648447025136557,-0.0746617366085156,0.016434675045933347,-0.0003553723622242715
2019-08-31,-0.016743004192739885,-0.018995239716648515,0.1104914580979437,0.0791231345612986,-0.0419162114347259,-0.03506056901865995,-0.038628182974542846,-3.3663419730241956e-05,-0.0016462098304111709
2019-09-30,0.019457951613661928,0.009178846133762963,-0.026800268051706655,-0.0339478600543478,0.008124947547912598,-0.006026358899812401,0.05782949805571258,0.004382490826192842,0.006563240022637106
2019-10-31,0.022104220283084564,0.043800556601645724,-0.011131172897458574,0.02563546974700759,0.02541858500265759,0.04261766468020278,0.045970863771468196,0.03360936132360325,0.03041215206749839
2019-11-30,0.036198047081019924,0.0406943036712093,-0.004070695451933282,-0.03208588289288572,0.006650465351526469,0.0203523384975679,-0.007805836659159904,0.02574226117363848,0.017751939402078323
2019-12-31,0.029055820182363856,0.03886371247586262,-0.031975707175566526,0.03655877893383952,0.05345353257585428,0.08427452299706828,0.08685882995324468,0.035355657635894926,0.04038727350767558
2020-01-31,-0.0004038059280832007,0.030384064469516803,0.07691192275483516,0.04499655849690343,-0.1003421374395771,-0.06210016048986977,-0.07300197812192488,0.02343666031596546,-0.0023191213247249136
2020-02-29,-0.07916575915847901,-0.06057427957472228,0.06626485486644684,-0.006361728631845698,0.006337159896193434,0.03360533117204745,-0.04666099887026598,-0.05632516104110229,-0.028686973860854878
2020-03-31,-0.12487122681574148,-0.0728582312541225,0.063766839775526,-0.002224031676743232,-0.12720405813641833,-0.07854513752198355,-0.14628824860703415,-0.07604677692210542,-0.07588117835605036
2020-04-30,0.12698349156499544,0.14973735098736984,0.01218913799161303,0.07261060302877431,0.07864359160086765,0.047685608849612926,0.10017052973927298,0.12824459298145915,0.10144785073022414
2020-05-31,0.047645139889106236,0.06600912975695428,-0.01761899317184501,0.02588161543682088,0.037458222525838636,0.017005536291658574,0.03758256498140922,0.05277813021109623,0.039362661511295756
2020-06-30,0.017734501342107523,0.06286657034358356,0.0033666031118111395,0.02737702630176453,0.10058023487565393,0.076953352173597,0.0666540436248817,0.042094483698944765,0.0498999973802674
2020-07-31,0.0588923648313906,0.07346546446506075,0.0443509142432017,0.10790463097013703,0.05155249466009426,0.0925895774061114,0.054787309389514594,0.07529742355849933,0.06893660497270225
2020-08-31,0.06979645369333953,0.10944731354574233,-0.0504651373952435,-0.0032356731296194763,0.05626731357128967,0.05789426846856793,0.04663133640879402,0.07603458901687558,0.05750269559476948
2020-09-30,-0.03744346576468671,-0.0577861789296128,0.007734064476885294,-0.0417140433776253,-0.013712992304210081,-0.019563830791952008,0.03599173041684067,-0.04840934386356686,-0.027951053989827324
2020-10-31,-0.02493369976034543,-0.03044927112400353,-0.03385211052210324,-0.0051942084141127776,0.01176466868335635,0.047862931264250674,-0.0067338868640376415,-0.024019042972051718,-0.01273678187453481
2020-11-30,0.10877702489891128,0.1122575897041771,0.016639017595167616,-0.05408625961608993,0.12737842693942425,0.02689140640083676,0.177503648396514,0.08021733490682859,0.08486530586262066
2020-12-31,0.03704827025904489,0.049024496386002925,-0.01227630973406546,0.07013861264675048,0.018752912328223514,0.022291746155067793,0.13468635593176792,0.04919269082832529,0.045476334700384285
2021-01-31,-0.010190451786218913,0.0026133529667198285,-0.03632774402072725,-0.03223816988295236,0.008283493279690024,0.08089421586632439,0.023823360114165526,-0.007890426954998005,0.0031894310684221993
2021-02-28,0.027805348528231022,-0.0013348865757267792,-0.05732950314145324,-0.06256881416817583,0.14559564382810364,-0.004684782528931342,-0.0014754975104525059,-0.003578470423982372,0.0071143083808372426
2021-03-31,0.04539918150910838,0.01716730531726296,-0.05245270113323164,-0.011433105943016053,-0.01912348744786041,-0.06210532472773267,0.019665778069835937,0.02070985515041059,0.0016851437788000777
2021-04-30,0.05291066735954009,0.059098697924116816,0.024950700416764837,0.035633887903232075,0.11413482413308795,0.003427113491467404,0.0095875276012094,0.05279041650348648,0.04708514820371923
2021-05-31,0.0065658199923288585,-0.012012518294812202,2.152749492312367e-05,0.07678377966625938,0.051768139281646475,-0.001707860933950256,0.016232320266350353,0.010340382469235234,0.01201919908754502
2021-06-30,0.022427690756294583,0.06262147047973321,0.04419157241074578,-0.07147662098325525,-0.09081458594767355,0.00952775177306675,0.01249589807622642,0.025054111064816042,0.013664380828089894
2021-07-31,0.024412428086958426,0.028609218854344753,0.03716619688083389,0.025297363508325565,0.04384291416698316,-0.13549257334563558,-0.04754245579686023,0.02667546167574723,0.005792395815059788
2021-08-31,0.029759866827483217,0.04218683476733198,-0.0034019220966222674,-0.0007655451490135023,-0.024835588702337597,-0.006734871611283388,-0.023211129704908462,0.03029423691376258,0.012713118069279716
2021-09-30,-0.04660533916455345,-0.05683158085438722,-0.029070274898568393,-0.03223525924924131,-0.06179780819216929,-0.04605163695465142,-0.06955824621207463,-0.0490449720834442,-0.05024186463989735
2021-10-31,0.07016338337527506,0.07864002657048186,0.02465056050471337,0.014797178527087285,0.07145712455268671,0.025322071150156056,-0.014505307816381596,0.06410107470193646,0.049796847338025745
2021-11-30,-0.008034775238057401,0.01996828094346914,0.027714917319602517,-0.006900653696985448,-0.023472468872340557,-0.05820336212459443,-0.04730151977342367,0.006177751000563851,-0.0064327794793448976
2021-12-31,0.04624764649360502,0.011523438294475552,-0.020138374856050967,0.032990977123064535,0.03815337790654172,-0.030399397560010644,0.050095249814030796,0.026419199429329597,0.019776744029821214
2022-01-31,-0.05274111918465896,-0.08747011270652816,-0.03913829249337686,-0.016787612677039987,-0.026093315265042216,-0.002708309444202972,-0.07037370183533731,-0.06341662979430579,-0.05229938082039017
2022-02-28,-0.02951712565823139,-0.04475960374021648,-0.016330241014109514,0.061217257237826006,0.033962249755859375,-0.06373799154804449,0.00027615914650547246,-0.020257645971309152,-0.017792562895907537
2022-03-31,0.037590537825529236,0.046678879636693704,-0.05444405839311872,0.0127255799503041,0.04781020015257398,-0.0975941832042585,-0.016296108422453104,0.03750869655495588,0.01074191446441873
2022-04-30,-0.0877689547474908,-0.13595743476440347,-0.09423843272901122,-0.020702963524693363,-0.07871816069668514,-0.04594444286285382,-0.0644391428959723,-0.09938587251154757,-0.08874533564974078
2022-05-31,0.0022570557320111817,-0.01586610799647803,-0.022533212165034455,-0.03261547766106776,-0.01814750229638995,0.026357441036958695,0.021008519207816656,-0.01329240215837831,-0.006901444440312854
2022-06-30,-0.0824604197752663,-0.0890787153338145,-0.012745659351596328,-0.01565965107712486,-0.14439738541200675,0.08367819315103531,-0.1447678710433291,-0.07334158875301357,-0.0666049359284998
2022-07-31,0.09208758892363145,0.12551726861862988,0.024310151140368275,-0.0258815174913124,-0.023402275719356713,-0.10965774506885473,0.04055676736453617,0.08685481376111394,0.04666523639285331
2022-08-31,-0.04080200078221485,-0.05132202389112972,-0.045530874988796155,-0.02943328245830701,-0.02626735401532032,0.0,-0.04360024659223238,-0.04394691406634374,-0.03804018312924747
2022-09-30,-0.09244600260760782,-0.10535543681126258,-0.08235095387796221,-0.028881810636775418,-0.03218165758802982,-0.14348961273209548,-0.182179240364176,-0.08707489126845701,-0.09700415908480424
2022-10-31,0.081275547928648,0.03999878528938727,-0.05964427571407682,-0.017844407703562548,-0.0048899940214649495,-0.1640037527390149,0.09396113744291656,0.04219635026194967,0.013012615899025514
2022-11-30,0.05559159480862075,0.0554414516886923,0.07151022296504683,0.0849186596373046,0.12137588535888288,0.32124779512176627,0.17158848294031337,0.06097269010279673,0.10481485907066324
2022-12-31,-0.05762824262137323,-0.09013657198237723,-0.026200151636036284,0.02930648566594085,0.01183174677363863,0.02553474010695478,-0.0582438177849286,-0.05770859701005902,-0.040343719806430874
2023-01-31,0.06288747499871894,0.10642915116118612,0.07643611937563155,0.05759257431981046,0.11043738502421574,0.1280000482921,0.12376063457251196,0.08367322092194124,0.09412891650652659
2023-02-28,-0.025142730078247966,-0.003597797561894378,-0.048505561150281484,-0.05367596391642193,-0.0312012190368276,-0.1067562681399008,-0.07830476013140575,-0.019678742033581612,-0.03795226252170167
2023-03-31,0.037077776932969986,0.09492709576471214,0.04839395352841658,0.07916128247166143,0.004025780227674858,0.04241538127051747,0.04649573327312839,0.07383188090347155,0.057942897193147505
2023-04-30,0.015975074360873975,0.0050790555421424965,0.0033833870132191635,0.008623522653246951,-0.04370489692249224,-0.04349579982563101,-0.008984062070265475,0.009159342235717707,-0.0036990533803747177
2023-05-31,0.00461597086935206,0.07883813307617826,-0.03015313637945094,-0.013419890078922081,-0.05157230702570459,-0.09388088751910262,0.03477836460458361,0.03837156217974617,0.009149848456864227
2023-06-30,0.0648000249578835,0.06303828564540925,0.0021713255227635564,-0.02221370606110007,0.02564102131685475,0.044432694034805875,0.009557288017127297,0.0477306469113863,0.03783035296824462
2023-07-31,0.032733110657749975,0.03860115831884481,-0.02544289676401823,0.02288664235862692,0.0698275378711457,0.11309789506412926,0.06610907661432153,0.033835243902660884,0.04277479514162396
2023-08-31,-0.01625208191915062,-0.014830129381955603,-0.03142067851266672,-0.012777635059315506,-0.05157126490875008,-0.09819286246600845,-0.075773240892132,-0.014894700635123046,-0.03467302338230408
2023-09-30,-0.04743433501644301,-0.050798633547291305,-0.07951141441310638,-0.047605861131121974,-0.02209007806030594,-0.036072065663575015,-0.056204974247375805,-0.04914839593436283,-0.04887489641902451
2023-10-31,-0.021708661289990272,-0.020654736792001693,-0.0546319866041608,0.07372411557093361,-0.013900942157292429,-0.03418794396654368,-0.06769597867492827,-0.0034268655126895825,-0.02020742687879772
2023-11-30,0.09134377913520675,0.10818815486500566,0.09923911222142667,0.02531372564947043,0.04845808093174053,0.020808333573751225,0.14722477391595779,0.0874813762539634,0.0848296049157777
2023-12-31,0.045655395822225664,0.05586964955179763,0.08685761220171773,0.012821182352028115,0.01428572115491722,-0.02194331211364542,0.06662860012705751,0.04465386679988597,0.04175695440219194
2024-01-31,0.015926387625107674,0.018192100063913585,-0.022451549518577196,-0.014228180398366375,0.0020712984951698488,-0.10309270420119121,-0.09247664148308787,0.011449123789479572,-0.01437487016640967
2024-02-29,0.05218683226060983,0.0528335765184631,-0.02252232204823057,0.004563548019519192,-0.012401865968824644,0.06704960431279328,0.07802250005137279,0.04365010923581365,0.0377585858443239
2024-03-31,0.032702086078586046,0.012749660149962372,0.00782894502544984,0.08668323846462611,0.051486039389265104,0.0189790842303581,0.046794582848377564,0.03276882068224674,0.031542504256513594
2024-04-30,-0.04031968626469751,-0.04373783648549667,-0.06455417530435692,0.02989497307015121,0.12699038694802578,0.05386369423685533,-0.06049771110875457,-0.028965643767676408,-0.012615571414396419
2024-05-31,0.050579787626914285,0.061518243007658846,0.02886951129698767,0.016189210429127243,0.003885574441069739,0.046572832520760166,-0.0137985595014819,0.04965080504641792,0.0367432873463268
