year,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
2020,0.19592346730237198,0.274051229081266,0.29791544148569904,0.1833164023273044
2021,0.15487649614479415,0.12238481864563955,0.15935419131920248,0.2872877201276425
2022,-0.17306543686485132,-0.0995665043684465,-0.11600910253795416,-0.18175362536271733
2023,0.18797374800047417,0.2072838793656877,0.2866155081131372,0.26175780015766437
2024,0.18652654037179417,0.21155109714014553,0.14543781333311911,0.2488648456442084
2025,0.2421618364522764,0.5437907779378852,0.4254505575141725,0.17719055511914772
2026,0.07902798233878294,0.1988409823778603,0.2034070766895295,0.13081637433046667
