metric,Sample Portfolio,Portfolio 2,Portfolio 3,benchmark
alpha,0.007811435693242955,0.06464760756261854,0.052296675976191156,-6.245004513516506e-17
beta,0.6682737803349191,0.8466488404713365,0.8945123064548527,1.0000000000000004
calmar_ratio,3.055635402394333,3.9165436978648187,3.1649244358282904,2.7599312467593053
excess_kurtosis,-0.27543155516066875,0.07337969647340037,-0.05577655379580193,0.18862514101797156
historical_var_95,0.05480867865859748,0.0773029428901159,0.0792583835983892,0.07933050816465748
modigliani_modigliani,0.15831351858335446,0.1985774216753398,0.19647608695224478,0.1592106125845606
r_squared,0.8332253231725943,0.6751549240037471,0.7888667810398763,1.0
skewness,-0.426062779762392,-0.29463122511143663,-0.4299979773761045,-0.341865462944048
treynor_ratio,0.14228264050184394,0.20706547813955442,0.18919533216236795,0.13077436258456054
