portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
Sample Portfolio,up,0.03041114255977598,0.041647229789698155,-0.011236087229922177,52,18,34,52,34.61538461538461,0.0075594157362783,-0.02118664762379302,0.75594157362783,-2.118664762379302,-1.1236087229922178
Sample Portfolio,down,-0.027068310149299588,-0.039437568378475056,0.01236925822917547,28,21,7,28,75.0,0.01942249971927579,-0.008790466241125493,1.9422499719275792,-0.8790466241125493,1.236925822917547
Portfolio 2,up,0.042518162943894815,0.041647229789698155,0.0008709331541966579,52,24,28,52,46.15384615384615,0.028455370673368452,-0.02277287043366488,2.845537067336845,-2.277287043366488,0.08709331541966579
Portfolio 2,down,-0.03045087494600884,-0.039437568378475056,0.008986693432466216,28,18,10,28,64.28571428571429,0.024314950516663512,-0.018604169319088915,2.431495051666351,-1.8604169319088915,0.8986693432466216
Portfolio 3,up,0.04260577720900805,0.041647229789698155,0.0009585474193098908,52,23,29,52,44.230769230769226,0.022901912649708363,-0.016444811211695796,2.2901912649708365,-1.6444811211695796,0.09585474193098907
Portfolio 3,down,-0.03205982206838323,-0.039437568378475056,0.007377746310091827,28,19,9,28,67.85714285714286,0.01730161539009996,-0.013572643969925342,1.7301615390099958,-1.3572643969925342,0.7377746310091827
