year,Sample Portfolio_return_pct,Portfolio 2_return_pct,Portfolio 3_return_pct,benchmark_return_pct
2020,19.59237860393399,27.40513208186286,29.791572779818942,18.33167143876242
2021,15.487636617921607,12.238475400325278,15.935414794549452,28.72875564595374
2022,-17.306543496367844,-9.956648718085049,-11.600907972770235,-18.175360053974398
2023,18.79736889956307,20.72838258922247,28.66154175399045,26.17576730114235
2024,18.652632774394174,21.155110503150954,14.543778992874179,24.886463075613463
2025,24.216195128696818,54.3790767081046,42.54505373821933,17.719067981214565
2026,7.902799988057807,19.884098237786006,20.340707668953016,13.081637433046645
