date,portfolio,ticker,cumulative_active_contribution_pct
2021-09-30,Portfolio 2,GDX,-2.2550799023306443
2021-10-31,Portfolio 2,GDX,-2.2096211566967754
2021-11-30,Portfolio 2,GDX,-2.124261340007531
2021-12-31,Portfolio 2,GDX,-2.295975919900731
2022-01-31,Portfolio 2,GDX,-2.3305357288897577
2022-02-28,Portfolio 2,GDX,-0.7309453373806858
2022-03-31,Portfolio 2,GDX,0.11072500497830204
2022-04-30,Portfolio 2,GDX,0.11254030323643267
2022-05-31,Portfolio 2,GDX,-0.9955781853978509
2022-06-30,Portfolio 2,GDX,-1.5680516479925168
2022-07-31,Portfolio 2,GDX,-2.8853203957234212
2022-08-31,Portfolio 2,GDX,-3.373747465780456
2022-09-30,Portfolio 2,GDX,-2.459107414121695
2022-10-31,Portfolio 2,GDX,-3.214330329492677
2022-11-30,Portfolio 2,GDX,-1.8850960858787889
2022-12-31,Portfolio 2,GDX,-1.2856452379053238
2023-01-31,Portfolio 2,GDX,-0.7421517407184484
2023-02-28,Portfolio 2,GDX,-1.9315698929863976
2023-03-31,Portfolio 2,GDX,-0.6246951117843809
2023-04-30,Portfolio 2,GDX,-0.3967603974487987
2023-05-31,Portfolio 2,GDX,-1.2950728387953183
2023-06-30,Portfolio 2,GDX,-2.1907549343181967
2023-07-31,Portfolio 2,GDX,-2.0935394162924092
2023-08-31,Portfolio 2,GDX,-2.576261198022993
2023-09-30,Portfolio 2,GDX,-2.868549969054689
2023-10-31,Portfolio 2,GDX,-2.3315755252199706
2023-11-30,Portfolio 2,GDX,-2.0902158916097977
2023-12-31,Portfolio 2,GDX,-2.4555591540739394
2024-01-31,Portfolio 2,GDX,-3.6048274025127283
2024-02-29,Portfolio 2,GDX,-4.604486562471814
2024-03-31,Portfolio 2,GDX,-3.197846056669275
2024-04-30,Portfolio 2,GDX,-2.3625448929223882
2024-05-31,Portfolio 2,GDX,-2.2137873243178916
2024-06-30,Portfolio 2,GDX,-2.961003130218694
2024-07-31,Portfolio 2,GDX,-1.9540402145619737
2024-08-31,Portfolio 2,GDX,-2.008127744501781
2024-09-30,Portfolio 2,GDX,-1.902187246820848
2024-10-31,Portfolio 2,GDX,-1.6717777424238658
2024-11-30,Portfolio 2,GDX,-2.9975857271283712
2024-12-31,Portfolio 2,GDX,-3.6294475928996928
2025-01-31,Portfolio 2,GDX,-2.4087747640437707
2025-02-28,Portfolio 2,GDX,-2.056844264349846
2025-03-31,Portfolio 2,GDX,0.2936063219997974
2025-04-30,Portfolio 2,GDX,1.23727547281752
2025-05-31,Portfolio 2,GDX,0.8382892383443554
2025-06-30,Portfolio 2,GDX,0.5230296337724891
2025-07-31,Portfolio 2,GDX,0.11835137470600178
2025-08-31,Portfolio 2,GDX,2.6984989995826325
2025-09-30,Portfolio 2,GDX,5.2617108748442485
2025-10-31,Portfolio 2,GDX,3.9526965907932117
2025-11-30,Portfolio 2,GDX,6.256211345593806
2025-12-31,Portfolio 2,GDX,6.878039853409118
2026-01-31,Portfolio 2,GDX,7.713522879515749
2026-02-28,Portfolio 2,GDX,10.139884728786702
2026-03-31,Portfolio 2,GDX,8.274105551037836
2026-04-30,Portfolio 2,GDX,6.8169267849707325
2026-05-31,Portfolio 2,GDX,6.459726333936213
2026-06-30,Portfolio 2,GDX,5.174371255120007
2026-07-31,Portfolio 2,GDX,5.033017758712171
2026-08-31,Portfolio 2,GDX,7.382393680864954
2020-01-31,Portfolio 2,AIA,-1.1585941658282306
2020-02-29,Portfolio 2,AIA,0.27358390413777295
2020-03-31,Portfolio 2,AIA,0.7772655021446031
2020-04-30,Portfolio 2,AIA,-0.4679464194637871
2020-05-31,Portfolio 2,AIA,-1.3962342942958335
2020-06-30,Portfolio 2,AIA,0.05541307415245101
2020-07-31,Portfolio 2,AIA,0.3048810636296443
2020-08-31,Portfolio 2,AIA,-0.3415671805788767
2020-09-30,Portfolio 2,AIA,0.290143769515858
2020-10-31,Portfolio 2,AIA,1.427504126593356
2020-11-30,Portfolio 2,AIA,1.256981907031842
2020-12-31,Portfolio 2,AIA,2.0654203080778046
2021-01-31,Portfolio 2,AIA,3.7605719480295505
2021-02-28,Portfolio 2,AIA,3.410382611864378
2021-03-31,Portfolio 2,AIA,1.887151128039578
2021-04-30,Portfolio 2,AIA,0.8138235944673478
2021-05-31,Portfolio 2,AIA,0.4929326702121673
2021-06-30,Portfolio 2,AIA,0.23457435445074096
2021-07-31,Portfolio 2,AIA,-1.8344484857391357
2021-08-31,Portfolio 2,AIA,-2.5431868647658806
2021-09-30,Portfolio 2,AIA,-2.7598057181481686
2021-10-31,Portfolio 2,AIA,-3.5655454350913134
2021-11-30,Portfolio 2,AIA,-4.153029863346287
2021-12-31,Portfolio 2,AIA,-4.734548077401564
2022-01-31,Portfolio 2,AIA,-3.4602815893602923
2022-02-28,Portfolio 2,AIA,-4.186360528863456
2022-03-31,Portfolio 2,AIA,-5.888255543375881
2022-04-30,Portfolio 2,AIA,-5.424833255433152
2022-05-31,Portfolio 2,AIA,-5.129208194227339
2022-06-30,Portfolio 2,AIA,-4.2989560216232725
2022-07-31,Portfolio 2,AIA,-6.809307831479637
2022-08-31,Portfolio 2,AIA,-6.411435066386249
2022-09-30,Portfolio 2,AIA,-7.576455566945663
2022-10-31,Portfolio 2,AIA,-10.28135541397879
2022-11-30,Portfolio 2,AIA,-7.174342177037979
2022-12-31,Portfolio 2,AIA,-6.3651993736990615
2023-01-31,Portfolio 2,AIA,-4.764289031674732
2023-02-28,Portfolio 2,AIA,-6.343557094911148
2023-03-31,Portfolio 2,AIA,-5.8678143071295255
2023-04-30,Portfolio 2,AIA,-7.213702786174446
2023-05-31,Portfolio 2,AIA,-7.5705980804748565
2023-06-30,Portfolio 2,AIA,-8.057736216161798
2023-07-31,Portfolio 2,AIA,-7.493879079105659
2023-08-31,Portfolio 2,AIA,-8.772271666103695
2023-09-30,Portfolio 2,AIA,-8.721778819494105
2023-10-31,Portfolio 2,AIA,-8.818035131140544
2023-11-30,Portfolio 2,AIA,-9.301791043018058
2023-12-31,Portfolio 2,AIA,-9.614431530916029
2024-01-31,Portfolio 2,AIA,-11.19913497110143
2024-02-29,Portfolio 2,AIA,-11.168768159987971
2024-03-31,Portfolio 2,AIA,-10.614846186679529
2024-04-30,Portfolio 2,AIA,-9.611153546206408
2024-05-31,Portfolio 2,AIA,-9.754457554754296
2024-06-30,Portfolio 2,AIA,-9.391569253923183
2024-07-31,Portfolio 2,AIA,-9.72444470592336
2024-08-31,Portfolio 2,AIA,-10.015437436644818
2024-09-30,Portfolio 2,AIA,-8.99975109407198
2024-10-31,Portfolio 2,AIA,-9.035158714501353
2024-11-30,Portfolio 2,AIA,-10.868180995149936
2024-12-31,Portfolio 2,AIA,-10.38439080788098
2025-01-31,Portfolio 2,AIA,-10.320012761924014
2025-02-28,Portfolio 2,AIA,-9.117628295350475
2025-03-31,Portfolio 2,AIA,-8.2394311772084
2025-04-30,Portfolio 2,AIA,-8.698416873376843
2025-05-31,Portfolio 2,AIA,-8.638106418012873
2025-06-30,Portfolio 2,AIA,-7.739381401054211
2025-07-31,Portfolio 2,AIA,-7.680521435472812
2025-08-31,Portfolio 2,AIA,-7.682119391456597
2025-09-30,Portfolio 2,AIA,-6.097836153962284
2025-10-31,Portfolio 2,AIA,-5.643854182902435
2025-11-30,Portfolio 2,AIA,-6.458957195944535
2025-12-31,Portfolio 2,AIA,-5.681200931806036
2026-01-31,Portfolio 2,AIA,-3.5454382686750567
2026-02-28,Portfolio 2,AIA,-1.7195340712064613
2026-03-31,Portfolio 2,AIA,-2.8003208853569364
2026-04-30,Portfolio 2,AIA,-1.417315892545393
2026-05-31,Portfolio 2,AIA,0.6621133484667265
2026-06-30,Portfolio 2,AIA,0.8886653360589994
2026-07-31,Portfolio 2,AIA,-0.6073200088506524
2026-08-31,Portfolio 2,AIA,-0.30887276840732814
2020-01-31,Portfolio 2,XLF,-0.2623745517761367
2020-02-29,Portfolio 2,XLF,-0.5905680333001198
2020-03-31,Portfolio 2,XLF,-1.3878813350710735
2020-04-30,Portfolio 2,XLF,-1.6583315847249123
2020-05-31,Portfolio 2,XLF,-1.8217216872776654
2020-06-30,Portfolio 2,XLF,-2.000751007699684
2020-07-31,Portfolio 2,XLF,-2.151485655710811
2020-08-31,Portfolio 2,XLF,-2.3383992457648843
2020-09-30,Portfolio 2,XLF,-2.3164333455235115
2020-10-31,Portfolio 2,XLF,-2.2021475196319398
2020-11-30,Portfolio 2,XLF,-1.7804979558465661
2020-12-31,Portfolio 2,XLF,-1.5786497931035193
2021-01-31,Portfolio 2,XLF,-1.656529958683375
2021-02-28,Portfolio 2,XLF,-0.8000526048633803
2021-03-31,Portfolio 2,XLF,-0.6606485356953247
2021-04-30,Portfolio 2,XLF,-0.5263572109878043
2021-05-31,Portfolio 2,XLF,-0.054116234546475184
2021-06-30,Portfolio 2,XLF,-0.6685609591176968
2021-07-31,Portfolio 2,XLF,-0.9977322930760779
2021-08-31,Portfolio 2,XLF,-0.748660604860091
2021-09-30,Portfolio 2,XLF,-0.41008382128545956
2021-10-31,Portfolio 2,XLF,-0.37848872876450973
2021-11-30,Portfolio 2,XLF,-0.9840183346439342
2021-12-31,Portfolio 2,XLF,-1.1334152259800203
2022-01-31,Portfolio 2,XLF,-0.6034368010570392
2022-02-28,Portfolio 2,XLF,-0.44394954012501703
2022-03-31,Portfolio 2,XLF,-0.8301836760574672
2022-04-30,Portfolio 2,XLF,-0.9425115637964405
2022-05-31,Portfolio 2,XLF,-0.7014539280926388
2022-06-30,Portfolio 2,XLF,-0.9536638664219342
2022-07-31,Portfolio 2,XLF,-1.1446981229841007
2022-08-31,Portfolio 2,XLF,-0.9377946360958466
2022-09-30,Portfolio 2,XLF,-0.7800546986012377
2022-10-31,Portfolio 2,XLF,-0.40287759431346626
2022-11-30,Portfolio 2,XLF,-0.2653478325097739
2022-12-31,Portfolio 2,XLF,-0.20981700403032996
2023-01-31,Portfolio 2,XLF,-0.1486285157883755
2023-02-28,Portfolio 2,XLF,-0.1273194465174924
2023-03-31,Portfolio 2,XLF,-1.484780301654749
2023-04-30,Portfolio 2,XLF,-1.3484828797227988
2023-05-31,Portfolio 2,XLF,-1.767084343362786
2023-06-30,Portfolio 2,XLF,-1.755456301104554
2023-07-31,Portfolio 2,XLF,-1.6203321121725913
2023-08-31,Portfolio 2,XLF,-1.71393923477699
2023-09-30,Portfolio 2,XLF,-1.5676806049350387
2023-10-31,Portfolio 2,XLF,-1.592043868516799
2023-11-30,Portfolio 2,XLF,-1.4326273602359967
2023-12-31,Portfolio 2,XLF,-1.3702914617086206
2024-01-31,Portfolio 2,XLF,-1.2210451944304004
2024-02-29,Portfolio 2,XLF,-1.3411989660592611
2024-03-31,Portfolio 2,XLF,-1.1778149800235267
2024-04-30,Portfolio 2,XLF,-1.1931450401491417
2024-05-31,Portfolio 2,XLF,-1.3828384241766352
2024-06-30,Portfolio 2,XLF,-1.8171454573250798
2024-07-31,Portfolio 2,XLF,-1.3199658826819494
2024-08-31,Portfolio 2,XLF,-1.0959649899107407
2024-09-30,Portfolio 2,XLF,-1.3714207818310824
2024-10-31,Portfolio 2,XLF,-1.0279304324471616
2024-11-30,Portfolio 2,XLF,-0.573828290038288
2024-12-31,Portfolio 2,XLF,-0.9118628814502897
2025-01-31,Portfolio 2,XLF,-0.5307268882639219
2025-02-28,Portfolio 2,XLF,-0.2623844286431394
2025-03-31,Portfolio 2,XLF,-0.12240256564570111
2025-04-30,Portfolio 2,XLF,-0.24186176595254175
2025-05-31,Portfolio 2,XLF,-0.41049534038450475
2025-06-30,Portfolio 2,XLF,-0.6020548782307211
2025-07-31,Portfolio 2,XLF,-0.8150811792184514
2025-08-31,Portfolio 2,XLF,-0.7201167155392519
2025-09-30,Portfolio 2,XLF,-1.0278860615112615
2025-10-31,Portfolio 2,XLF,-1.4472277953162405
2025-11-30,Portfolio 2,XLF,-1.3202096882858025
2025-12-31,Portfolio 2,XLF,-1.094013178873855
2026-01-31,Portfolio 2,XLF,-1.4842252803905776
2026-02-28,Portfolio 2,XLF,-1.746206643112968
2026-03-31,Portfolio 2,XLF,-1.6294333658129996
2026-04-30,Portfolio 2,XLF,-2.0536105394042927
2026-05-31,Portfolio 2,XLF,-2.5909099636898616
2026-06-30,Portfolio 2,XLF,-2.1670041383494416
2026-07-31,Portfolio 2,XLF,-1.6297940735085477
2026-08-31,Portfolio 2,XLF,-1.7548981870714546
2020-01-31,Portfolio 2,XLE,-1.095230149432893
2020-02-29,Portfolio 2,XLE,-1.7592317676098133
2020-03-31,Portfolio 2,XLE,-3.540657813833052
2020-04-30,Portfolio 2,XLE,-2.4454977537738274
2020-05-31,Portfolio 2,XLE,-2.6369966099792443
2020-06-30,Portfolio 2,XLE,-2.829477420712263
2020-07-31,Portfolio 2,XLE,-3.50474232577725
2020-08-31,Portfolio 2,XLE,-3.9420074122782047
2020-09-30,Portfolio 2,XLE,-4.4931129801390925
2020-10-31,Portfolio 2,XLE,-4.567961273982168
2020-11-30,Portfolio 2,XLE,-3.7986263339691932
2020-12-31,Portfolio 2,XLE,-3.7566831680460933
2021-01-31,Portfolio 2,XLE,-3.2801089935236596
2021-02-28,Portfolio 2,XLE,-1.2628532551406013
2021-03-31,Portfolio 2,XLE,-1.4560180059535983
2021-04-30,Portfolio 2,XLE,-2.0391065866142166
2021-05-31,Portfolio 2,XLE,-1.4208534248571358
2021-06-30,Portfolio 2,XLE,-1.1717257343855605
2021-07-31,Portfolio 2,XLE,-2.5813415688273618
2021-08-31,Portfolio 2,XLE,-3.189629895941336
2021-09-30,Portfolio 2,XLE,-1.5687278827533087
2021-10-31,Portfolio 2,XLE,-1.1216750556534565
2021-11-30,Portfolio 2,XLE,-1.7096482549177026
2021-12-31,Portfolio 2,XLE,-1.9316703692084103
2022-01-31,Portfolio 2,XLE,0.4732193918814201
2022-02-28,Portfolio 2,XLE,1.6826099434342152
2022-03-31,Portfolio 2,XLE,2.3969977680855057
2022-04-30,Portfolio 2,XLE,3.361225415875156
2022-05-31,Portfolio 2,XLE,5.658431754199049
2022-06-30,Portfolio 2,XLE,4.17737018787005
2022-07-31,Portfolio 2,XLE,4.2467882291451975
2022-08-31,Portfolio 2,XLE,5.333462696086078
2022-09-30,Portfolio 2,XLE,5.279394946590912
2022-10-31,Portfolio 2,XLE,8.11979597767454
2022-11-30,Portfolio 2,XLE,7.259736453072146
2022-12-31,Portfolio 2,XLE,7.758940078313388
2023-01-31,Portfolio 2,XLE,7.41130985599201
2023-02-28,Portfolio 2,XLE,6.992767414536248
2023-03-31,Portfolio 2,XLE,6.6454337131214265
2023-04-30,Portfolio 2,XLE,6.748783774944596
2023-05-31,Portfolio 2,XLE,5.808348157217229
2023-06-30,Portfolio 2,XLE,5.843463287592664
2023-07-31,Portfolio 2,XLE,6.220729468995098
2023-08-31,Portfolio 2,XLE,6.502142434738753
2023-09-30,Portfolio 2,XLE,7.146974830468442
2023-10-31,Portfolio 2,XLE,6.799650481360088
2023-11-30,Portfolio 2,XLE,5.892811522041595
2023-12-31,Portfolio 2,XLE,5.51365327641801
2024-01-31,Portfolio 2,XLE,5.303100247063606
2024-02-29,Portfolio 2,XLE,5.105589335626742
2024-03-31,Portfolio 2,XLE,5.840937597560995
2024-04-30,Portfolio 2,XLE,6.167112261647536
2024-05-31,Portfolio 2,XLE,5.600416831408339
2024-06-30,Portfolio 2,XLE,5.109743764995227
2024-07-31,Portfolio 2,XLE,5.210580301252264
2024-08-31,Portfolio 2,XLE,4.7850821693572465
2024-09-30,Portfolio 2,XLE,4.306604145372361
2024-10-31,Portfolio 2,XLE,4.463560207537275
2024-11-30,Portfolio 2,XLE,4.6272710198679174
2024-12-31,Portfolio 2,XLE,3.956354378827054
2025-01-31,Portfolio 2,XLE,3.918936859555835
2025-02-28,Portfolio 2,XLE,4.415600390764938
2025-03-31,Portfolio 2,XLE,5.322553340790946
2025-04-30,Portfolio 2,XLE,3.99339189308867
2025-05-31,Portfolio 2,XLE,3.548033698374939
2025-06-30,Portfolio 2,XLE,3.5248758807270275
2025-07-31,Portfolio 2,XLE,3.5697825631108446
2025-08-31,Portfolio 2,XLE,3.7075962257857107
2025-09-30,Portfolio 2,XLE,3.3782847552501694
2025-10-31,Portfolio 2,XLE,3.090471381337117
2025-11-30,Portfolio 2,XLE,3.272454436607903
2025-12-31,Portfolio 2,XLE,3.2447689421434673
2026-01-31,Portfolio 2,XLE,4.51541749591527
2026-02-28,Portfolio 2,XLE,5.616402872679495
2026-03-31,Portfolio 2,XLE,7.274678710042477
2026-04-30,Portfolio 2,XLE,5.549357903943979
2026-05-31,Portfolio 2,XLE,4.248682246000309
2026-06-30,Portfolio 2,XLE,3.8291449419614336
2026-07-31,Portfolio 2,XLE,5.111830320433394
2026-08-31,Portfolio 2,XLE,5.685226555976826
2020-01-31,Portfolio 3,GLD,0.4540015651078511
2020-02-29,Portfolio 3,GLD,1.2194576027434985
2020-03-31,Portfolio 3,GLD,2.591344463252209
2020-04-30,Portfolio 3,GLD,1.9006040168108016
2020-05-31,Portfolio 3,GLD,1.6368258947504772
2020-06-30,Portfolio 3,GLD,1.7496594683101379
2020-07-31,Portfolio 3,GLD,2.313869133208663
2020-08-31,Portfolio 3,GLD,1.456439735878124
2020-09-30,Portfolio 3,GLD,1.4102453485236
2020-10-31,Portfolio 3,GLD,1.627376548455906
2020-11-30,Portfolio 3,GLD,-0.18386404478380575
2020-12-31,Portfolio 3,GLD,0.13597856859714325
2021-01-31,Portfolio 3,GLD,-0.0844986213281634
2021-02-28,Portfolio 3,GLD,-0.9564669405452518
2021-03-31,Portfolio 3,GLD,-1.4594189747673154
2021-04-30,Portfolio 3,GLD,-1.6096062372798634
2021-05-31,Portfolio 3,GLD,-0.9950520607008699
2021-06-30,Portfolio 3,GLD,-1.8568153076603449
2021-07-31,Portfolio 3,GLD,-1.849405559084128
2021-08-31,Portfolio 3,GLD,-2.112673861694816
2021-09-30,Portfolio 3,GLD,-1.991114222679783
2021-10-31,Portfolio 3,GLD,-2.456373686898577
2021-11-30,Portfolio 3,GLD,-2.4471602410576607
2021-12-31,Portfolio 3,GLD,-2.5555425917194574
2022-01-31,Portfolio 3,GLD,-2.1960055860672276
2022-02-28,Portfolio 3,GLD,-1.2749636998600065
2022-03-31,Portfolio 3,GLD,-1.5429398678466393
2022-04-30,Portfolio 3,GLD,-0.8321953988425677
2022-05-31,Portfolio 3,GLD,-1.2252522118650058
2022-06-30,Portfolio 3,GLD,-0.5028547985263312
2022-07-31,Portfolio 3,GLD,-1.8858301349975843
2022-08-31,Portfolio 3,GLD,-1.7647469340962205
2022-09-30,Portfolio 3,GLD,-1.0832787433318083
2022-10-31,Portfolio 3,GLD,-2.2049338350927563
2022-11-30,Portfolio 3,GLD,-1.8995386613379683
2022-12-31,Portfolio 3,GLD,-0.9861032358606152
2023-01-31,Portfolio 3,GLD,-1.0390496340086257
2023-02-28,Portfolio 3,GLD,-1.320979598324005
2023-03-31,Portfolio 3,GLD,-0.9108978809029635
2023-04-30,Portfolio 3,GLD,-0.9830575343829213
2023-05-31,Portfolio 3,GLD,-1.159513060032736
2023-06-30,Portfolio 3,GLD,-1.9802903297788226
2023-07-31,Portfolio 3,GLD,-2.067653244437095
2023-08-31,Portfolio 3,GLD,-2.0374506935024845
2023-09-30,Portfolio 3,GLD,-2.0389519003581205
2023-10-31,Portfolio 3,GLD,-1.2095818720875977
2023-11-30,Portfolio 3,GLD,-1.8360117709312156
2023-12-31,Portfolio 3,GLD,-2.130770405056013
2024-01-31,Portfolio 3,GLD,-2.4323174186750522
2024-02-29,Portfolio 3,GLD,-2.903853672904218
2024-03-31,Portfolio 3,GLD,-2.3863426822719616
2024-04-30,Portfolio 3,GLD,-1.6840672864276671
2024-05-31,Portfolio 3,GLD,-2.046108111538801
2024-06-30,Portfolio 3,GLD,-2.421400332014918
2024-07-31,Portfolio 3,GLD,-2.008213717895259
2024-08-31,Portfolio 3,GLD,-2.0336422192126777
2024-09-30,Portfolio 3,GLD,-1.7176902180241642
2024-10-31,Portfolio 3,GLD,-1.152563915251314
2024-11-30,Portfolio 3,GLD,-2.1923542031673944
2024-12-31,Portfolio 3,GLD,-2.0836181043296853
2025-01-31,Portfolio 3,GLD,-1.673620775798055
2025-02-28,Portfolio 3,GLD,-1.353850716480257
2025-03-31,Portfolio 3,GLD,0.24221249067163908
2025-04-30,Portfolio 3,GLD,0.9745659326114461
2025-05-31,Portfolio 3,GLD,0.19935777893505344
2025-06-30,Portfolio 3,GLD,-0.3519449515147334
2025-07-31,Portfolio 3,GLD,-0.6727742028943422
2025-08-31,Portfolio 3,GLD,-0.3543915397649678
2025-09-30,Portfolio 3,GLD,0.555631953437601
2025-10-31,Portfolio 3,GLD,0.692078794063305
2025-11-30,Portfolio 3,GLD,1.2794809204011535
2025-12-31,Portfolio 3,GLD,1.526401035299824
2026-01-31,Portfolio 3,GLD,2.6063452701535135
2026-02-28,Portfolio 3,GLD,3.606327694633349
2026-03-31,Portfolio 3,GLD,2.951961157420639
2026-04-30,Portfolio 3,GLD,1.7008247326455137
2026-05-31,Portfolio 3,GLD,1.0650316348494686
2026-06-30,Portfolio 3,GLD,0.15535453316086104
2026-07-31,Portfolio 3,GLD,0.2196835647256951
2026-08-31,Portfolio 3,GLD,0.8237025962032629
2020-01-31,Portfolio 3,QQQ,1.2315185183625577
2020-02-29,Portfolio 3,QQQ,2.0024484979822588
2020-03-31,Portfolio 3,QQQ,4.171917517305306
2020-04-30,Portfolio 3,QQQ,5.17347900979138
2020-05-31,Portfolio 3,QQQ,6.000088737088491
2020-06-30,Portfolio 3,QQQ,8.038293507290781
2020-07-31,Portfolio 3,QQQ,8.708093517281611
2020-08-31,Portfolio 3,QQQ,10.508953470214601
2020-09-30,Portfolio 3,QQQ,9.561398071863234
2020-10-31,Portfolio 3,QQQ,9.304528752238179
2020-11-30,Portfolio 3,QQQ,9.464260705475297
2020-12-31,Portfolio 3,QQQ,10.025884802168159
2021-01-31,Portfolio 3,QQQ,10.538057061172227
2021-02-28,Portfolio 3,QQQ,9.372914349550335
2021-03-31,Portfolio 3,QQQ,8.269905650459904
2021-04-30,Portfolio 3,QQQ,8.514258466414105
2021-05-31,Portfolio 3,QQQ,7.758916560384235
2021-06-30,Portfolio 3,QQQ,9.331120639999448
2021-07-31,Portfolio 3,QQQ,9.502571244024228
2021-08-31,Portfolio 3,QQQ,10.027075314929768
2021-09-30,Portfolio 3,QQQ,9.585545723060633
2021-10-31,Portfolio 3,QQQ,9.93988029571313
2021-11-30,Portfolio 3,QQQ,11.142617642798806
2021-12-31,Portfolio 3,QQQ,9.601018840006244
2022-01-31,Portfolio 3,QQQ,8.211861105162074
2022-02-28,Portfolio 3,QQQ,7.637437161757068
2022-03-31,Portfolio 3,QQQ,7.964762903633731
2022-04-30,Portfolio 3,QQQ,6.200991941506503
2022-05-31,Portfolio 3,QQQ,5.578525860758
2022-06-30,Portfolio 3,QQQ,5.356648235618197
2022-07-31,Portfolio 3,QQQ,6.480944745605849
2022-08-31,Portfolio 3,QQQ,6.109549390954423
2022-09-30,Portfolio 3,QQQ,5.66114364605122
2022-10-31,Portfolio 3,QQQ,4.2669583502871475
2022-11-30,Portfolio 3,QQQ,4.2620132379887155
2022-12-31,Portfolio 3,QQQ,3.211788641288418
2023-01-31,Portfolio 3,QQQ,4.953470800309094
2023-02-28,Portfolio 3,QQQ,5.844308483542701
2023-03-31,Portfolio 3,QQQ,8.328112598047666
2023-04-30,Portfolio 3,QQQ,7.8499910870252165
2023-05-31,Portfolio 3,QQQ,11.08487799334425
2023-06-30,Portfolio 3,QQQ,11.003936113468969
2023-07-31,Portfolio 3,QQQ,11.279639154955785
2023-08-31,Portfolio 3,QQQ,11.346116193028873
2023-09-30,Portfolio 3,QQQ,11.188052705844513
2023-10-31,Portfolio 3,QQQ,11.237035476459944
2023-11-30,Portfolio 3,QQQ,12.016590597727538
2023-12-31,Portfolio 3,QQQ,12.500062921577992
2024-01-31,Portfolio 3,QQQ,12.590683009785513
2024-02-29,Portfolio 3,QQQ,12.617137178204057
2024-03-31,Portfolio 3,QQQ,11.78887761042842
2024-04-30,Portfolio 3,QQQ,11.650919449461124
2024-05-31,Portfolio 3,QQQ,12.082395154800638
2024-06-30,Portfolio 3,QQQ,13.262328187499925
2024-07-31,Portfolio 3,QQQ,12.063832903766377
2024-08-31,Portfolio 3,QQQ,11.564261837622842
2024-09-30,Portfolio 3,QQQ,11.776735449788472
2024-10-31,Portfolio 3,QQQ,11.788092884093956
2024-11-30,Portfolio 3,QQQ,11.537251036033805
2024-12-31,Portfolio 3,QQQ,12.751192270188733
2025-01-31,Portfolio 3,QQQ,12.542300157007952
2025-02-28,Portfolio 3,QQQ,11.974597128886472
2025-03-31,Portfolio 3,QQQ,11.191828097258337
2025-04-30,Portfolio 3,QQQ,12.00550256004761
2025-05-31,Portfolio 3,QQQ,13.0562112310529
2025-06-30,Portfolio 3,QQQ,13.527455328906015
2025-07-31,Portfolio 3,QQQ,13.573031553186077
2025-08-31,Portfolio 3,QQQ,13.151172789084622
2025-09-30,Portfolio 3,QQQ,13.837293824482686
2025-10-31,Portfolio 3,QQQ,14.731226782379151
2025-11-30,Portfolio 3,QQQ,14.083223184423671
2025-12-31,Portfolio 3,QQQ,13.814786854674535
2026-01-31,Portfolio 3,QQQ,13.71753668746248
2026-02-28,Portfolio 3,QQQ,13.160489446269036
2026-03-31,Portfolio 3,QQQ,13.195064354538111
2026-04-30,Portfolio 3,QQQ,15.061426564746801
2026-05-31,Portfolio 3,QQQ,17.079846484331433
2026-06-30,Portfolio 3,QQQ,17.423490638715837
2026-07-31,Portfolio 3,QQQ,14.752477061398306
2026-08-31,Portfolio 3,QQQ,15.352070099024495
2020-01-31,Portfolio 3,SLV,0.08796846640201973
2020-02-29,Portfolio 3,SLV,0.11303994670894969
2020-03-31,Portfolio 3,SLV,-0.2361899438007068
2020-04-30,Portfolio 3,SLV,-0.7707240096826654
2020-05-31,Portfolio 3,SLV,0.5461054571503765
2020-06-30,Portfolio 3,SLV,0.5796699336165548
2020-07-31,Portfolio 3,SLV,3.3127095246894918
2020-08-31,Portfolio 3,SLV,4.397073458401582
2020-09-30,Portfolio 3,SLV,2.588014303805705
2020-10-31,Portfolio 3,SLV,3.061313896741438
2020-11-30,Portfolio 3,SLV,1.2595863629283117
2020-12-31,Portfolio 3,SLV,2.620994673448272
2021-01-31,Portfolio 3,SLV,2.893839386467518
2021-02-28,Portfolio 3,SLV,2.477981028813988
2021-03-31,Portfolio 3,SLV,1.2553249555110157
2021-04-30,Portfolio 3,SLV,1.2982991738323586
2021-05-31,Portfolio 3,SLV,1.9626895359328502
2021-06-30,Portfolio 3,SLV,1.1183336761535356
2021-07-31,Portfolio 3,SLV,0.6846774317777258
2021-08-31,Portfolio 3,SLV,-0.12390949356824774
2021-09-30,Portfolio 3,SLV,-0.33675256626299044
2021-10-31,Portfolio 3,SLV,-0.28837043689955244
2021-11-30,Portfolio 3,SLV,-0.5900337832132821
2021-12-31,Portfolio 3,SLV,-0.7779332081478161
2022-01-31,Portfolio 3,SLV,-0.5805995663185712
2022-02-28,Portfolio 3,SLV,0.5876425397957283
2022-03-31,Portfolio 3,SLV,0.3041843210255608
2022-04-30,Portfolio 3,SLV,0.3825890265993325
2022-05-31,Portfolio 3,SLV,-0.24910903337369245
2022-06-30,Portfolio 3,SLV,-0.030131904126933645
2022-07-31,Portfolio 3,SLV,-0.9463478295405556
2022-08-31,Portfolio 3,SLV,-1.6463544485004533
2022-09-30,Portfolio 3,SLV,-0.33413054197512937
2022-10-31,Portfolio 3,SLV,-1.0914240592046234
2022-11-30,Portfolio 3,SLV,-0.09412551948788009
