portfolio,3m_pct,1y_pct,3y_pct,5y_pct,10y_pct,ytd_pct,full_period_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
Sample Portfolio,0.12820057325328982,18.567369284613378,18.975155482684116,10.200807739168072,,7.902799988057807,12.227888534415943,10.417837573993928,12.566070611477443
Portfolio 2,0.7446600550962579,46.50925053764008,33.08456080090583,20.135732912413328,,19.884098237786006,20.59858739705467,14.265544779582392,16.352573065487967
Portfolio 3,-2.3898920124685086,44.98414031910609,27.76860247784414,18.163701011859178,,20.340707668953016,19.951120350338346,14.482708748526848,15.965205200278207
benchmark,1.658483197328664,20.230847951831677,20.917502223097316,12.692139892852827,,13.081637433046645,15.507087837368738,12.939402871018599,15.869529987116088
