portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,0.0315065440084181,0.03918649216417389,-0.007679948155755797,72,23,49,72,31.944444444444443,0.020302541446760136,-0.020814586132446952,2.0302541446760136,-2.081458613244695,-0.7679948155755797
optimized,down,-0.014453698807858002,-0.03414794787722631,0.019694249069368296,36,27,9,36,75.0,0.030260558176496248,-0.012004678252015552,3.026055817649625,-1.2004678252015553,1.9694249069368297
provided,up,0.03509255650765844,0.03918649216417389,-0.004093935656515456,72,28,44,72,38.88888888888889,0.013742161007431484,-0.015444178988118052,1.3742161007431484,-1.5444178988118051,-0.40939356565154555
provided,down,-0.02215969076445722,-0.03414794787722631,0.01198825711276909,36,25,11,36,69.44444444444444,0.021399136648736557,-0.009400105468975161,2.1399136648736556,-0.9400105468975162,1.198825711276909
