asset,optimized,provided
QQQ,0.19856698595939798,0.22717330287500886
SPMO,0.3408361701652809,0.22255796314915455
AIA,0.0,0.13662852606496084
GLD,0.39070168448141995,0.04902232438559814
XLE,0.04872138419041856,0.22687652924561277
144600,0.0,0.04997356866221651
SCHD,0.02117377520348265,0.08776778561744825
