metric,unit,optimized,provided,benchmark
alpha,percent,7.851222384554764,-0.5518397394996145,2.0816681711721685e-15
beta,ratio,0.482161121523471,0.4332151219155352,0.9999999999999999
calmar_ratio,ratio,3.2287402114891557,1.9465395740909708,2.6027714141981413
excess_kurtosis,ratio,0.5741971572714699,0.13117862163160732,0.11713515662719232
historical_var_95,percent,4.512110996435561,3.990530461836085,4.498151939715353
modigliani_modigliani,percent,21.2020229429114,10.925263563655987,16.58140079658449
r_squared,ratio,0.35957944669285846,0.3875726113545047,1.0
skewness,ratio,-0.08867299161565302,-0.48692330810769197,-0.4420274300991069
treynor_ratio,ratio,0.289544842828128,0.11381805870936418,0.12741918037963804
