portfolio,start_balance,end_balance,cagr,annualized_return,annualized_volatility,best_year,worst_year,max_drawdown,sharpe_ex_post,sortino
TO-BE Direct,10000.0,31572.46255823056,0.310642790168443,0.2868995144095739,0.1662528449273075,0.5000419867992096,-0.04255248393641353,-0.12273108781972897,1.494739455027211,2.971682547864321
KAW Direct Proxy,10000.0,16069.733754812116,0.11807936139321873,0.11698984019508152,0.09940803604095845,0.20676466119987058,-0.06601919637805065,-0.08398030062239359,0.7906303729458213,1.2320871360083385
benchmark,10000.0,21945.13163161853,0.20313640561667712,0.19629257597805178,0.14224224436961283,0.43411649081727344,-0.04775841650310142,-0.11816842671376315,1.1100622680105612,1.8790327143883487
