series,SPMO,426030,277540,132030,144600,XLE,133690,402970,069500,168580,200250,101280,TLT,385560
SPMO,1.0,0.7320126427097398,0.37079937823207754,-0.30059771183383155,-0.14512681390106622,0.23518725823462625,0.7151013678176155,0.43921864874154115,0.49706510184958047,0.11022076540510543,0.4588934612316655,0.5054188761470547,0.36547496701518994,0.05669090209608572
426030,0.7320126427097398,1.0,0.5735968161906077,-0.06043360165045614,0.034035460124248025,-0.04693794234381073,0.889338353989195,0.20512905003471107,0.6722775129272067,0.1731229549656911,0.28362287190155283,0.5005096681482418,0.25175966991782356,0.09491590657158969
277540,0.37079937823207754,0.5735968161906077,1.0,0.33158880683630765,0.3021535249677478,-0.14806565007285416,0.4582485560720197,0.025177242978981183,0.7905757081314448,0.5510181269530837,0.07280491927612667,0.440416911657592,0.32593318281887945,0.13107840869181078
132030,-0.30059771183383155,-0.06043360165045614,0.33158880683630765,1.0,0.7875445795077173,-0.07461865880851187,-0.1759912986885734,-0.1994315619680563,0.25898447326075946,0.07420151351198749,-0.1929131992330601,0.05689173790273479,-0.04665555602640535,0.2554061981574836
144600,-0.14512681390106622,0.034035460124248025,0.3021535249677478,0.7875445795077173,1.0,0.014241154152960806,-0.08370348873147039,-0.11885419517806113,0.27030562991944684,0.07829559055414069,-0.2634203193362516,0.00594562058849822,-0.1284835667942257,0.08301634331477704
XLE,0.23518725823462625,-0.04693794234381073,-0.14806565007285416,-0.07461865880851187,0.014241154152960806,1.0,0.023168327863284977,0.7267131764707543,0.03863733327646281,-0.18759688698630572,0.11730901040239732,0.2535606800113727,0.07112512067862785,-0.05405810478167421
133690,0.7151013678176155,0.889338353989195,0.4582485560720197,-0.1759912986885734,-0.08370348873147039,0.023168327863284977,1.0,0.30676097805411046,0.5363730231789932,0.09078648932416394,0.41201580188500353,0.5625560304654644,0.3536190183192,0.1288576547876396
402970,0.43921864874154115,0.20512905003471107,0.025177242978981183,-0.1994315619680563,-0.11885419517806113,0.7267131764707543,0.30676097805411046,1.0,0.2042689819967698,-0.034135303272334855,0.300642999646968,0.48148106491305537,0.4061350859931411,0.026702886134849033
069500,0.49706510184958047,0.6722775129272067,0.7905757081314448,0.25898447326075946,0.27030562991944684,0.03863733327646281,0.5363730231789932,0.2042689819967698,1.0,0.14657286464937822,0.25528280984347446,0.6192828696369639,0.2569130103658204,0.16415535986068205
168580,0.11022076540510543,0.1731229549656911,0.5510181269530837,0.07420151351198749,0.07829559055414069,-0.18759688698630572,0.09078648932416394,-0.034135303272334855,0.14657286464937822,1.0,-0.0881064418915456,0.0475293090316961,0.31159067085709274,-0.0643160801777352
200250,0.4588934612316655,0.28362287190155283,0.07280491927612667,-0.1929131992330601,-0.2634203193362516,0.11730901040239732,0.41201580188500353,0.300642999646968,0.25528280984347446,-0.0881064418915456,1.0,0.48452033519486776,0.3277684985715631,0.10007461701261938
101280,0.5054188761470547,0.5005096681482418,0.440416911657592,0.05689173790273479,0.00594562058849822,0.2535606800113727,0.5625560304654644,0.48148106491305537,0.6192828696369639,0.0475293090316961,0.48452033519486776,1.0,0.36229033152204004,0.2457200163884704
TLT,0.36547496701518994,0.25175966991782356,0.32593318281887945,-0.04665555602640535,-0.1284835667942257,0.07112512067862785,0.3536190183192,0.4061350859931411,0.2569130103658204,0.31159067085709274,0.3277684985715631,0.36229033152204004,1.0,0.39928937160961414
385560,0.05669090209608572,0.09491590657158969,0.13107840869181078,0.2554061981574836,0.08301634331477704,-0.05405810478167421,0.1288576547876396,0.026702886134849033,0.16415535986068205,-0.0643160801777352,0.10007461701261938,0.2457200163884704,0.39928937160961414,1.0
