portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
TO-BE Direct,up,0.049930020649224194,0.041252500086239305,0.008677520562984892,32,20,12,32,62.5,0.02696222602596123,-0.021796988541975666,2.696222602596123,-2.1796988541975666,0.8677520562984893
TO-BE Direct,down,-0.01991777497549924,-0.025570344992259877,0.005652570016760636,19,12,7,19,63.1578947368421,0.020093287889256215,-0.019102946336088927,2.0093287889256217,-1.9102946336088926,0.5652570016760636
KAW Direct Proxy,up,0.021738780337162533,0.041252500086239305,-0.01951371974907677,32,10,22,32,31.25,0.01347941949192837,-0.034510601222260934,1.347941949192837,-3.4510601222260933,-1.9513719749076772
KAW Direct Proxy,down,-0.010443902629479187,-0.025570344992259877,0.01512644236278069,19,13,6,19,68.42105263157895,0.02942960198739747,-0.015863736823889005,2.9429601987397467,-1.5863736823889005,1.512644236278069
