date,year,month,series::TO-BE Direct::return,series::TO-BE Direct::balance,series::KAW Direct Proxy::return,series::KAW Direct Proxy::balance,series::benchmark::return,series::benchmark::balance,asset::SPMO::return,asset::426030::return,asset::277540::return,asset::132030::return,asset::144600::return,asset::XLE::return,asset::133690::return,asset::402970::return,asset::069500::return,asset::168580::return,asset::200250::return,asset::101280::return,asset::TLT::return,asset::385560::return
2025-10-31,2025,10,0.04184826074607303,24430.152593883908,0.03987737899331138,15150.742829077404,0.03906561652676843,19904.395338999057,0.0202389453454912,0.05503340505039067,0.09814910752131123,0.032834101382488434,0.029473424589961716,0.0011286506452636846,0.07414208051622717,-0.0028364061066155077,0.22360748892140014,0.012741359481871495,0.06040682145058551,0.060205699418675485,0.028889974982899913,-0.03513322956991394
2025-09-30,2025,9,0.09053646747796523,23448.85864318605,0.046526927249191906,14569.739793498149,0.04963905319556394,19156.05234396309,0.05505011699568629,0.10952665138046935,0.1108611488960971,0.12390438247011959,0.1981382978723405,0.010311360440917516,0.050039938302208986,-0.008109226313611884,0.10271218143558558,0.04695817490494303,-0.0016410256410256396,0.021680441915520987,0.04993231347903104,-0.020598811757348345
2025-08-31,2025,8,0.01382760484397967,21502.13160447094,0.019506330275930142,13921.992271899662,0.015312532291132275,18250.13302014976,0.0016913585355964322,-0.00015702531248040774,0.007431613345280086,0.0359593458185008,0.04702970297029707,0.031175411383483453,0.003018226774503141,0.03725002145738565,-0.016510301692420848,0.11756373937677056,-0.010152284263959421,0.05628674212512075,-0.004976001952879949,-0.010596333823188142
2025-07-31,2025,7,0.06097337040180416,21208.8638164276,0.024722111203668642,13655.621214369177,0.05566062969695729,17974.891907388264,0.061437690186519234,0.09328755364806862,0.0695642369919387,-0.00025789147926547074,0.022784810126582178,0.06109582624566423,0.07203571798782749,0.03638142679238565,0.05756182972203994,0.06666666666666665,-0.02301130728030154,0.021648514185827583,0.020134705347193194,0.010091277230172224
2025-06-30,2025,6,0.07882557219816795,19990.005789113762,0.015087766965084659,13326.170153905321,0.034576838092306605,17027.15001557671,0.052593293117623174,0.16930303516942358,0.057340406508910924,-0.0023156486389132036,0.0894673332184106,0.03192615121597364,0.041318745711223626,0.0029440628066732533,0.1538526292160054,0.010264824849271159,0.006790493309366985,-0.008576253110558096,0.01022662708039035,-0.024923186308118073
2025-05-31,2025,5,0.04854672804874376,18529.41411870966,-0.009717792998991797,13128.096493318979,0.023026072425690325,16458.08159302472,0.07225459667339895,0.11022955203922447,0.041015140233308545,-0.009884342996892004,0.0025924645696508986,-0.025148664744322646,0.06361220908300669,-0.018476357267950938,0.0649971610435407,-0.0035362561314118413,-0.019388954171562833,0.01598194130925501,-0.06836780279857568,-0.04033044156350518
2025-04-30,2025,4,-0.020947123571107517,17671.519659587633,-0.00459278242549611,13256.924541819637,-0.04113852906733961,16087.646284518509,-0.011427349682332055,0.02978977324887544,-0.048192771084337394,0.051991209733612154,-0.06299595141700409,-0.16679035890563165,-0.013438185157318205,-0.09199332114176673,0.014676005943175863,-0.061922596754057424,0.01875498802873099,0.007688458213912064,-0.04591129005486061,0.030330420809480785
2025-03-31,2025,3,-0.02180148523304834,18049.607007994015,0.015059326014906439,13318.091639040567,-0.041325690719738795,16777.862884479506,-0.05692159746578884,-0.10562830986493699,-0.02873859920839783,0.08508782133302306,0.1042560801144492,0.050707599301161865,-0.06856716552877873,-0.0052202799968361635,0.0025535795713633735,0.0003568242640499264,0.06502337441563966,0.003561156006026467,0.0030123078835533335,-0.0064733395696913165
2025-02-28,2025,2,-0.021682350437662607,18451.88551762849,0.014151782560482459,13120.50566672493,-0.007078986299077106,17501.108272188638,0.003275191265258437,-0.12222982955569173,0.051003798155181856,0.012304974977921601,-0.036028270987760735,0.04424438503610495,-0.041412937479683554,0.006047584944696371,0.009978507829290661,0.023407829389424428,-0.05235602094240843,-0.007071943424452609,0.06298282568114,0.05197207862072584
2025-01-31,2025,1,0.027209828875486074,18860.83270181538,0.011335464212342305,12937.418138337141,0.00885080804618732,17625.881646876027,0.02539069716414466,0.011296964396341203,0.008512190673071185,0.07255620106087401,0.08775548471779482,0.01463044751848841,-0.006986636443845118,0.006648510092919002,0.04662746232205395,-0.03563882236934779,-0.0427910562837317,0.01229865540819608,-0.021589281640987945,0.01611892540497295
2024-12-31,2024,12,0.03647852374575505,18361.226860984025,0.006649621976116971,12792.41022998554,0.02783640182671765,17471.24699340983,0.04464910810138467,0.09357191248555363,0.0838935020429683,-0.019382005077713815,-0.03422672944585292,-0.05658839795122339,0.0888861117403088,-0.009756484492742135,-0.017739339036015322,0.061215337469168185,0.03594249201277955,0.04860208844617686,-0.00506655609892126,-0.03930886082434615
2024-11-30,2024,11,0.05103550686171091,17715.009467468695,0.015918584055963206,12707.907449339948,0.07095567217590215,16998.08156469175,0.07756708494901976,0.13409563409563408,-0.04373582051928404,-0.04641275465013284,-0.09326765188834152,0.08986045675364229,0.04095388317939386,0.06406144496961508,-0.042378260738143436,0.004580267307403574,-0.007923930269413626,0.025159094272606097,0.0307695058605455,0.08333795859466053
2024-10-31,2024,10,0.06343902159257558,16854.815419475195,0.016914533296592784,12508.78529911794,0.038726607196139184,15871.881541236986,0.05016039185787857,0.10315600538465364,0.025064599483204164,0.04478993151952615,0.0671105659716138,0.05750955771075694,0.07112562595253658,0.055877372783174506,-0.014947149024862272,0.009436464925910437,-0.02132609538580843,0.015275969147550805,-0.009091876854473657,-0.012915861993398225
2024-09-30,2024,9,0.027658606368655254,15849.34827220644,0.026122072041121217,12300.724288566771,0.007560975359504063,15280.133801598047,0.002966645531593537,0.03771730132450335,0.07492535240608289,0.05164471549990268,0.06414320343091551,-0.04295055661638714,0.005411226982584338,-0.009358170742473693,-0.04346216285494575,0.1975583189616048,0.006046420908913497,-0.03643646542155299,0.006563836674062129,0.021304274843330306
2024-08-31,2024,8,-0.008458018940596966,15422.775787585582,-0.006388588189455748,11987.58376193844,-0.002848346202809271,15165.468071196387,0.011207010786274285,-0.028597275971251945,-0.01200603732162464,0.035054731045597975,0.02582249426166805,-0.04579111385437096,-0.010346530792627484,-0.017265313204927968,-0.04788892805813927,-0.04233310152990266,-0.01950659781985087,-0.006472957422324566,-0.0050439164728370844,-0.003137506449318761
2024-07-31,2024,7,-0.01920472955506709,15554.334644618146,0.027607652373319302,12064.659905721937,-0.001777830030762928,15208.787964644815,-0.03018483003320993,-0.05661182494903039,-0.013134732566012164,0.03748345293666833,-0.022438294689603566,0.008569270767771808,-0.04109782545472673,0.07009562714696882,-0.007027842102428794,0.004716157205240101,0.027106658809664008,0.039836466071695664,0.02208036009036185,0.0650972820436655
2024-06-30,2024,6,0.032925926719616326,15858.900540539924,0.025738799503212666,11740.53139625606,0.04380692682577547,15235.874760338687,0.08388639870804893,0.0450401347735605,0.05477397700492759,-0.009659835782791726,-0.06454434143781707,-0.006021983769940897,0.06896245436700044,0.008992974238875906,0.07038275305510733,-0.040958204204707305,0.0670718926849716,-0.013719512195121908,0.026557505142168036,0.058181932482554766
2024-05-31,2024,5,0.04866927182587524,15353.376394476698,0.009456204595276874,11445.92697667501,0.043117990299397,14596.449179228093,0.06581065827032995,0.07994434931506844,0.03008680300132416,0.005899500277623648,0.1540169559951554,-0.010499719428741394,0.04294700176938693,-0.007991822321345654,-0.01738884168790711,-0.0024648034423695453,-0.003966597077244227,0.019297278331913192,0.02156268553669216,0.016795308180321822
2024-04-30,2024,4,0.010526012431009969,14640.818422899329,0.002352721072603203,11338.705854271357,-0.014966151842814357,13993.095042909385,-0.029495721997652047,-0.018899622007559902,0.04948660541959393,0.05306241777517906,0.08402625820568921,0.016742513622052924,-0.001609308090010253,-0.0036111111111111205,-0.019275636040439914,0.05226833128187103,0.03679653679653683,-0.012326732673267338,-0.03984154329526579,-0.047824102251978085
2024-03-31,2024,3,0.07731182596681672,14488.314247030705,0.03898184098669549,11312.091657852707,0.04541939910444803,14205.699701678122,0.05443767928551102,0.0737922092564407,0.07067283848570005,0.07639052788922984,0.08913250714966625,0.11846998012706345,0.033730746799498945,0.054481546572934914,0.05552623863969508,0.010214050981437017,0.013380127220881777,0.03019175846593236,0.02023953790064814,0.02592922149893062
2024-02-29,2024,2,0.07189922873397792,13448.579972681906,0.011850773325055986,10887.67022829763,0.05754848827215753,13588.517406360877,0.12058208485729383,0.12052302444570784,0.05154280747501083,-0.003137008862050039,-0.026675945256321,0.037992212664524905,0.028426186309020496,0.0,0.05928387317164052,0.08119268257550294,0.01446372941700047,0.044200660347214926,-0.017540677262128934,-0.0187791988971433
2024-01-31,2024,1,0.025000766621813924,12546.496547596222,-0.0028484925021270216,10760.15408133703,0.05470817585944898,12849.072696952224,0.08002031790796416,0.06198430267659494,-0.032298763562957356,-0.029160956296634732,-0.058733624454148425,0.01704700959259231,0.05956138980048964,0.04627643273061599,-0.06207037166491902,-0.037035324579249074,0.03572251670891902,0.08631262293185227,-0.007431595561695481,-0.03815837937384903
2023-12-31,2023,12,0.04029238352590584,12240.475281737421,0.06136625360165567,10790.891855879767,0.03711723653536847,12182.585658333322,0.07274818698982899,0.06760724772613336,0.02086553323029361,0.01774506005424259,-0.030687830687830653,0.008022495678740915,0.05667294164272274,0.07135821385575136,0.06525179186446994,-0.020382281003714087,0.08366633366633369,0.0335426008968609,0.10219831053966222,0.1160530772645807
2023-11-30,2023,11,0.049375525367572115,11766.379794351924,0.04769910953275118,10166.982245065543,0.043004898911597866,11746.584888542506,0.04950725950335455,0.12296927778671396,0.02301475755446236,0.020803670305331368,0.07361963190184051,-0.05113637095449375,0.07503224966566857,0.018504068665700535,0.10741160705081954,-0.03854026041893477,0.004012036108324901,0.039723983588213274,0.0505500125713636,0.12638675383846043
2023-10-31,2023,10,-0.017198724321387443,11212.7446370835,-0.024808893276933093,9704.105074213316,-0.02154900299156315,11262.252843491307,-0.021977563768243447,-0.015830299192654773,-0.027008547008547046,0.048258706467661616,0.011491611123879641,-0.07877484190002326,-0.022692837067280425,-0.04715878916622407,-0.06436264266195146,-0.03771529145539121,-0.03039144176999753,-0.05781057810578105,-0.05496763550043504,-0.036011426530976665
2023-09-30,2023,9,-0.017764759920370073,11408.964268327018,-0.02473252366004274,9950.977820975015,-0.030743890055949574,11510.288075667622,0.007235189669484221,-0.06087861443544196,-0.02108433734939763,-0.027654599693622495,-0.07129135538954112,0.06618129868197165,-0.035959591454440054,-0.02394775036284469,-0.020808411509160685,-0.004505444078261256,0.027736131934033015,0.029672516736023224,-0.06289699694161943,-0.03713254254770504
2023-08-31,2023,8,0.016438145732408836,11615.307415973073,-0.00299302312298553,10203.331970342788,0.019705293064467666,11875.383562278545,0.06107953046875281,0.015857434116136826,-0.04871060171919772,-0.00989861898299671,0.004287245444801746,0.053613534912708705,0.02055121873506449,0.027153657757427396,-0.030637778455904763,-0.04498007968127493,0.01444866920152088,0.0011472044439078122,0.003982425317725413,-0.009282125521587359
2023-07-31,2023,7,0.022162862430909827,11427.461144331119,0.0036524296285705047,10233.962456615205,-0.002500989304618506,11645.89773442292,-0.017127392176184086,0.027943801909493082,0.026974006866110845,0.02311336164652067,0.07093663911845738,0.04096842040320747,0.015179520354881904,0.01261591546258356,0.022114095006394052,0.03258186605232849,0.0,-0.012756318550310008,-0.05869245366557052,0.007688743199409709
2023-06-30,2023,6,0.02973261483847033,11179.687273272977,0.001965054761236006,10196.71965563075,0.06587113427712321,11675.097027218377,0.06150596193143332,0.03278819945486622,0.026945353815159834,-0.03301216237561211,-0.04052863436123344,0.07020943745235542,0.04148419076952692,0.03239452298786594,-0.0003118081756103841,-0.005197462656026164,0.028951486697965656,0.03376879467586891,0.0031796263822259085,-0.0198661014668281
2023-05-31,2023,5,0.0050071901988301545,10856.883730954456,-0.01613316402271439,10176.72183992543,-0.008622364252217185,10953.57276481313,-0.06752234138139446,0.14809019788311084,-0.02119792950456001,-0.01623805454121674,-0.06948145111703219,-0.11217287151404054,0.07891013409141068,-0.035227150681989006,0.041232427518587134,-0.08466004869825805,0.012410879324003199,0.004270066216968793,-0.042933346676521045,-0.05456511712972534
2023-04-30,2023,4,0.024868154035437625,10802.79209625011,0.02045838376048469,10343.596783417119,0.049584774412222865,11048.839886882255,0.06301490719091052,0.013999066728884735,-0.02028495532480079,-0.000776337240897429,0.03919062832800857,0.06176743364696269,0.042660891926642686,0.02195148721325868,0.01179291767952173,0.005347794976085618,0.06736189402480264,0.05201822916666665,0.03657701110741973,-0.0070587120613966325
2023-03-31,2023,3,0.04868311444372185,10540.665210167683,0.03329555662212774,10136.225982386462,0.019889691973565826,10526.867534897034,0.0007831031800979993,0.08221391778608211,0.03395755305867665,0.08874989434536396,0.1586870681145114,-0.016521013629693604,0.05580165761646194,-0.04486843484642,0.02463816896667792,-0.010914102659614122,-0.01880530973451322,0.013058963197467355,0.03101773586571932,0.06467828981657386
2023-02-28,2023,2,0.008924551489755675,10051.334921854846,0.00023987441115802462,9809.609571458983,0.04360767647200303,10321.574595510154,0.02165684837961579,0.07654670001087305,-0.02022343635325774,-0.05593680178742422,-0.12766415500538209,-0.003757231453719978,0.0915443527631763,0.05977113654038435,-0.007847720821506088,0.00731679861918888,0.017445132245357264,0.024874949303771876,0.018597528630776683,-0.061430915861894864
2023-01-31,2023,1,0.040519149308233166,9962.424749217638,0.05004910415867725,9807.257061446295,0.03863163859419605,9890.282362049158,-0.036330275045650895,0.08174547165372847,0.10457575211673564,0.055237453688110394,-0.013800424628450103,-0.0001359787870639506,0.07822065253952237,-0.01875068134743263,0.08902789395206745,0.08350611863235358,-0.03423913043478266,0.05875617261862165,0.028693223212194363,0.0966859911741802
2022-12-31,2022,12,-0.050575088024886646,9574.475160635864,-0.035762732676019066,9339.808036219494,-0.10392288157010332,9522.415834968986,-0.0705695744833097,-0.10561750473385234,-0.023484915120063343,0.027602318940901593,0.11321200661782083,-0.07369421741390525,-0.10523226942350228,-0.06378852827107573,-0.07737476093010776,-0.008265462462704654,-0.07999999999999996,-0.06497591006423986,-0.05317619997482914,0.0035776932562219255
2022-11-30,2022,11,-0.006900586628347917,10084.499616423414,0.02685326537354537,9686.21350027259,-0.015897677611298566,10626.781600733351,-0.038192679512102146,-0.08207802240247197,0.12230997038499503,0.0650631278223206,0.11254272942413879,-0.05581163471660122,-0.07222237734900738,-0.027107536490914463,0.07039471321337509,0.03255620316403007,-0.013320177602368033,0.02651463113064989,-0.0010562755816326819,0.10226467829316377
2022-10-31,2022,10,0.055072431419060576,10154.572121018307,-0.008925447121547669,9432.909089254314,0.0748340067999913,10798.451907865712,0.12903712500004727,0.026261024675453326,-0.08516210602366114,-0.017564508827523806,0.009288747346072102,0.24220835917859507,0.02098241012629365,0.09040710264183627,0.0636030254412101,-0.10918261385551109,0.04430705821741365,0.03770760567396114,-0.06524655168166948,-0.05482475980241375
2022-09-30,2022,9,-0.040861750778369926,9624.526069134916,-0.040036312273488375,9517.860247604589,-0.03300637813492835,10046.62286413415,-0.00882488079127175,-0.04891611687087649,-0.10165503813078047,-0.034359153698198974,0.028665028665028736,-0.03635374811838099,-0.03649173888560797,-0.010711225364181676,-0.12277997453253808,-0.026113338389858076,-0.005125576627370565,-0.050104949556503464,-0.022250361982418365,-0.0674911839640947
2022-08-31,2022,8,0.007818037893599522,10034.55557834912,-0.02193878113881342,9914.812788539743,-0.005912070139255654,10389.544084848154,0.005753716219310423,0.006641366223908873,0.027509169723241023,-0.02746365105008075,-0.09822747415066468,0.06386287126082646,-0.005232669344481744,0.02177957754186277,-0.004802241045821387,-0.01735519591141399,0.04779806659505903,0.00047419048909369543,-0.010812966883988917,-0.12470647309890559
2022-07-31,2022,7,0.056900125368299616,9956.713614019003,0.041874155673985836,10137.210838483232,0.09839712235259324,10451.333099179225,0.08531385696536997,0.11937128292268473,-0.03669798442142458,-0.029940613658858473,-0.028462090408993057,0.10296575553941545,0.11934546566753323,0.03888573052870958,0.05129193983802538,-0.07184504397667757,0.0888888888888888,0.07079646017699126,0.03022849157925034,0.12275320023877434
2022-06-30,2022,6,-0.05793240297427622,9420.675970257238,-0.02702156654173881,9729.784334582611,-0.04849230879318778,9515.076912068122,-0.047908125613863595,-0.07057546145494031,-0.0007221954742416825,-0.02091577162238556,-0.05854537266381443,-0.140034504782244,-0.048748199764332756,-0.04857204673301596,-0.12888250923861588,0.15430244495988443,-0.04469273743016755,-0.046611341632088465,0.023803149644773036,-0.08901678222383347
