date,portfolio,market_type,benchmark_return,portfolio_return,active_return,benchmark_return_pct,portfolio_return_pct,active_return_pct
2017-09-30,optimized,up,0.040487866066554634,0.012402029500474311,-0.028085836566080324,4.048786606655463,1.2402029500474312,-2.8085836566080324
2017-10-31,optimized,up,0.0034761386288435503,0.006160008549128575,0.0026838699202850246,0.34761386288435503,0.6160008549128575,0.26838699202850247
2017-11-30,optimized,down,-0.008686078909224682,-0.023810304138931277,-0.015124225229706596,-0.8686078909224682,-2.3810304138931278,-1.5124225229706596
2017-12-31,optimized,up,0.0016659737310273925,0.008136032648929177,0.006470058917901785,0.16659737310273925,0.8136032648929178,0.6470058917901785
2018-01-31,optimized,up,0.059371525000265324,0.054089380365166376,-0.005282144635098948,5.937152500026532,5.408938036516638,-0.5282144635098949
2018-02-28,optimized,down,-0.030206026326700552,-0.014617621256238646,0.015588405070461907,-3.0206026326700552,-1.4617621256238646,1.5588405070461906
2018-03-31,optimized,down,-0.04307972455609632,-0.030525532632083754,0.012554191924012567,-4.307972455609632,-3.0525532632083756,1.2554191924012568
2018-04-30,optimized,up,0.01221975694112043,0.010587696982782004,-0.001632059958338426,1.221975694112043,1.0587696982782004,-0.1632059958338426
2018-05-31,optimized,up,0.03436567213751873,0.026164109235286136,-0.008201562902232597,3.4365672137518732,2.6164109235286137,-0.8201562902232596
2018-06-30,optimized,up,0.04355239799978783,0.022202143147401925,-0.021350254852385904,4.355239799978783,2.2202143147401925,-2.1350254852385904
2018-07-31,optimized,up,0.02932764270844257,-0.0011285431033668499,-0.03045618581180942,2.932764270844257,-0.11285431033668498,-3.0456185811809418
2018-08-31,optimized,up,0.034935174760780674,0.013685802694033463,-0.02124937206674721,3.4935174760780674,1.3685802694033462,-2.124937206674721
2018-09-30,optimized,up,0.0031142159514085943,-0.0010164686338048519,-0.004130684585213446,0.31142159514085943,-0.10164686338048519,-0.4130684585213446
2018-10-31,optimized,down,-0.04785558311734783,-0.01600281605943022,0.03185276705791761,-4.785558311734784,-1.600281605943022,3.185276705791761
2018-11-30,optimized,up,3.500321789018379e-05,-0.011708556044455328,-0.011743559262345512,0.003500321789018379,-1.170855604445533,-1.1743559262345513
2018-12-31,optimized,down,-0.08863618479947943,-0.026129807671193182,0.06250637712828624,-8.863618479947943,-2.612980767119318,6.250637712828625
2019-01-31,optimized,up,0.073002472733664,0.056475890646594654,-0.01652658208706935,7.3002472733664,5.647589064659465,-1.652658208706935
2019-02-28,optimized,up,0.038094492290716486,0.021165302281487258,-0.01692919000922923,3.8094492290716486,2.1165302281487257,-1.692919000922923
2019-03-31,optimized,up,0.03564858143266236,0.025312061908416346,-0.010336519524246017,3.5648581432662363,2.5312061908416346,-1.0336519524246017
2019-04-30,optimized,up,0.06740813477768604,0.03577813092006279,-0.03163000385762325,6.7408134777686035,3.577813092006279,-3.1630003857623246
2019-05-31,optimized,down,-0.04355381631957311,0.0010906921821516547,0.044644508501724765,-4.355381631957311,0.10906921821516548,4.464450850172477
2019-06-30,optimized,up,0.04000247058915085,0.041380364947684635,0.0013778943585337836,4.000247058915085,4.138036494768463,0.13778943585337836
2019-07-31,optimized,up,0.04217673579790593,0.033071060474113935,-0.009105675323791994,4.217673579790593,3.3071060474113936,-0.9105675323791994
2019-08-31,optimized,up,0.0005380975989222048,0.04749135118812698,0.046953253589204776,0.05380975989222048,4.749135118812698,4.695325358920478
2019-09-30,optimized,up,0.011721992050475638,-0.01771407748506414,-0.029436069535539778,1.1721992050475638,-1.771407748506414,-2.943606953553978
2019-10-31,optimized,down,-0.007159289974527305,-0.010934181208654461,-0.003774891234127156,-0.7159289974527305,-1.093418120865446,-0.37748912341271557
2019-11-30,optimized,up,0.04805011286431782,0.010073713997927787,-0.03797639886639003,4.805011286431782,1.0073713997927787,-3.797639886639003
2019-12-31,optimized,up,0.010992498403992412,0.016343641758019906,0.005351143354027494,1.0992498403992412,1.6343641758019907,0.5351143354027494
2020-01-31,optimized,up,0.026194736564591592,0.05423227925791466,0.02803754269332307,2.619473656459159,5.423227925791466,2.803754269332307
