portfolio,start_balance,end_balance,annualized_return,best_year,worst_year,sharpe_ex_post,sortino,cagr_pct,annualized_volatility_pct,max_drawdown_pct
SPY Candidate,10000.0,65642.79784598335,0.16548322967117368,0.42165319334260465,-0.11898850538436279,0.9029653375720118,1.481518847738739,16.7255856621082,14.074560428498337,-17.409886586047808
benchmark,10000.0,35877.00621722396,0.1097863646932925,0.25303403375894096,-0.12801367043147704,0.7659406643278222,1.2088443621287956,11.071166038429126,9.320766011259858,-12.801367043147726
