portfolio,date,portfolio_return,benchmark_return,active_return,cumulative_active_return,annual_active_return,rolling_active_return,rolling_tracking_error_pct
SPY Candidate,2014-07-31,0.0074354280703712305,0.024119566795487088,-0.016684138725115857,-0.01668413872511576,0.0090448216093304,,
SPY Candidate,2014-08-31,0.02114872708137483,0.010278154545014424,0.010870572536360406,-0.005904220984844555,0.0090448216093304,,
SPY Candidate,2014-09-30,0.02480815848389839,0.011270598240448591,0.013537560243449799,0.007955883657505769,0.0090448216093304,,
SPY Candidate,2014-10-31,0.023453699788964943,0.010840196833546645,0.012613502955418299,0.021340071231558788,0.0090448216093304,,
SPY Candidate,2014-11-30,0.07164023768467165,0.06510146869556746,0.006538768989104188,0.029784600650663018,0.0090448216093304,,
SPY Candidate,2014-12-31,0.007185289508943704,0.02578602399429781,-0.018600734485354105,0.0090448216093304,0.0090448216093304,,
SPY Candidate,2015-01-31,-0.039258567237102415,0.045801858293205086,-0.0850604255303075,-0.0896019597415203,0.029458718891222313,,
SPY Candidate,2015-02-28,0.05800250346769853,-0.009816435626236016,0.06781893909393455,-0.012841414634413795,0.029458718891222313,,
SPY Candidate,2015-03-31,-0.009955494504925055,0.013467126270325078,-0.023422620775250133,-0.04074142823970606,0.029458718891222313,,
SPY Candidate,2015-04-30,-0.019391129862744938,-0.019555930174539504,0.00016480031179456553,-0.03975154765976585,0.029458718891222313,,
SPY Candidate,2015-05-31,0.04294790560746198,0.027291291793464956,0.015656613813997022,-0.022842863953961512,0.029458718891222313,,
SPY Candidate,2015-06-30,-0.010966440867225757,-0.026457410597636764,0.015490969730411006,-0.003670705053640866,0.029458718891222313,,
SPY Candidate,2015-07-31,0.07127735038110616,0.03730600612383852,0.033971344257267645,0.036464569787233225,0.029458718891222313,,
SPY Candidate,2015-08-31,-0.05278513324554379,-0.031242553239251937,-0.021542580006291855,0.007966815295454177,0.029458718891222313,,
SPY Candidate,2015-09-30,-0.0231312546235104,0.003197667426031813,-0.026328922049542212,-0.0236797674011906,0.029458718891222313,,
SPY Candidate,2015-10-31,0.04474952506192542,0.00862189478013683,0.03612763028178859,0.01857009543286159,0.029458718891222313,,
SPY Candidate,2015-11-30,0.016836327655057826,-0.007986991604503533,0.02482331925956136,0.0488973193647082,0.029458718891222313,,
SPY Candidate,2015-12-31,0.005214346533595204,0.009687346664391378,-0.004473000130796174,0.04378705407143957,0.029458718891222313,,
SPY Candidate,2016-01-31,-0.03018889359391297,0.016053106633836016,-0.046242000227748985,-0.0135380734102315,0.0708474721362693,,
SPY Candidate,2016-02-29,0.028595134537981792,0.047001720683325296,-0.018406586145343504,-0.036575093604793274,0.0708474721362693,,
SPY Candidate,2016-03-31,-0.019009300515691385,-0.03540781116847158,0.016398510652780196,-0.01475248825865183,0.0708474721362693,,
SPY Candidate,2016-04-30,-0.0020431170131572918,-0.0015381568045755075,-0.0005049602085817843,-0.015349887005530194,0.0708474721362693,,
SPY Candidate,2016-05-31,0.06520724295751745,0.04003647444998652,0.02517076850753093,0.014882071959094079,0.0708474721362693,,
SPY Candidate,2016-06-30,-0.027352818495966824,0.01014551569946861,-0.03749833419543543,-0.03391728101153024,0.0708474721362693,,
SPY Candidate,2016-07-31,0.011352543306075269,0.009472191048412314,0.0018803522576629553,-0.031851080018626465,0.0708474721362693,,
SPY Candidate,2016-08-31,-0.006743368388935411,-0.01186981358939461,0.005126445200459198,-0.024890103087499504,0.0708474721362693,,
SPY Candidate,2016-09-30,-0.011446141715119706,-0.010421797840510501,-0.001024343874609205,-0.025937201866051085,0.0708474721362693,,
SPY Candidate,2016-10-31,0.022875029683194992,0.01385848327697335,0.009016546406221642,-0.014928139071073598,0.0708474721362693,,
SPY Candidate,2016-11-30,0.05597104200358216,-0.025172606729223522,0.08114364873280569,0.09009795914030594,0.0708474721362693,,
SPY Candidate,2016-12-31,0.061262562342037086,0.029325423273782875,0.03193713906825421,0.13623458942858857,0.0708474721362693,,
SPY Candidate,2017-01-31,-0.020289588098720168,-0.0022088459211421843,-0.018080742177577984,0.10980139884012208,0.009321072781115491,,
SPY Candidate,2017-02-28,0.00794043802968769,-0.004612825326487077,0.012553263356174769,0.12707013447317683,0.009321072781115491,,
SPY Candidate,2017-03-31,-0.013690015826014035,-0.00527874814258609,-0.008411267683427944,0.11439456348985555,0.009321072781115491,,
