portfolio,ticker,name,target_weight_pct
SPY Candidate,SPY,State Street SPDR S&P 500 ETF Trust,100.0
SPY Candidate,QQQ,Invesco QQQ Trust  Series 1,0.0
SPY Candidate,SCHD,Schwab US Dividend Equity ETF,0.0
SPY Candidate,EWY,Ishares Msci South Korea ETF,0.0
SPY Candidate,192090,TIGER 차이나CSI300,0.0
SPY Candidate,200250,KIWOOM 인도Nifty50(합성),0.0
SPY Candidate,EWJ,iShares MSCI Japan ETF,0.0
SPY Candidate,TLT,iShares 20+ Year Treasury Bond ETF,0.0
SPY Candidate,GLD,SPDR Gold Shares,0.0
