portfolio,market_type,portfolio_return,benchmark_return,active_return,occurrences,above_benchmark_count,below_benchmark_count,total_count,pct_above_benchmark,above_active_return,below_active_return,above_active_return_pct,below_active_return_pct,overall_active_return_pct
optimized,up,0.030853287171289472,0.040847043201568414,-0.00999375603027895,35,15,20,35,42.857142857142854,0.01941608322519378,-0.0320511354718835,1.941608322519378,-3.20511354718835,-0.9993756030278951
optimized,down,-0.0095444173016574,-0.0273135755646544,0.017769158262997,23,18,5,23,78.26086956521739,0.027227301891494627,-0.016280158799594473,2.7227301891494626,-1.6280158799594473,1.7769158262997
provided,up,0.02074358924618265,0.040847043201568414,-0.02010345395538576,35,11,24,35,31.428571428571427,0.012783291316204905,-0.03517654553819815,1.2783291316204906,-3.5176545538198147,-2.010345395538576
provided,down,-0.01313608934814482,-0.0273135755646544,0.014177486216509575,23,15,8,23,65.21739130434783,0.02824760154577791,-0.012203980025868548,2.824760154577791,-1.2203980025868548,1.4177486216509576
