ticker,provided_risk_contribution_pct,optimized_risk_contribution_pct
QQQ,11.87359509934008,0.0
SPY,8.303629332605205,34.58193109827123
EWY,17.991100427544104,0.0
EEM,17.80137989381774,0.0
EWJ,4.091988735288167,0.0
TLT,26.53067984875912,0.0
GLD,13.40762666264558,65.41806890172876
