roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,21.24236044411012,52.43180632491522,-16.298102170802153,21.197884828097866,81.48978581930142,-19.493232662807436,15.762015609404772,56.23116384812159,-18.17536253627172
3,18.64217604593346,39.30525661594384,6.328243430408076,17.811635701932435,39.08344230480685,4.126684114196255,14.290086988627124,25.968826307496595,5.043488294354037
5,17.35844647755245,22.80648822648854,10.569228336972426,17.04558939138667,23.373784754041882,10.15361478667205,14.076002061239715,18.800138440021218,9.150795568674353
7,18.350593330165175,24.39412741610272,13.176697093487345,17.591123370063244,25.88565880173903,13.207777602535863,14.190155101850458,17.273276288615925,12.081061920952285
