point,expected_return,volatility,sharpe,weight_QQQ,weight_SPMO,weight_GDX,weight_GLD,weight_SLV,weight_AIA,weight_XLE,weight_PTF,weight_QLD
31,0.19233592397413063,0.15458943391925878,1.091510070877551,0.09259951504010253,0.4631668236544781,0.0,0.3,0.0,0.0,0.019548791808969262,0.0,0.12468486949645007
32,0.1933412173573991,0.1557810130045987,1.0896142866421614,0.08250872884177922,0.4665853941519104,0.0,0.3,0.0,0.0,0.019495657937267284,0.0,0.1314102190690432
33,0.1943465107406676,0.15697357440417484,1.0877404772667676,0.07241794264345533,0.47000396464934246,0.0,0.3,0.0,0.0,0.019442524065565292,0.0,0.1381355686416369
34,0.19535180412393616,0.15816709589838546,1.0858883331478641,0.06232715644512971,0.47342253514677635,0.0,0.3,0.0,0.0,0.019389390193863373,0.0,0.14486091821423058
35,0.19635709750720465,0.15936155591565077,1.0840575477227647,0.05223637024680826,0.4768411056442066,0.0,0.3,0.0,0.0,0.0193362563221614,0.0,0.15158626778682377
36,0.19736239089047317,0.16055693350960307,1.082247817594749,0.04214558404848459,0.4802596761416386,0.0,0.3,0.0,0.0,0.019283122450459367,0.0,0.1583116173594174
37,0.1983676842737417,0.16175320833720452,1.0804588426425898,0.032054797850159904,0.4836782466390719,0.0,0.3,0.0,0.0,0.019229988578757365,0.0,0.16503696693201084
38,0.19937297765701018,0.1629503606377508,1.0786903261157235,0.02196401165183608,0.48709681713650466,0.0,0.3,0.0,0.0,0.01917685470705524,0.0,0.17176231650460405
39,0.20037827104027867,0.16414837121272027,1.0769419747162234,0.011873225453512139,0.4905153876339369,0.0,0.3,0.0,0.0,0.019123720835353346,0.0,0.17848766607719763
40,0.2013835644235472,0.16534722140642988,1.075213498668649,0.0017824392551892862,0.49393395813136864,0.0,0.3,0.0,0.0,0.019070586963651288,0.0,0.18521301564979084
41,0.20238885780681573,0.16654873875906864,1.0734927153393445,0.0,0.49054365579301346,0.0,0.3,0.0,0.0,0.018238828663065844,0.0,0.19121751554392075
42,0.2033941511900842,0.16775635514990753,1.0717576155575128,0.0,0.4856926053288085,0.0,0.3,0.0,0.0,0.01724002741680287,0.0,0.1970673672543887
43,0.20439944457335274,0.16897002354136326,1.0700089920333926,0.0,0.4808415548646026,0.0,0.3,0.0,0.0,0.016241226170539934,0.0,0.2029172189648574
44,0.20540473795662126,0.17018961445810152,1.068248133327661,0.0,0.47599050440039753,0.0,0.3,0.0,0.0,0.015242424924276894,0.0,0.2087670706753256
45,0.20641003133988972,0.17141500148664668,1.0664762696054388,0.0,0.4711394539361922,0.0,0.3,0.0,0.0,0.014243623678014022,0.0,0.21461692238579375
46,0.20741532472315827,0.17264606121014875,1.0646945747543817,0.0,0.46628840347198697,0.0,0.3,0.0,0.0,0.013244822431751008,0.0,0.2204667740962621
47,0.20842061810642676,0.1738826731435057,1.0629041684555536,0.0,0.4614373530077815,0.0,0.3,0.0,0.0,0.012246021185488155,0.0,0.22631662580673043
48,0.20942591148969525,0.175124719668942,1.0611061182052592,0.0,0.4565863025435761,0.0,0.3,0.0,0.0,0.011247219939225195,0.0,0.23216647751719877
49,0.2104312048729638,0.1763720859721325,1.0593014412863715,0.0,0.45173525207937026,0.0,0.3,0.0,0.0,0.0102484186929623,0.0,0.23801632922766738
50,0.21143649825623229,0.17762465997895252,1.0574911066880568,0.0,0.4468842016151655,0.0,0.3,0.0,0.0,0.009249617446699297,0.0,0.24386618093813525
