portfolio,date,portfolio_return,benchmark_return,active_return,cumulative_active_return,annual_active_return,rolling_active_return,rolling_tracking_error
optimized,2016-08-31,-0.006167824013278199,0.001197547877370031,-0.00736537189064823,-0.007365371890648231,-0.0699054775105542,,
optimized,2016-09-30,0.012014345442884803,5.784864355651287e-05,0.01195649679932829,0.004516953263833168,-0.0699054775105542,,
optimized,2016-10-31,-0.02271086038888025,-0.017337273845075774,-0.005373586543804477,-0.0009659635290446555,-0.0699054775105542,,
optimized,2016-11-30,-0.025070949327226984,0.03683888260166346,-0.06190983192889044,-0.061854608250566434,-0.0699054775105542,,
optimized,2016-12-31,0.013178937819073932,0.020271764821486293,-0.0070928270024123614,-0.0699054775105542,-0.0699054775105542,,
optimized,2017-01-31,0.03663819302963428,0.01789465089862463,0.01874354213100965,-0.05295799405780377,0.052640779815879224,,
optimized,2017-02-28,0.04147452549787539,0.039291611070607635,0.002182914427267757,-0.05284171893725986,0.052640779815879224,,
optimized,2017-03-31,-0.003551046198000315,0.0012497670595750243,-0.004800813257575339,-0.05794012952594474,0.052640779815879224,,
optimized,2017-04-30,0.02519321094206077,0.009926236117166587,0.015266974824894183,-0.04256873916056003,0.052640779815879224,,
optimized,2017-05-31,0.019926246284269623,0.014112778328928322,0.005813467955341302,-0.0369442942065592,0.052640779815879224,,
optimized,2017-06-30,-0.007714439773623984,0.006374869788774218,-0.014089309562398202,-0.05256762838473339,0.052640779815879224,,
optimized,2017-07-31,0.03136591345629645,0.020554504240599458,0.010811409215696989,-0.041931402181621946,0.052640779815879224,,
optimized,2017-08-31,0.022559026085376167,0.0029178722789682254,0.019641153806407942,-0.0201002509196615,0.052640779815879224,,
optimized,2017-09-30,-0.0036445045887437003,0.020149107567155378,-0.023793612155899077,-0.04770003438404902,0.052640779815879224,,
optimized,2017-10-31,0.04766454077953868,0.02356392091394377,0.024100619865594912,-0.0213787503967513,0.052640779815879224,,
optimized,2017-11-30,0.019431865399422026,0.030566023379536622,-0.011134157980114596,-0.035315916195355346,0.052640779815879224,,
optimized,2017-12-31,0.013587514551537658,0.012127847786429724,0.0014596667651079337,-0.03396891436183869,0.052640779815879224,,
optimized,2018-01-31,0.07236491539616464,0.0563590655694739,0.016005849826690746,-0.016151877375573997,0.03192552692520467,,
optimized,2018-02-28,-0.015705612846100465,-0.03636024414198158,0.020654631295881114,0.011740350876932482,0.03192552692520467,,
optimized,2018-03-31,-0.0294997181438535,-0.027410425831803642,-0.0020892923120498577,0.008699925867551528,0.03192552692520467,,
optimized,2018-04-30,0.0063009058053166075,0.005168084618726532,0.0011328211865900759,0.010175447069640686,0.03192552692520467,,
