ticker,start_balance,end_balance,best_year,worst_year,sharpe_ex_post,sortino,3m,1y,3y,5y,10y,ytd,full_period,expected_return_pct,volatility_pct,cagr_pct,annualized_return_pct,annualized_volatility_pct,max_drawdown_pct,3y_annualized_volatility_pct,5y_annualized_volatility_pct
QQQ,1.0,6.357106650129569,0.5485560427649638,-0.32577009924674893,0.9503294897329159,1.6056093445345323,0.024801884877732494,0.21562813899079458,0.21928787613279455,0.14077424124881177,0.203167105260188,0.11533923671055457,0.203167105260188,20.419399570536577,19.007565024224586,20.3167105260188,20.419399570536573,19.007565024224586,-32.577009924674904,17.903272731837838,21.138630076997035
SPMO,1.0,5.928887616799305,0.4581730926518699,-0.10450437286133074,0.9541176260060807,1.700015269725324,0.07362346791016905,0.2501145318717144,0.37198067416994784,0.20112213057203943,0.19480579910910678,0.2072282343125349,0.19480579910910678,19.506644527077157,17.97545088740227,19.480579910910677,19.506644527077157,17.97545088740227,-21.33889558465205,20.978955300616533,20.857799699280914
GDX,1.0,2.7678122750563054,1.547712189899661,-0.3141393064880664,0.3934322322025539,0.6736612624244807,-0.1303658626897377,0.497630419208799,0.36297662913968565,0.1870125231963744,0.10716835190847362,-0.10481518264692935,0.10716835190847362,15.705724057702241,33.93157185664764,10.716835190847362,15.70572405770224,33.93157185664764,-43.31016741881236,36.478905768791165,35.454119851823336
GLD,1.0,2.9241744158437766,0.6367653308824839,-0.15017828933802446,0.6317744855280217,1.0889348449038767,-0.10975782372198184,0.244916867902782,0.2741090964972226,0.1730252353136863,0.11326954190075722,-0.04832074389860186,0.11326954190075722,11.897671622341997,15.103049966266463,11.326954190075721,11.897671622342001,15.103049966266463,-23.849094597868216,18.222785655096406,16.513477911362905
SLV,1.0,2.7648578266299983,1.4466387525867455,-0.21912148016559552,0.4069132020146298,0.6958658604107292,-0.19741978606565447,0.6056422716087371,0.3309847882361787,0.17754636230852872,0.1070501125276122,-0.16951255012933986,0.1070501125276122,14.510746655128258,29.870735564611284,10.70501125276122,14.510746655128258,29.870735564611284,-37.0867130666244,34.186388011590104,31.580233563217313
AIA,1.0,3.4638287108647696,0.47791438726282087,-0.24082912890739394,0.5713280610341174,0.974334872226359,0.06225046054733285,0.6164679580059595,0.309023432045751,0.12030986738940541,0.13228470473836507,0.354965739332453,0.13228470473836507,14.774481581324322,21.736253526295354,13.228470473836506,14.774481581324322,21.736253526295354,-50.56046111801278,21.824014131163853,25.47935088418881
XLE,1.0,2.626976168993869,0.6432493480699106,-0.32671330353234795,0.394293418809068,0.6198073084393843,-0.0044391832284180754,0.39427037876481386,0.140609588115993,0.23422254913402285,0.10140137241496916,0.3369092056207583,0.10140137241496916,14.178625032695551,29.98445946271434,10.140137241496916,14.17862503269555,29.98445946271434,-58.21058757952374,19.79879095423149,25.967452072880505
PTF,1.0,7.301960388683789,0.8206289660865949,-0.3174841229986216,0.7548811370834898,1.2323723989931117,-0.12881506532823062,0.38222891720092655,0.23475757866162206,0.14102266955042753,0.21995538188347563,0.26879338164718125,0.21995538188347563,24.225979658134566,28.971487806186545,21.995538188347563,24.225979658134563,28.971487806186545,-38.6032825107956,35.517705844981165,34.23835085510159
QLD,1.0,16.47654580463316,1.1772159967153857,-0.6052241183719431,0.860527410988051,1.4495501926313263,0.020793626243161167,0.3489239355224534,0.34223341198942836,0.17172417572745302,0.32338624694408313,0.17529459547246717,0.32338624694408313,35.78187667051604,38.84353507360873,32.33862469440831,35.78187667051607,38.84353507360873,-60.52241183719431,36.82362979380229,42.55903110526744
