roll_period_years,optimized_average_pct,optimized_high_pct,optimized_low_pct,provided_average_pct,provided_high_pct,provided_low_pct,benchmark_average_pct,benchmark_high_pct,benchmark_low_pct
1,19.312695060180115,46.91832898499744,-12.369247873841172,21.19788482914649,81.48979779472381,-19.493232770400247,15.762015777168967,56.2311537607767,-18.175374952608504
3,17.134772832909466,36.0488486981561,6.891198916396335,17.811635092071214,39.08344105178081,4.126680733300092,14.290086993308462,25.968826309085635,5.04348531436527
5,16.11441247349729,21.55128384626741,10.087737433706344,17.04558891156357,23.37378658107032,10.153614254338628,14.07600242242754,18.80013414677424,9.15079209106846
7,16.90351280956113,22.54740027166251,11.970126885973563,17.591122821043005,25.88565822960671,13.207776309203512,14.190155014347786,17.27327732217303,12.081056684471836
