year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,ytd,portfolio
2014,,,,,,,0.0074354280703712305,0.02114872708137483,0.02480815848389839,0.023453699788964943,0.07164023768467165,0.007185289508943704,0.1645962311015301,SPY Candidate
2015,-0.039258567237102415,0.05800250346769853,-0.009955494504925055,-0.019391129862744938,0.04294790560746198,-0.010966440867225757,0.07127735038110616,-0.05278513324554379,-0.0231312546235104,0.04474952506192542,0.016836327655057826,0.005214346533595204,0.0775215206897304,SPY Candidate
2016,-0.03018889359391297,0.028595134537981792,-0.019009300515691385,-0.0020431170131572918,0.06520724295751745,-0.027352818495966824,0.011352543306075269,-0.006743368388935411,-0.011446141715119706,0.022875029683194992,0.05597104200358216,0.061262562342037086,0.15175349744759736,SPY Candidate
2017,-0.020289588098720168,0.00794043802968769,-0.013690015826014035,0.021607389938281596,0.004312375613814146,0.03076485389146244,-0.0038524283657560554,0.0072297031440926585,0.04048823074417762,0.0034757247760934806,-0.008686465008259536,0.00927456291808415,0.07963032846827511,SPY Candidate
2018,0.05138634883220594,-0.030206506934485344,-0.04307966332963675,0.01221949195101013,0.034366009015667,0.04355219873036398,0.02932777349319271,0.03493505188324608,0.0031139798643871064,-0.04785518561732316,3.481533586824348e-05,-0.0938785272939241,-0.0171163360554204,SPY Candidate
2019,0.07921036711044227,0.03809468496374335,0.03564845465649524,0.06740764156319878,-0.043553610399635234,0.04000236731360873,0.04217721490077486,0.0005378682609269436,0.011722108980139812,-0.007159069728322254,0.0480499925566249,0.012318887071277596,0.36897671694010614,SPY Candidate
2020,0.02485027068875545,-0.06040172948878697,-0.1210061149961793,0.13208640739871758,0.06119828886354206,-0.01481212496323625,0.05109025916867149,0.06753025531380596,-0.0601224816415078,-0.04979406118302765,0.08404935425462923,0.020864774139888187,0.11098996706557851,SPY Candidate
2021,0.012748541941612235,0.03412595914968164,0.052937279466301,0.03369640475045288,0.01627129030877672,0.03368296234187684,0.03576666941552786,0.04444738846884766,-0.02577519090127456,0.05538228811217771,0.011823657687727751,0.042663405275370936,0.40518671950153706,SPY Candidate
2022,-0.05632761223635807,-0.016856340277666026,0.05224121239272872,-0.044362193614787215,-0.021808922103617734,-0.04849239669010996,0.09839722399319983,-0.005911830486375003,-0.0330065356917969,0.07483409603109026,-0.015897681913853212,-0.09153292202942376,-0.11898850538436279,SPY Candidate
2023,0.02446637329436907,0.04360784458282252,0.01988921085061568,0.04958494000456959,-0.008622212685724273,0.06587113427712321,-0.002500920282190844,0.019705150780807923,-0.03042419279536579,-0.02187155785938988,0.04300497104818635,0.05390065622988405,0.28233159752502,SPY Candidate
2024,0.03791195973860573,0.05754841600485694,0.045419209140698635,-0.014966218302117529,0.04311830966066266,0.0438070424339112,-0.0017778327730012533,-0.0028486829501465083,0.0075611964244455265,0.03872660821148122,0.07095577628460026,0.035392447464122734,0.42165319334260465,SPY Candidate
2025,0.0014884564803192557,-0.0070792948869862204,-0.04132569663003238,-0.04113842297380643,0.023026179857195794,0.03457662611332846,0.05566094127059662,0.015312431170663166,0.04963895277739816,0.03906561652676843,0.02825082622320596,-0.010146737119576477,0.1511021994821946,SPY Candidate
2026,0.003042688409048644,-0.006171952345696119,-0.0022507345476927565,0.08350047519414172,0.06782233020786066,0.02499901299595053,-0.08234183406494822,0.0007710809172516431,,,,,0.08322659727233517,SPY Candidate
2014,,,,,,,0.024119566795487088,0.010278154545014424,0.011270598240448591,0.010840196833546645,0.06510146869556746,0.02578602399429781,0.1555514094921997,benchmark
2015,0.045801858293205086,-0.009816435626236016,0.013467126270325078,-0.019555930174539504,0.027291291793464956,-0.026457410597636764,0.03730600612383852,-0.031242553239251937,0.003197667426031813,0.00862189478013683,-0.007986991604503533,0.009687346664391378,0.04806280179850808,benchmark
2016,0.016053106633836016,0.047001720683325296,-0.03540781116847158,-0.0015381568045755075,0.04003647444998652,0.01014551569946861,0.009472191048412314,-0.01186981358939461,-0.010421797840510501,0.01385848327697335,-0.025172606729223522,0.029325423273782875,0.08090602531132807,benchmark
2017,-0.0022088459211421843,-0.004612825326487077,-0.00527874814258609,0.026653066441734943,0.013752405953116942,0.024079882218525677,-0.004671360917685726,0.026366406865533633,0.007129331684611594,0.005101387633379778,-0.025793467772477187,0.008954703716525013,0.07030925568715962,benchmark
2018,0.027480027872845907,-0.030778061700894963,-0.014687133457231442,-0.0017043203998823022,0.013500585493397246,0.01568846530195529,-0.0026943335788381867,0.005364394010453652,-0.014852136022988172,-0.028860639634226585,0.006099168335719208,0.0010948235749122862,-0.02576155490053289,benchmark
