ticker,name,start_balance,end_balance,cagr_pct,annualized_return_pct,annualized_volatility_pct,best_year_pct,worst_year_pct,max_drawdown_pct,sharpe_ratio,sortino_ratio,3m_pct,ytd_pct,1y_pct,3y_pct,5y_pct,10y_pct,full_period,3y_annualized_volatility,5y_annualized_volatility
QQQ,Invesco QQQ Trust,1.0,6.386460549831812,22.877780802618354,22.59076264187736,19.114953319758715,57.92844742585586,-27.82341070953023,-27.823410709530215,0.9809744010137801,1.6193260371399874,-10.317594774175321,11.548152492830766,25.845239339509483,26.19572749630359,18.283178360086794,,0.22877780802618353,0.1822531816624933,0.19973524199002105
SPMO,Invesco S&P 500 Momentum ETF,1.0,6.515183417844013,23.150532503604417,22.76956627278747,18.909425151974926,66.3580512496735,-3.9676052940302298,-19.003653477100045,1.0010924902278002,1.7336629296250596,-9.877775710493141,17.86103586685337,26.708965694439215,39.08777222843813,23.859687950586217,,0.23150532503604415,0.2184519186108595,0.2078777014193283
AIA,iShares Asia 50 ETF,1.0,3.391282289117163,14.532654625612507,15.416399013440216,19.080369064609272,43.82784832807474,-17.357234123907027,-37.19611220364892,0.6067448808572927,1.0443351092634052,-9.782884226422105,36.61486843268471,66.28274332195812,38.99097612870697,17.467115437850044,,0.14532654625612507,0.2094574867654895,0.21203725629550543
GLD,SPDR Gold Shares,1.0,3.992904628487236,16.6298942644,16.584344319647553,15.068275712237778,61.48184716811122,-6.7048176529364785,-23.82431439388064,0.845807563149117,1.5898714417851352,-9.501637369634475,-1.3698048789798745,28.185739566661105,33.27115993378919,23.487136716111046,,0.16629894264400003,0.18332074486395258,0.15676920658311194
XLE,State Street Energy Select Sector SPDR ETF,1.0,3.584043094426914,15.238348252600776,19.16537740429616,31.40663660083372,76.24169509632654,-35.72019945415661,-56.81959234881601,0.4879826783256577,0.7812161405978223,3.5413292210946246,35.99043702453963,42.60028168383676,17.382916941563465,29.926631708956798,,0.15238348252600775,0.21798911142490995,0.2623914628926628
144600,KODEX 은선물(H),1.0,2.7547770700636933,11.917627591013936,17.22030136295977,35.769019327583166,136.35852240765044,-15.57017543859649,-48.35135135135135,0.37408961318714445,0.6866411420507985,-9.38759065269944,-10.789369297897633,66.14952718676126,33.890559025715476,17.767522115638947,,0.11917627591013935,0.4683011130302887,0.4006449054574981
SCHD,Schwab U.S. Dividend Equity ETF,1.0,3.80725840521183,16.01455640465521,16.02170643920657,14.750195415003162,41.304957243927795,-2.572789596855607,-18.1339548427788,0.8259025279214085,1.3379182523993696,-0.07309114436574449,23.539085313195773,29.219796005750574,17.808049896601496,13.929480559901508,,0.1601455640465521,0.12705434150435144,0.1306531171084333
