ticker,provided_contribution,optimized_contribution,unit
QQQ,0.8418767076440697,0.7075279001548616,monetary_initial_value_1
SPMO,0.9463825388289779,1.358867037796888,monetary_initial_value_1
AIA,0.6235827024490265,0.0,monetary_initial_value_1
GLD,0.5500242617880877,1.8493991293383107,monetary_initial_value_1
XLE,0.6299739565774723,0.19021718812279687,monetary_initial_value_1
144600,0.2287816783872485,0.0,monetary_initial_value_1
SCHD,0.3164647895842493,0.17613966443867954,monetary_initial_value_1
