ticker,name,min_weight_pct,max_weight_pct,provided_weight_pct,optimized_weight_pct
QQQ,Invesco QQQ Trust,0.0,100.0,20.0,15.805231206644551
SPMO,Invesco S&P 500 Momentum ETF,0.0,100.0,20.0,27.048279591674845
AIA,iShares Asia 50 ETF,0.0,100.0,15.0,0.0
GLD,SPDR Gold Shares,0.0,100.0,15.0,47.6163329841028
XLE,State Street Energy Select Sector SPDR ETF,0.0,100.0,15.0,4.27226208048475
144600,KODEX 은선물(H),0.0,100.0,5.0,0.0
SCHD,Schwab U.S. Dividend Equity ETF,0.0,100.0,10.0,5.257820262814896
