kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472278077804354,19.210169605609202,13.39811216459832,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3432929058298684,19.287342507676627,11.499993547209614,15.805231206644551,27.048279591674845,0.0,47.6163329841028,4.27226208048475,0.0,5.257820262814896
benchmark,Benchmark,0.9194007874719717,17.690016593731432,15.064740017457275,,,,,,,
