kind,label,sharpe,expected_return_pct,volatility_pct,weight_QQQ_pct,weight_SPMO_pct,weight_AIA_pct,weight_GLD_pct,weight_XLE_pct,weight_144600_pct,weight_SCHD_pct
provided,Provided Portfolio,1.1472279408097859,19.210169234724944,13.398110287703293,20.0,20.0,15.0,15.0,15.0,5.0,10.0
optimized,Optimized Portfolio,1.3432930209420137,19.28734382170742,11.499993539945276,15.80521904897306,27.048308778201925,0.0,47.61633049261209,4.272260943044072,0.0,5.257806779752094
benchmark,Benchmark,0.9194010187412798,17.690013987018148,15.064733392790608,,,,,,,
