point,ex_ante_sharpe,ex_post_sharpe,cagr_pct,monthly_gain_to_pain_ratio,pain_ratio,expected_return_pct,volatility_pct,maximum_drawdown_pct,mdd_depth_pct,tuw_pct,pain_area_pct_months,pain_index_pct,max_underwater_months,observations,delta_cagr_pct,delta_sharpe,delta_monthly_gain_to_pain_ratio,delta_pain_ratio,delta_mdd_depth_pct,delta_tuw_pct,delta_pain_index_pct,mdd_cost_per_0_10_sharpe,tuw_cost_per_0_10_sharpe,pain_cost_per_0_10_sharpe,segment
1,1.2381161784016772,1.2381161784016772,17.64534436117884,2.290081375001134,10.060002693274077,16.90521061181629,10.552909396646896,-9.236311325040102,9.236311325040102,51.85185185185185,148.21398150053736,1.3723516805605311,12,108,,,,,,,,,,,gmv_to_max_sharpe
2,1.2436536720095923,1.2436536720095923,17.713889756250435,2.2975998741457584,10.187654202026602,16.964446477868645,10.553552017451628,-9.284468312045767,9.284468312045767,50.92592592592593,147.08351167297502,1.3618843673423613,12,108,0.0685453950715953,0.005537493607915112,0.007518499144624435,0.12765150875252473,0.048156987005665286,-0.9259259259259167,-0.01046731321816985,0.8696531394064505,-16.721029250533647,-0.18902619053515865,gmv_to_max_sharpe
3,1.2490384168743542,1.249038416874355,17.78231609098524,2.3051150634989783,10.314815434840636,17.023682343921003,10.55547964512813,-9.332685932404194,9.332685932404194,50.0,145.98671293808144,1.351728823500754,11,108,0.06842633473480575,0.005384744864762592,0.007515189353219931,0.1271612328140339,0.04821762035842703,-0.9259259259259309,-0.010155543841607217,0.8954485601343881,-17.195353710908904,-0.18859842196172402,gmv_to_max_sharpe
4,1.25426861426569,1.2542686142656894,17.850623118755827,2.312626945245866,10.437347748775391,17.082918209973354,10.558691575891832,-9.380964186115348,9.380964186115348,49.074074074074076,144.97966296774374,1.3424042867383679,11,108,0.06830702777058661,0.005230197391334457,0.00751188174688755,0.12253231393475517,0.04827825371115324,-0.9259259259259238,-0.009324536762386204,0.9230675268803823,-17.703460436503313,-0.17828269307455524,gmv_to_max_sharpe
5,1.2593426371266023,1.2593426371266025,17.918810592996405,2.320135521569571,10.552294348595908,17.14215407602571,10.563186638195033,-9.429303073179252,9.429303073179252,49.074074074074076,144.09827435442082,1.334243281059452,11,108,0.06818747424057747,0.0050740228609131854,0.007508576323705274,0.11494659982051658,0.04833888706390432,0.0,-0.008161005678915867,0.9526738130463339,0.0,-0.160838961562091,gmv_to_max_sharpe
6,1.2642590325184606,1.2642590325184606,17.98687826720311,2.3276407946513222,10.661074274968929,17.201389942078066,10.56896319486036,-9.477702593595893,9.477702593595893,49.074074074074076,143.3175189965886,1.3270140647832278,11,108,0.06806767420670568,0.004916395391858064,0.007505273081751085,0.10877992637302114,0.048399520416641195,0.0,-0.007229216276224193,0.9844513420705462,0.0,-0.1470430203436514,gmv_to_max_sharpe
7,1.2690165235296504,1.2690165235296509,18.054825894934588,2.335142766670426,10.771011206576372,17.260625808130417,10.57601914605499,-9.526162747365262,9.526162747365262,49.074074074074076,142.5360190679712,1.3197779543330668,11,108,0.06794762773147767,0.0047574910111902735,0.007501972019103853,0.109936931607443,0.048460153769369185,0.0,-0.007236110450161037,1.0186073637424482,0.0,-0.15209929841466246,gmv_to_max_sharpe
8,1.2736140106428653,1.2736140106428657,18.122653229812546,2.341889645163956,10.876595359969036,17.31986167418277,10.584351933092954,-9.574683534487393,9.574683534487393,48.148148148148145,141.82585265294932,1.3132023393791603,11,108,0.06782733487795767,0.004597487113214838,0.006746878493530062,0.10558415339266425,0.048520787122130926,-0.9259259259259309,-0.006575614953906461,1.0553762507058404,-20.13982645572808,-0.1430262835322751,gmv_to_max_sharpe
9,1.2780505725593403,1.2780505725593405,18.19036002552219,2.3476546687347346,10.969753668708208,17.37909754023513,10.593958543049586,-9.623264954962242,9.623264954962242,48.148148148148145,141.28801718187322,1.3082223813136409,11,108,0.06770679570964333,0.0044365619164747905,0.00576502357077846,0.09315830873917186,0.04858142047484826,0.0,-0.00497995806551943,1.0950240611867794,0.0,-0.11224813626575986,gmv_to_max_sharpe
10,1.2823254664815658,1.2823254664815658,18.25794603581279,2.3534086899143283,11.06293763680338,17.438333406287484,10.604835514168808,-9.671907008789827,9.671907008789827,49.074074074074076,140.75773407204127,1.3033123525189008,11,108,0.06758601029060074,0.0042748939222252424,0.005754021179593671,0.09318396809517182,0.04864205382758513,0.9259259259259309,-0.004910028794740118,1.137854054686464,21.659623437953094,-0.11485732474466323,gmv_to_max_sharpe
